city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Blennerhassett|Blennerhassett|WV|West Virginia|54107|Wood|39.2562|-81.6316|3974|308|shape|FALSE|FALSE|America/New_York|3|1840005781
Venersborg|Venersborg|WA|Washington|53011|Clark|45.7860|-122.4721|3973|141|shape|FALSE|FALSE|America/Los_Angeles|3|1840018521
Port Reading|Port Reading|NJ|New Jersey|34023|Middlesex|40.5685|-74.2469|3973|776|shape|FALSE|FALSE|America/New_York|3|1840005417
Yellow Springs|Yellow Springs|OH|Ohio|39057|Greene|39.7987|-83.8904|3972|568|shape|FALSE|TRUE|America/New_York|3|1840012527
Ball|Ball|LA|Louisiana|22079|Rapides|31.4188|-92.4084|3972|192|shape|FALSE|TRUE|America/Chicago|3|1840015868
West Nyack|West Nyack|NY|New York|36087|Rockland|41.0907|-73.9714|3970|523|shape|FALSE|FALSE|America/New_York|3|1840004973
Silver Lake|Silver Lake|NJ|New Jersey|34013|Essex|40.7804|-74.1829|3970|7979.2|shape|FALSE|TRUE|America/New_York|2|1840042853
Le Claire|Le Claire|IA|Iowa|19163|Scott|41.5963|-90.3686|3969|329|shape|FALSE|TRUE|America/Chicago|3|1840008186
Norton|Norton|VA|Virginia|51720|Norton|36.9314|-82.6262|3969|204|shape|FALSE|TRUE|America/New_York|3|1840003870
Elkin|Elkin|NC|North Carolina|37171|Surry|36.2621|-80.8443|3968|226|shape|FALSE|TRUE|America/New_York|3|1840016031
Coronita|Coronita|CA|California|06065|Riverside|33.8760|-117.6109|3968|2544|shape|FALSE|TRUE|America/Los_Angeles|2|1840075705
Fulton|Fulton|MS|Mississippi|28057|Itawamba|34.2616|-88.4021|3968|180|shape|FALSE|TRUE|America/Chicago|3|1840013619
Midway North|Midway North|TX|Texas|48215|Hidalgo|26.1872|-98.0189|3967|860|shape|FALSE|TRUE|America/Chicago|3|1840034872
Richwood|Richwood|NJ|New Jersey|34015|Gloucester|39.7139|-75.1731|3967|172|shape|FALSE|FALSE|America/New_York|3|1840033399
High Point|High Point|FL|Florida|12053|Hernando|28.5475|-82.5206|3966|308|shape|FALSE|FALSE|America/New_York|3|1840029105
Fort Gibson|Fort Gibson|OK|Oklahoma|40101|Muskogee|35.7763|-95.2602|3966|114|shape|FALSE|TRUE|America/Chicago|3|1840021721
Verona|Verona|VA|Virginia|51015|Augusta|38.1937|-79.0082|3965|199|shape|FALSE|FALSE|America/New_York|3|1840006248
Southern Shops|Southern Shops|SC|South Carolina|45083|Spartanburg|34.9846|-81.9934|3965|429|shape|FALSE|FALSE|America/New_York|3|1840035851
Bealeton|Bealeton|VA|Virginia|51061|Fauquier|38.5822|-77.7781|3964|277|shape|FALSE|FALSE|America/New_York|3|1840024589
Southside|Southside|AR|Arkansas|05063|Independence|35.7149|-91.6328|3963|155|shape|FALSE|TRUE|America/Chicago|3|1840027852
Gentry|Gentry|AR|Arkansas|05007|Benton|36.2571|-94.4908|3963|295|shape|FALSE|TRUE|America/Chicago|3|1840013317
Mahanoy City|Mahanoy City|PA|Pennsylvania|42107|Schuylkill|40.8126|-76.1382|3963|3001|shape|FALSE|TRUE|America/New_York|2|1840002763
Metter|Metter|GA|Georgia|13043|Candler|32.3958|-82.0621|3962|204|shape|FALSE|TRUE|America/New_York|3|1840014896
Granite Falls|Granite Falls|WA|Washington|53061|Snohomish|48.0874|-121.9706|3961|697|shape|FALSE|TRUE|America/Los_Angeles|3|1840019787
Medford Lakes|Medford Lakes|NJ|New Jersey|34005|Burlington|39.8581|-74.8053|3961|1341|shape|FALSE|TRUE|America/New_York|3|1840003752
Oaklyn|Oaklyn|NJ|New Jersey|34007|Camden|39.9023|-75.0813|3961|2438|shape|FALSE|TRUE|America/New_York|2|1840001515
Hephzibah|Hephzibah|GA|Georgia|13245|Richmond|33.2906|-82.0994|3961|78|shape|FALSE|TRUE|America/New_York|3|1840014829
Bethlehem|Bethlehem|NC|North Carolina|37003|Alexander|35.8162|-81.2962|3959|200|shape|FALSE|FALSE|America/New_York|3|1840013382
Freedom|Freedom|CA|California|06087|Santa Cruz|36.9403|-121.7953|3959|1348|shape|FALSE|FALSE|America/Los_Angeles|3|1840017652
Level Green|Level Green|PA|Pennsylvania|42129|Westmoreland|40.3902|-79.7215|3957|401|shape|FALSE|FALSE|America/New_York|3|1840026433
Southgate|Southgate|KY|Kentucky|21037|Campbell|39.0631|-84.4715|3957|1047|shape|FALSE|TRUE|America/New_York|3|1840015170
Grand Mound|Grand Mound|WA|Washington|53067|Thurston|46.8018|-123.0118|3957|368|shape|FALSE|FALSE|America/Los_Angeles|3|1840017366
