city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Dearborn|Dearborn|MI|Michigan|26163|Wayne|42.3127|-83.2130|94328|1502|shape|FALSE|TRUE|America/Detroit|3|1840003969
Lynn|Lynn|MA|Massachusetts|25009|Essex|42.4781|-70.9664|94201|3386|shape|FALSE|TRUE|America/New_York|2|1840000409
Livonia|Livonia|MI|Michigan|26163|Wayne|42.3972|-83.3733|93970|1016|shape|FALSE|TRUE|America/Detroit|3|1840003985
Missoula|Missoula|MT|Montana|30063|Missoula|46.8751|-114.0214|93723|839|shape|FALSE|TRUE|America/Denver|3|1840019840
Arden-Arcade|Arden-Arcade|CA|California|06067|Sacramento|38.6017|-121.3845|93719|2275|shape|FALSE|TRUE|America/Los_Angeles|2|1840036690
Fishers|Fishers|IN|Indiana|18057|Hamilton|39.9588|-85.9659|93488|1013|shape|FALSE|TRUE|America/Indiana/Indianapolis|3|1840010496
Mayagüez|Mayaguez|PR|Puerto Rico|72097|Mayagüez|18.2003|-67.1397|93426|1101|shape|FALSE|FALSE|America/Puerto_Rico|3|1630035520
Terre Haute|Terre Haute|IN|Indiana|18167|Vigo|39.4660|-87.3751|93247|684|shape|FALSE|TRUE|America/Indiana/Indianapolis|3|1840009671
Edmond|Edmond|OK|Oklahoma|40109|Oklahoma|35.6689|-97.4160|93101|424|shape|FALSE|TRUE|America/Chicago|3|1840020423
Menifee|Menifee|CA|California|06065|Riverside|33.6909|-117.1849|92968|772|shape|FALSE|TRUE|America/Los_Angeles|3|1840022903
Vineland|Vineland|NJ|New Jersey|34011|Cumberland|39.4653|-74.9981|92364|335|shape|FALSE|TRUE|America/New_York|3|1840001551
Santa Monica|Santa Monica|CA|California|06037|Los Angeles|34.0235|-118.4810|91600|4205|shape|FALSE|TRUE|America/Los_Angeles|2|1840021866
Alafaya|Alafaya|FL|Florida|12095|Orange|28.5280|-81.1868|91468|1152|shape|FALSE|FALSE|America/New_York|3|1840029102
Suffolk|Suffolk|VA|Virginia|51800|Suffolk|36.6953|-76.6398|91383|88|shape|FALSE|TRUE|America/New_York|3|1840003873
Carson|Carson|CA|California|06037|Los Angeles|33.8374|-118.2559|91354|1883|shape|FALSE|TRUE|America/Los_Angeles|3|1840019214
Kirkland|Kirkland|WA|Washington|53033|King|47.6970|-122.2057|91146|1976|shape|FALSE|TRUE|America/Los_Angeles|3|1840019836
Westminster|Westminster|CA|California|06059|Orange|33.7523|-117.9938|90857|3494|shape|FALSE|TRUE|America/Los_Angeles|2|1840021969
San Leandro|San Leandro|CA|California|06001|Alameda|37.7074|-122.1599|90489|2622|shape|FALSE|TRUE|America/Los_Angeles|2|1840021538
Lawton|Lawton|OK|Oklahoma|40031|Comanche|34.6175|-98.4202|90487|443|shape|FALSE|TRUE|America/Chicago|3|1840020477
Bismarck|Bismarck|ND|North Dakota|38015|Burleigh|46.8143|-100.7694|90420|817|shape|FALSE|TRUE|America/Chicago|2|1840001926
Dover|Dover|NH|New Hampshire|33017|Strafford|43.1887|-70.8845|89874|461|shape|FALSE|TRUE|America/New_York|3|1840002808
Town 'n' Country|Town 'n' Country|FL|Florida|12057|Hillsborough|28.0106|-82.5763|89791|1569|shape|FALSE|FALSE|America/New_York|3|1840029089
Fall River|Fall River|MA|Massachusetts|25005|Bristol|41.7136|-71.1015|89618|1044|shape|FALSE|TRUE|America/New_York|3|1840000497
Rapid City|Rapid City|SD|South Dakota|46103|Pennington|44.0716|-103.2204|89606|540|shape|FALSE|TRUE|America/Denver|3|1840002180
Germantown|Germantown|MD|Maryland|24031|Montgomery|39.1755|-77.2643|89529|2029|shape|FALSE|FALSE|America/New_York|2|1840005840
Miami Beach|Miami Beach|FL|Florida|12086|Miami-Dade|25.8171|-80.1396|89439|4489|shape|FALSE|TRUE|America/New_York|2|1840015150
Mount Pleasant|Mount Pleasant|SC|South Carolina|45019|Charleston|32.8537|-79.8203|89410|697|shape|FALSE|TRUE|America/New_York|3|1840017286
Albany|Albany|GA|Georgia|13095|Dougherty|31.5776|-84.1762|89323|509|shape|FALSE|TRUE|America/New_York|3|1840013864
Chino|Chino|CA|California|06071|San Bernardino|33.9836|-117.6654|89170|1162|shape|FALSE|TRUE|America/Los_Angeles|3|1840019114
Norwalk|Norwalk|CT|Connecticut|09001|Fairfield|41.1144|-73.4215|88755|1497|shape|FALSE|TRUE|America/New_York|3|1840004839
Florence|Florence|SC|South Carolina|45041|Florence|34.1780|-79.7898|88709|643|shape|FALSE|TRUE|America/New_York|3|1840013643
State College|State College|PA|Pennsylvania|42027|Centre|40.7909|-77.8567|88526|3567|shape|FALSE|TRUE|America/New_York|2|1840000830
Livermore|Livermore|CA|California|06001|Alameda|37.6868|-121.7607|88412|1339|shape|FALSE|TRUE|America/Los_Angeles|3|1840020294
Conroe|Conroe|TX|Texas|48339|Montgomery|30.3238|-95.4824|88369|473|shape|FALSE|TRUE|America/Chicago|3|1840019586
Newton|Newton|MA|Massachusetts|25017|Middlesex|42.3316|-71.2085|88322|1912|shape|FALSE|TRUE|America/New_York|3|1840000433
O'Fallon|O'Fallon|MO|Missouri|29183|St. Charles|38.7850|-90.7175|88132|1142|shape|FALSE|TRUE|America/Chicago|3|1840008571
Dalton|Dalton|GA|Georgia|13313|Whitfield|34.7690|-84.9720|87944|612|shape|FALSE|TRUE|America/New_York|3|1840014651
Citrus Heights|Citrus Heights|CA|California|06067|Sacramento|38.6948|-121.2880|87665|2380|shape|FALSE|TRUE|America/Los_Angeles|2|1840018845
Jackson|Jackson|MI|Michigan|26075|Jackson|42.2431|-84.4038|87230|1148|shape|FALSE|TRUE|America/Detroit|3|1840003173
Waukegan|Waukegan|IL|Illinois|17097|Lake|42.3698|-87.8716|87157|1389|shape|FALSE|TRUE|America/Chicago|3|1840010113
Muncie|Muncie|IN|Indiana|18035|Delaware|40.1989|-85.3950|87037|954|shape|FALSE|TRUE|America/Indiana/Indianapolis|3|1840008365
Newport Beach|Newport Beach|CA|California|06059|Orange|33.6151|-117.8668|86694|1406|shape|FALSE|TRUE|America/Los_Angeles|3|1840020581
Decatur|Decatur|IL|Illinois|17115|Macon|39.8557|-88.9342|86604|646|shape|FALSE|TRUE|America/Chicago|3|1840007269
Homosassa Springs|Homosassa Springs|FL|Florida|12017|Citrus|28.8119|-82.5392|86578|223|shape|FALSE|FALSE|America/New_York|3|1840014060
Port Huron|Port Huron|MI|Michigan|26147|St. Clair|42.9821|-82.4388|86440|1378|shape|FALSE|TRUE|America/Detroit|3|1840003953
Anderson|Anderson|IN|Indiana|18095|Madison|40.0891|-85.6892|85700|505|shape|FALSE|TRUE|America/Indiana/Indianapolis|3|1840007242
Bryan|Bryan|TX|Texas|48041|Brazos|30.6650|-96.3807|85645|610|shape|FALSE|TRUE|America/Chicago|3|1840019569
Hawthorne|Hawthorne|CA|California|06037|Los Angeles|33.9147|-118.3476|85410|5417|shape|FALSE|TRUE|America/Los_Angeles|2|1840020486
Hoover|Hoover|AL|Alabama|01073|Jefferson|33.3763|-86.8068|85386|685|shape|FALSE|TRUE|America/Chicago|3|1840014795
Napa|Napa|CA|California|06055|Napa|38.2975|-122.3010|85372|1675|shape|FALSE|TRUE|America/Los_Angeles|3|1840020241
Bloomington|Bloomington|MN|Minnesota|27053|Hennepin|44.8306|-93.3151|85226|948|shape|FALSE|TRUE|America/Chicago|3|1840006747
Clifton|Clifton|NJ|New Jersey|34031|Passaic|40.8630|-74.1575|85201|2917|shape|FALSE|TRUE|America/New_York|2|1840003511
Springfield|Springfield|OH|Ohio|39023|Clark|39.9300|-83.7959|85121|876|shape|FALSE|TRUE|America/New_York|3|1840003765
Hattiesburg|Hattiesburg|MS|Mississippi|28035|Forrest|31.3074|-89.3170|85086|332|shape|FALSE|TRUE|America/Chicago|3|1840013878
Whittier|Whittier|CA|California|06037|Los Angeles|33.9678|-118.0188|84821|2235|shape|FALSE|TRUE|America/Los_Angeles|2|1840021878
Largo|Largo|FL|Florida|12103|Pinellas|27.9088|-82.7712|84666|1763|shape|FALSE|TRUE|America/New_York|3|1840015114
Lake Forest|Lake Forest|CA|California|06059|Orange|33.6605|-117.6714|84666|1955|shape|FALSE|TRUE|America/Los_Angeles|3|1840020591
New Braunfels|New Braunfels|TX|Texas|48091|Comal|29.6994|-98.1148|84622|723|shape|FALSE|TRUE|America/Chicago|3|1840021341
Johns Creek|Johns Creek|GA|Georgia|13121|Fulton|34.0333|-84.2027|84551|1059|shape|FALSE|TRUE|America/New_York|3|1840014742
Redwood City|Redwood City|CA|California|06081|San Mateo|37.5025|-122.2253|84518|1687|shape|FALSE|TRUE|America/Los_Angeles|3|1840020304
Alhambra|Alhambra|CA|California|06037|Los Angeles|34.0840|-118.1355|84509|4275|shape|FALSE|TRUE|America/Los_Angeles|2|1840019222
Troy|Troy|MI|Michigan|26125|Oakland|42.5817|-83.1457|84051|970|shape|FALSE|TRUE|America/Detroit|3|1840002434
Mission|Mission|TX|Texas|48215|Hidalgo|26.2039|-98.3256|83796|890|shape|FALSE|TRUE|America/Chicago|3|1840021026
Alton|Alton|IL|Illinois|17119|Madison|38.9037|-90.1520|83705|652|shape|FALSE|TRUE|America/Chicago|3|1840007424
Goodyear|Goodyear|AZ|Arizona|04013|Maricopa|33.2614|-112.3622|83519|168|shape|FALSE|TRUE|America/Phoenix|3|1840020564
Fort Myers|Fort Myers|FL|Florida|12071|Lee|26.6194|-81.8302|83505|809|shape|FALSE|TRUE|America/New_York|3|1840014226
Williamsburg|Williamsburg|VA|Virginia|51830|Williamsburg|37.2693|-76.7076|83021|649|shape|FALSE|TRUE|America/New_York|3|1840001720
