city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Patterson Heights|Patterson Heights|PA|Pennsylvania|42007|Beaver|40.7390|-80.3263|570|1107.7|shape|FALSE|TRUE|America/New_York|3|1840001029
Motley|Motley|MN|Minnesota|27097|Morrison|46.3349|-94.6423|570|158|shape|FALSE|TRUE|America/Chicago|3|1840007758
Macksville|Macksville|KS|Kansas|20185|Stafford|37.9572|-98.9689|570|220|shape|FALSE|TRUE|America/Chicago|3|1840009829
Ringwood|Ringwood|OK|Oklahoma|40093|Major|36.3823|-98.2419|569|264|shape|FALSE|TRUE|America/Chicago|3|1840021665
Bertha|Bertha|MN|Minnesota|27153|Todd|46.2671|-95.0618|569|202|shape|FALSE|TRUE|America/Chicago|3|1840006666
Lane|Lane|SC|South Carolina|45089|Williamsburg|33.5251|-79.8797|569|55|shape|FALSE|TRUE|America/New_York|3|1840016791
Pinedale|Pinedale|NM|New Mexico|35031|McKinley|35.6078|-108.4225|569|21|shape|FALSE|FALSE|America/Denver|3|1840033600
Otis|Otis|CO|Colorado|08121|Washington|40.1501|-102.9622|569|531|shape|FALSE|TRUE|America/Denver|3|1840022422
Hecker|Hecker|IL|Illinois|17133|Monroe|38.3054|-89.9934|569|545.2|shape|FALSE|TRUE|America/Chicago|3|1840012895
Falmouth|Falmouth|PA|Pennsylvania|42071|Lancaster|40.1316|-76.7046|569|222|shape|FALSE|FALSE|America/New_York|3|1840024333
Adams|Adams|OR|Oregon|41059|Umatilla|45.7662|-118.5643|569|374.8|shape|FALSE|TRUE|America/Los_Angeles|3|1840018535
South Vienna|South Vienna|OH|Ohio|39023|Clark|39.9294|-83.6138|568|336|shape|FALSE|TRUE|America/New_York|3|1840012438
Baneberry|Baneberry|TN|Tennessee|47089|Jefferson|36.0465|-83.2782|568|123|shape|FALSE|TRUE|America/New_York|3|1840013373
Dustin Acres|Dustin Acres|CA|California|06029|Kern|35.2159|-119.3750|568|59|shape|FALSE|FALSE|America/Los_Angeles|3|1840019129
Grayson|Grayson|LA|Louisiana|22021|Caldwell|32.0492|-92.1116|568|172|shape|FALSE|TRUE|America/Chicago|3|1840018125
Scranton|Scranton|IA|Iowa|19073|Greene|42.0192|-94.5492|568|117|shape|FALSE|TRUE|America/Chicago|3|1840009172
Hopkinton|Hopkinton|IA|Iowa|19055|Delaware|42.3428|-91.2490|568|341|shape|FALSE|TRUE|America/Chicago|3|1840006934
Soldiers Grove|Soldiers Grove|WI|Wisconsin|55023|Crawford|43.3922|-90.7735|568|61|shape|FALSE|TRUE|America/Chicago|3|1840002881
Ansley|Ansley|NE|Nebraska|31041|Custer|41.2863|-99.3825|568|305|shape|FALSE|TRUE|America/Chicago|3|1840010211
Byron|Byron|MI|Michigan|26155|Shiawassee|42.8239|-83.9467|568|310|shape|FALSE|TRUE|America/Detroit|3|1840010071
Hutsonville|Hutsonville|IL|Illinois|17033|Crawford|39.1085|-87.6606|568|352|shape|FALSE|TRUE|America/Chicago|3|1840012753
Clyattville|Clyattville|GA|Georgia|13185|Lowndes|30.6880|-83.3154|568|95|shape|FALSE|FALSE|America/New_York|3|1840029128
Rauchtown|Rauchtown|PA|Pennsylvania|42035|Clinton|41.1261|-77.2364|568|123|shape|FALSE|FALSE|America/New_York|3|1840026321
Firth|Firth|ID|Idaho|16011|Bingham|43.3057|-112.1834|568|382|shape|FALSE|TRUE|America/Boise|3|1840020051
Gilmore City|Gilmore City|IA|Iowa|19091|Humboldt|42.7268|-94.4368|567|176|shape|FALSE|TRUE|America/Chicago|3|1840008029
Springville|Springville|CA|California|06107|Tulare|36.1225|-118.8228|567|144|shape|FALSE|FALSE|America/Los_Angeles|3|1840019034
Fairfield|Fairfield|ID|Idaho|16025|Camas|43.3489|-114.8006|567|249|shape|FALSE|TRUE|America/Boise|3|1840020044
Woodland|Woodland|AL|Alabama|01111|Randolph|33.3756|-85.3974|566|140|shape|FALSE|TRUE|America/Chicago|3|1840016866
Damiansville|Damiansville|IL|Illinois|17027|Clinton|38.5088|-89.6151|566|265|shape|FALSE|TRUE|America/Chicago|3|1840012856
Lakewood Shores|Lakewood Shores|IL|Illinois|17197|Will|41.2800|-88.1443|566|792.6|shape|FALSE|FALSE|America/Chicago|3|1840004819
Pollock|Pollock|LA|Louisiana|22043|Grant|31.4985|-92.4432|566|27|shape|FALSE|TRUE|America/Chicago|3|1840017070
Peeples Valley|Peeples Valley|AZ|Arizona|04025|Yavapai|34.2773|-112.7653|566|14|shape|FALSE|FALSE|America/Phoenix|3|1840019163
Peña Pobre|Pena Pobre|PR|Puerto Rico|72103|Naguabo|18.2174|-65.8221|566|1328.4|shape|FALSE|FALSE|America/Puerto_Rico|3|1630035545
Connecticut Farms|Connecticut Farms|NJ|New Jersey|34039|Union|40.6930|-74.2716|566|2859.3|shape|FALSE|FALSE|America/New_York|2|1840149434
