city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Timberon|Timberon|NM|New Mexico|35035|Otero|32.6360|-105.6925|244|4|shape|FALSE|FALSE|America/Denver|3|1840019402
Butler|Butler|OK|Oklahoma|40039|Custer|35.6365|-99.1861|244|221|shape|FALSE|TRUE|America/Chicago|3|1840021723
Laguna Seca|Laguna Seca|TX|Texas|48215|Hidalgo|26.2793|-97.9262|244|41|shape|FALSE|FALSE|America/Chicago|3|1840036718
Grover|Grover|CO|Colorado|08123|Weld|40.8691|-104.2259|244|158|shape|FALSE|TRUE|America/Denver|3|1840021367
Larkspur|Larkspur|CO|Colorado|08035|Douglas|39.2319|-104.8924|244|59|shape|FALSE|TRUE|America/Denver|3|1840021448
Benton|Benton|CA|California|06051|Mono|37.8189|-118.4845|244|3|shape|FALSE|FALSE|America/Los_Angeles|3|1840022495
Lost Bridge Village|Lost Bridge Village|AR|Arkansas|05007|Benton|36.3899|-93.9156|244|29|shape|FALSE|FALSE|America/Chicago|3|1840027751
Swan Valley|Swan Valley|ID|Idaho|16019|Bonneville|43.4445|-111.3287|244|8|shape|FALSE|TRUE|America/Boise|3|1840021280
Gilman|Gilman|MN|Minnesota|27009|Benton|45.7353|-93.9486|244|196|shape|FALSE|TRUE|America/Chicago|3|1840007777
Yeehaw Junction|Yeehaw Junction|FL|Florida|12097|Osceola|27.6993|-80.8871|244|50|shape|FALSE|FALSE|America/New_York|3|1840014139
Newtown|Newtown|PA|Pennsylvania|42107|Schuylkill|40.6529|-76.3461|244|146|shape|FALSE|FALSE|America/New_York|3|1840151703
Cumberland-Hesstown|Cumberland-Hesstown|NJ|New Jersey|34011|Cumberland|39.3641|-74.9284|244|36|shape|FALSE|FALSE|America/New_York|4|1840153052
Tanquecitos South Acres|Tanquecitos South Acres|TX|Texas|48479|Webb|27.4898|-99.3797|243|196|shape|FALSE|TRUE|America/Chicago|4|1840041551
Prairie Home|Prairie Home|MO|Missouri|29053|Cooper|38.8136|-92.5906|243|242|shape|FALSE|TRUE|America/Chicago|3|1840009714
Williams|Williams|MN|Minnesota|27077|Lake of the Woods|48.7680|-94.9533|243|96|shape|FALSE|TRUE|America/Chicago|3|1840010905
Grass Valley|Grass Valley|OR|Oregon|41055|Sherman|45.3591|-120.7844|243|183|shape|FALSE|TRUE|America/Los_Angeles|3|1840019935
Mason|Mason|IL|Illinois|17049|Effingham|38.9537|-88.6257|243|72|shape|FALSE|TRUE|America/Chicago|3|1840009688
Hornbrook|Hornbrook|CA|California|06093|Siskiyou|41.9080|-122.5597|243|80|shape|FALSE|FALSE|America/Los_Angeles|3|1840017473
Candelero Abajo|Candelero Abajo|PR|Puerto Rico|72069|Humacao|18.0942|-65.8165|243|698.7|shape|FALSE|TRUE|America/Puerto_Rico|3|1630025232
East Globe|East Globe|AZ|Arizona|04007|Gila|33.3511|-110.7061|243|28|shape|FALSE|TRUE|America/Phoenix|4|1840075328
Eldred|Eldred|NY|New York|36105|Sullivan|41.5268|-74.8788|243|72|shape|FALSE|FALSE|America/New_York|3|1840033881
Koyuk|Koyuk|AK|Alaska|02180|Nome|64.9411|-161.1454|243|18|shape|FALSE|TRUE|America/Anchorage|3|1840023509
Malcolm|Malcolm|AL|Alabama|01129|Washington|31.1946|-88.0016|243|39|shape|FALSE|FALSE|America/Chicago|3|1840025961
Pleasant Grove|Pleasant Grove|AR|Arkansas|05137|Stone|35.8205|-91.9070|243|33|shape|FALSE|FALSE|America/Chicago|3|1840148034
Jakin|Jakin|GA|Georgia|13099|Early|31.0901|-84.9822|243|75|shape|FALSE|TRUE|America/New_York|3|1840014962
Bloomfield|Bloomfield|CA|California|06097|Sonoma|38.3183|-122.8502|243|11|shape|FALSE|FALSE|America/Los_Angeles|3|1840022485
McNeal|McNeal|AZ|Arizona|04003|Cochise|31.6079|-109.6699|243|25|shape|FALSE|FALSE|America/Phoenix|3|1840023087
Wedgewood|Wedgewood|MI|Michigan|26165|Wexford|44.1937|-85.4902|243|150|shape|FALSE|TRUE|America/Detroit|4|1840039607
Kermit|Kermit|WV|West Virginia|54059|Mingo|37.8425|-82.4086|243|239|shape|FALSE|TRUE|America/New_York|3|1840006361
Oneida|Oneida|KS|Kansas|20131|Nemaha|39.8668|-95.9398|243|65.3|shape|FALSE|TRUE|America/Chicago|3|1840009515
Eastport|Eastport|MI|Michigan|26009|Antrim|45.1112|-85.3518|243|47|shape|FALSE|FALSE|America/Detroit|3|1840023915
Cressey|Cressey|CA|California|06047|Merced|37.4210|-120.6557|243|53|shape|FALSE|FALSE|America/Los_Angeles|3|1840022557
Becenti|Becenti|NM|New Mexico|35031|McKinley|35.8123|-108.1708|243|100|shape|FALSE|FALSE|America/Denver|3|1840153119
Seneca|Seneca|OR|Oregon|41023|Grant|44.1352|-118.9763|242|117|shape|FALSE|TRUE|America/Los_Angeles|3|1840021247
West Sunbury|West Sunbury|PA|Pennsylvania|42019|Butler|41.0061|-79.8965|242|288.6|shape|FALSE|TRUE|America/New_York|3|1840000877
Talmo|Talmo|GA|Georgia|13157|Jackson|34.1831|-83.7210|242|33|shape|FALSE|TRUE|America/New_York|3|1840016714
River Point|River Point|OR|Oregon|41007|Clatsop|46.1434|-123.8041|242|179|shape|FALSE|FALSE|America/Los_Angeles|3|1840142574
Sawyerville|Sawyerville|IL|Illinois|17117|Macoupin|39.0785|-89.8020|242|94|shape|FALSE|TRUE|America/Chicago|3|1840012660
Johnson|Johnson|NE|Nebraska|31127|Nemaha|40.4106|-95.9996|242|251.8|shape|FALSE|TRUE|America/Chicago|3|1840012146
Orchard Hill|Orchard Hill|GA|Georgia|13255|Spalding|33.1851|-84.2123|242|295.6|shape|FALSE|TRUE|America/New_York|3|1840016884
Port Costa|Port Costa|CA|California|06013|Contra Costa|38.0446|-122.1850|242|289.6|shape|FALSE|FALSE|America/Los_Angeles|3|1840018899
Broeck Pointe|Broeck Pointe|KY|Kentucky|21111|Jefferson|38.2955|-85.5857|242|1384.9|shape|FALSE|TRUE|America/New_York|3|1840030794
Wardner|Wardner|ID|Idaho|16079|Shoshone|47.5189|-116.1357|242|107|shape|FALSE|TRUE|America/Los_Angeles|3|1840021091
Glenview Manor|Glenview Manor|KY|Kentucky|21111|Jefferson|38.2907|-85.6333|242|1069.4|shape|FALSE|TRUE|America/New_York|3|1840030456
Pocahontas|Pocahontas|VA|Virginia|51185|Tazewell|37.3070|-81.3436|242|163|shape|FALSE|TRUE|America/New_York|3|1840006453
Brookville|Brookville|KS|Kansas|20169|Saline|38.7736|-97.8645|242|162|shape|FALSE|TRUE|America/Chicago|3|1840006086
Cadiz|Cadiz|IN|Indiana|18065|Henry|39.9511|-85.4867|242|168.1|shape|FALSE|TRUE|America/Indiana/Indianapolis|3|1840009479
Joplin|Joplin|MT|Montana|30051|Liberty|48.5590|-110.7730|242|73|shape|FALSE|FALSE|America/Denver|3|1840017308
Union|Union|NH|New Hampshire|33003|Carroll|43.4912|-71.0231|242|141.9|shape|FALSE|FALSE|America/New_York|3|1840026137
Patterson|Patterson|IA|Iowa|19121|Madison|41.3484|-93.8776|242|207|shape|FALSE|TRUE|America/Chicago|3|1840009289
Amasa|Amasa|MI|Michigan|26071|Iron|46.2295|-88.4579|242|23|shape|FALSE|FALSE|America/Menominee|3|1840025274
New Deal|New Deal|TN|Tennessee|47165|Sumner|36.5139|-86.5629|242|49|shape|FALSE|FALSE|America/Chicago|3|1840024894
Manns Choice|Manns Choice|PA|Pennsylvania|42009|Bedford|40.0035|-78.5912|241|185|shape|FALSE|TRUE|America/New_York|3|1840001401
Bassfield|Bassfield|MS|Mississippi|28065|Jefferson Davis|31.4959|-89.7449|241|93|shape|FALSE|TRUE|America/Chicago|3|1840015860
Walshville|Walshville|IL|Illinois|17135|Montgomery|39.0690|-89.6189|241|66.8|shape|FALSE|TRUE|America/Chicago|3|1840012647
Oso|Oso|WA|Washington|53061|Snohomish|48.2836|-121.9238|241|33|shape|FALSE|FALSE|America/Los_Angeles|3|1840018374
Spillertown|Spillertown|IL|Illinois|17199|Williamson|37.7646|-88.9204|241|158.6|shape|FALSE|TRUE|America/Chicago|3|1840012989
Lanare|Lanare|CA|California|06019|Fresno|36.4377|-119.9322|241|46|shape|FALSE|FALSE|America/Los_Angeles|3|1840017636
Rose Hill|Rose Hill|IA|Iowa|19123|Mahaska|41.3203|-92.4637|241|219.3|shape|FALSE|TRUE|America/Chicago|3|1840009291
La Motte|La Motte|IA|Iowa|19097|Jackson|42.2956|-90.6233|241|205|shape|FALSE|TRUE|America/Chicago|3|1840008091
Tipton|Tipton|KS|Kansas|20123|Mitchell|39.3395|-98.4709|241|57.3|shape|FALSE|TRUE|America/Chicago|3|1840010633
Harveyville|Harveyville|KS|Kansas|20197|Wabaunsee|38.7896|-95.9624|241|361.3|shape|FALSE|TRUE|America/Chicago|3|1840007405
McClure|McClure|IL|Illinois|17003|Alexander|37.3146|-89.4335|241|60|shape|FALSE|TRUE|America/Chicago|3|1840013019
Marydel|Marydel|MD|Maryland|24011|Caroline|39.1130|-75.7497|241|477.8|shape|FALSE|TRUE|America/New_York|3|1840005938
Bonney|Bonney|TX|Texas|48039|Brazoria|29.3013|-95.4508|241|47|shape|FALSE|TRUE|America/Chicago|3|1840023160
Homewood Canyon|Homewood Canyon|CA|California|06027|Inyo|35.8900|-117.3863|241|9|shape|FALSE|TRUE|America/Los_Angeles|4|1840075917
Star Junction|Star Junction|PA|Pennsylvania|42051|Fayette|40.0610|-79.7656|241|79|shape|FALSE|FALSE|America/New_York|3|1840026565
Hopewell|Hopewell|PA|Pennsylvania|42009|Bedford|40.1345|-78.2666|241|199.5|shape|FALSE|TRUE|America/New_York|3|1840001399
Oak Ridge|Oak Ridge|MO|Missouri|29031|Cape Girardeau|37.4987|-89.7299|241|157|shape|FALSE|TRUE|America/Chicago|3|1840009890
Wessington|Wessington|SD|South Dakota|46005|Beadle|44.4552|-98.6967|241|193.9|shape|FALSE|TRUE|America/Chicago|3|1840002368
Anchor|Anchor|IL|Illinois|17113|McLean|40.5681|-88.5385|241|172.8|shape|FALSE|TRUE|America/Chicago|3|1840010376
West Leipsic|West Leipsic|OH|Ohio|39137|Putnam|41.1053|-84.0011|241|152.2|shape|FALSE|TRUE|America/New_York|3|1840011761
Oakdale|Oakdale|TN|Tennessee|47129|Morgan|35.9895|-84.5573|241|106|shape|FALSE|TRUE|America/New_York|3|1840016101
Lunenburg|Lunenburg|VA|Virginia|51111|Lunenburg|36.9585|-78.2683|241|43|shape|FALSE|FALSE|America/New_York|3|1840026889
Bayard|Bayard|WV|West Virginia|54023|Grant|39.2711|-79.3662|241|369.8|shape|FALSE|TRUE|America/New_York|3|1840005862
Sunbury|Sunbury|NC|North Carolina|37073|Gates|36.4469|-76.6127|241|37|shape|FALSE|FALSE|America/New_York|3|1840025762
West Union|West Union|IL|Illinois|17023|Clark|39.2137|-87.6666|241|51|shape|FALSE|FALSE|America/Chicago|3|1840025612
Grady|Grady|NM|New Mexico|35009|Curry|34.8217|-103.3157|240|78.2|shape|FALSE|TRUE|America/Denver|3|1840022816
Humboldt River Ranch|Humboldt River Ranch|NV|Nevada|32027|Pershing|40.4318|-118.2719|240|4|shape|FALSE|TRUE|America/Los_Angeles|4|1840033755
Ardentown|Ardentown|DE|Delaware|10003|New Castle|39.8083|-75.4809|240|521.4|shape|FALSE|TRUE|America/New_York|3|1840005587
Callisburg|Callisburg|TX|Texas|48097|Cooke|33.6987|-97.0159|240|45|shape|FALSE|TRUE|America/Chicago|3|1840019318
Gatesville|Gatesville|NC|North Carolina|37073|Gates|36.4072|-76.7566|240|229|shape|FALSE|TRUE|America/New_York|3|1840016033
Ingalls|Ingalls|KS|Kansas|20069|Gray|37.8287|-100.4534|240|384.3|shape|FALSE|TRUE|America/Chicago|3|1840008699
Mayland|Mayland|TN|Tennessee|47035|Cumberland|36.0459|-85.2069|240|57|shape|FALSE|FALSE|America/Chicago|3|1840139311
Steely Hollow|Steely Hollow|OK|Oklahoma|40021|Cherokee|35.9877|-94.9456|240|19|shape|FALSE|TRUE|America/Chicago|4|1840040405
Genoa|Genoa|WI|Wisconsin|55123|Vernon|43.5732|-91.2262|240|190.5|shape|FALSE|TRUE|America/Chicago|3|1840002690
Mulhall|Mulhall|OK|Oklahoma|40119|Payne|36.0913|-97.3610|240|113|shape|FALSE|TRUE|America/Chicago|3|1840034469
Rutledge|Rutledge|MN|Minnesota|27115|Pine|46.2570|-92.8696|240|31|shape|FALSE|TRUE|America/Chicago|3|1840008857
Grygla|Grygla|MN|Minnesota|27089|Marshall|48.2996|-95.6238|240|160|shape|FALSE|TRUE|America/Chicago|3|1840006598
Creston|Creston|WA|Washington|53043|Lincoln|47.7594|-118.5200|240|224|shape|FALSE|TRUE|America/Los_Angeles|3|1840021109
Jugtown|Jugtown|MD|Maryland|24043|Washington|39.6143|-77.5943|240|230.3|shape|FALSE|FALSE|America/New_York|3|1840024403
Nathrop|Nathrop|CO|Colorado|08015|Chaffee|38.7486|-106.0764|240|128|shape|FALSE|FALSE|America/Denver|3|1840148648
East Gillespie|East Gillespie|IL|Illinois|17117|Macoupin|39.1378|-89.8127|240|465.8|shape|FALSE|TRUE|America/Chicago|3|1840012653
Waverly|Waverly|GA|Georgia|13039|Camden|31.1012|-81.7279|240|16|shape|FALSE|FALSE|America/New_York|3|1840029362
Kingston Mines|Kingston Mines|IL|Illinois|17143|Peoria|40.5586|-89.7720|240|64|shape|FALSE|TRUE|America/Chicago|3|1840011923
Hickory Ridge|Hickory Ridge|AR|Arkansas|05037|Cross|35.4029|-90.9946|240|143|shape|FALSE|TRUE|America/Chicago|3|1840014580
Halifax|Halifax|NC|North Carolina|37083|Halifax|36.3255|-77.5901|240|202|shape|FALSE|TRUE|America/New_York|3|1840016064
Plumwood|Plumwood|OH|Ohio|39097|Madison|40.0088|-83.4147|240|149|shape|FALSE|FALSE|America/New_York|3|1840026576
Gratiot|Gratiot|OH|Ohio|39089|Licking|39.9515|-82.2168|239|256.7|shape|FALSE|TRUE|America/New_York|3|1840012325
North Henderson|North Henderson|IL|Illinois|17131|Mercer|41.0904|-90.4748|239|117.4|shape|FALSE|TRUE|America/Chicago|3|1840011679
Upper Kalskag|Upper Kalskag|AK|Alaska|02050|Bethel|61.5416|-160.3337|239|25|shape|FALSE|FALSE|America/Anchorage|4|1840023556
Bakerhill|Bakerhill|AL|Alabama|01005|Barbour|31.7769|-85.2955|239|33|shape|FALSE|FALSE|America/Chicago|4|1840027556
Columbus|Columbus|KY|Kentucky|21105|Hickman|36.7596|-89.1020|239|162.8|shape|FALSE|TRUE|America/Chicago|3|1840014409
Miamiville|Miamiville|OH|Ohio|39025|Clermont|39.2123|-84.3001|239|297.9|shape|FALSE|FALSE|America/New_York|3|1840026668
Gotebo|Gotebo|OK|Oklahoma|40075|Kiowa|35.0712|-98.8743|239|117|shape|FALSE|TRUE|America/Chicago|3|1840021826
Paxico|Paxico|KS|Kansas|20197|Wabaunsee|39.0689|-96.1671|239|103.4|shape|FALSE|TRUE|America/Chicago|3|1840009690
Barclay|Barclay|MD|Maryland|24035|Queen Anne's|39.1451|-75.8655|239|192.0|shape|FALSE|TRUE|America/New_York|3|1840005898
Cushing|Cushing|IA|Iowa|19193|Woodbury|42.4651|-95.6757|239|166.1|shape|FALSE|TRUE|America/Chicago|3|1840006949
Grier City|Grier City|PA|Pennsylvania|42107|Schuylkill|40.8268|-76.0580|239|191|shape|FALSE|FALSE|America/New_York|3|1840024250
Milton|Milton|NC|North Carolina|37033|Caswell|36.5372|-79.2081|239|237|shape|FALSE|TRUE|America/New_York|3|1840016057
Denton|Denton|MT|Montana|30027|Fergus|47.3222|-109.9481|239|129|shape|FALSE|TRUE|America/Denver|3|1840021112
Fredonia|Fredonia|AR|Arkansas|05117|Prairie|34.8194|-91.4101|239|96|shape|FALSE|TRUE|America/Chicago|4|1840073884
Heathsville|Heathsville|VA|Virginia|51133|Northumberland|37.9200|-76.4785|239|23|shape|FALSE|FALSE|America/New_York|3|1840026795
Metcalf|Metcalf|IL|Illinois|17045|Edgar|39.8004|-87.8078|239|155|shape|FALSE|TRUE|America/Chicago|3|1840012504
Nunica|Nunica|MI|Michigan|26139|Ottawa|43.0810|-86.0721|239|50|shape|FALSE|FALSE|America/Detroit|3|1840071081
Potter|Potter|WI|Wisconsin|55015|Calumet|44.1203|-88.0989|238|181|shape|FALSE|TRUE|America/Chicago|3|1840002523
Vergennes|Vergennes|IL|Illinois|17077|Jackson|37.9012|-89.3398|238|331.5|shape|FALSE|TRUE|America/Chicago|3|1840012967
Lueders|Lueders|TX|Texas|48253|Jones|32.8004|-99.6232|238|155|shape|FALSE|TRUE|America/Chicago|3|1840020728
Magness|Magness|AR|Arkansas|05063|Independence|35.7031|-91.4822|238|149|shape|FALSE|TRUE|America/Chicago|3|1840016247
Ashton|Ashton|NE|Nebraska|31163|Sherman|41.2477|-98.7950|238|155|shape|FALSE|TRUE|America/Chicago|3|1840011665
Martinsburg|Martinsburg|OH|Ohio|39083|Knox|40.2696|-82.3543|238|385.0|shape|FALSE|TRUE|America/New_York|3|1840012142
Luana|Luana|IA|Iowa|19043|Clayton|43.0594|-91.4557|238|83|shape|FALSE|TRUE|America/Chicago|3|1840009065
Norwood|Norwood|LA|Louisiana|22037|East Feliciana|30.9682|-91.1125|238|22|shape|FALSE|TRUE|America/Chicago|3|1840018214
Sallis|Sallis|MS|Mississippi|28007|Attala|33.0215|-89.7647|238|223|shape|FALSE|TRUE|America/Chicago|3|1840018045
Blencoe|Blencoe|IA|Iowa|19133|Monona|41.9303|-96.0820|238|120|shape|FALSE|TRUE|America/Chicago|3|1840006995
Stoutland|Stoutland|MO|Missouri|29029|Camden|37.8136|-92.5142|238|152|shape|FALSE|TRUE|America/Chicago|3|1840009753
