city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Bassett|Bassett|VA|Virginia|51089|Henry|36.7615|-79.9866|900|100|shape|FALSE|FALSE|America/New_York|3|1840006551
Knippa|Knippa|TX|Texas|48463|Uvalde|29.3076|-99.6329|900|67|shape|FALSE|FALSE|America/Chicago|3|1840022576
Winslow|Winslow|IN|Indiana|18125|Pike|38.3834|-87.2130|900|505|shape|FALSE|TRUE|America/Indiana/Petersburg|3|1840010793
Rushville|Rushville|NE|Nebraska|31161|Sheridan|42.7134|-102.4665|900|302|shape|FALSE|TRUE|America/Denver|3|1840009069
Lakeville|Lakeville|NY|New York|36051|Livingston|42.8367|-77.7030|900|520|shape|FALSE|FALSE|America/New_York|3|1840024076
Logan|Logan|KS|Kansas|20147|Phillips|39.6617|-99.5673|900|231|shape|FALSE|TRUE|America/Chicago|3|1840009507
Chevy Chase Section Three|Chevy Chase Section Three|MD|Maryland|24031|Montgomery|38.9793|-77.0742|900|2801.9|shape|FALSE|TRUE|America/New_York|2|1840031469
Westbrook|Westbrook|MN|Minnesota|27033|Cottonwood|44.0422|-95.4374|900|518|shape|FALSE|TRUE|America/Chicago|3|1840010031
Saugatuck|Saugatuck|MI|Michigan|26005|Allegan|42.6592|-86.2061|899|249|shape|FALSE|TRUE|America/Detroit|3|1840003113
Crocker|Crocker|MO|Missouri|29169|Pulaski|37.9480|-92.2676|899|279|shape|FALSE|TRUE|America/Chicago|3|1840007556
Hazelton|Hazelton|ID|Idaho|16053|Jerome|42.5953|-114.1366|899|1015.4|shape|FALSE|TRUE|America/Boise|3|1840020086
Hopland|Hopland|CA|California|06045|Mendocino|38.9691|-123.1173|899|98|shape|FALSE|FALSE|America/Los_Angeles|3|1840026596
Teton|Teton|ID|Idaho|16043|Fremont|43.8871|-111.6723|899|503|shape|FALSE|TRUE|America/Boise|3|1840021256
Wells|Wells|TX|Texas|48073|Cherokee|31.4916|-94.9473|899|181|shape|FALSE|TRUE|America/Chicago|3|1840023106
Sharpsville|Sharpsville|IN|Indiana|18159|Tipton|40.3797|-86.0869|899|683.2|shape|FALSE|TRUE|America/Indiana/Indianapolis|3|1840010449
Cascade|Cascade|ID|Idaho|16085|Valley|44.5087|-116.0425|899|84|shape|FALSE|TRUE|America/Boise|3|1840018585
Rising Star|Rising Star|TX|Texas|48133|Eastland|32.0976|-98.9665|899|200|shape|FALSE|TRUE|America/Chicago|3|1840022096
Millerton|Millerton|NY|New York|36027|Dutchess|41.9534|-73.5113|899|563|shape|FALSE|TRUE|America/New_York|3|1840004750
McCloud|McCloud|CA|California|06093|Siskiyou|41.2541|-122.1361|899|143|shape|FALSE|FALSE|America/Los_Angeles|3|1840017469
Seis Lagos|Seis Lagos|TX|Texas|48085|Collin|33.0710|-96.5665|899|457|shape|FALSE|FALSE|America/Chicago|3|1840150147
Benton|Benton|KS|Kansas|20015|Butler|37.7882|-97.1078|898|248|shape|FALSE|TRUE|America/Chicago|3|1840007547
Ninilchik|Ninilchik|AK|Alaska|02122|Kenai Peninsula|60.0745|-151.3843|898|0.2|shape|FALSE|FALSE|America/Anchorage|3|1840023409
Murray|Murray|CT|Connecticut|09001|Fairfield|41.1974|-73.2895|898|234|shape|FALSE|FALSE|America/New_York|3|1840044893
Crofton|Crofton|NE|Nebraska|31107|Knox|42.7315|-97.4986|898|542|shape|FALSE|TRUE|America/Chicago|3|1840002459
Dibble|Dibble|OK|Oklahoma|40087|McClain|35.0151|-97.6273|898|47|shape|FALSE|TRUE|America/Chicago|3|1840021808
Franklin|Franklin|AL|Alabama|01087|Macon|32.4513|-85.7864|898|23|shape|FALSE|TRUE|America/Chicago|3|1840016980
Rockaway Beach|Rockaway Beach|MO|Missouri|29213|Taney|36.7019|-93.1617|897|548|shape|FALSE|TRUE|America/Chicago|3|1840009945
Glasford|Glasford|IL|Illinois|17143|Peoria|40.5728|-89.8130|897|381|shape|FALSE|TRUE|America/Chicago|3|1840011925
Porum|Porum|OK|Oklahoma|40101|Muskogee|35.3571|-95.2637|897|388|shape|FALSE|TRUE|America/Chicago|3|1840021720
Vienna|Vienna|MO|Missouri|29125|Maries|38.1874|-91.9501|897|324|shape|FALSE|TRUE|America/Chicago|3|1840010816
Lemont Furnace|Lemont Furnace|PA|Pennsylvania|42051|Fayette|39.9103|-79.6628|897|336|shape|FALSE|FALSE|America/New_York|3|1840026570
Van Buren|Van Buren|IN|Indiana|18053|Grant|40.6157|-85.5039|897|593|shape|FALSE|TRUE|America/Indiana/Indianapolis|3|1840010399
Bajandas|Bajandas|PR|Puerto Rico|72069|Humacao|18.1601|-65.7831|897|535|shape|FALSE|FALSE|America/Puerto_Rico|3|1630035616
Frontón|Fronton|PR|Puerto Rico|72039|Ciales|18.3097|-66.5603|897|125|shape|FALSE|FALSE|America/Puerto_Rico|3|1630152322
South Webster|South Webster|OH|Ohio|39145|Scioto|38.8169|-82.7282|896|263|shape|FALSE|TRUE|America/New_York|3|1840012788
Walhalla|Walhalla|ND|North Dakota|38067|Pembina|48.9211|-97.9176|896|334|shape|FALSE|TRUE|America/Chicago|3|1840001859
Buras|Buras|LA|Louisiana|22075|Plaquemines|29.3528|-89.5247|896|150|shape|FALSE|FALSE|America/Chicago|3|1840027026
Clay City|Clay City|IL|Illinois|17025|Clay|38.6858|-88.3486|896|194|shape|FALSE|TRUE|America/Chicago|3|1840010727
Cankton|Cankton|LA|Louisiana|22097|St. Landry|30.3455|-92.1130|896|169|shape|FALSE|TRUE|America/Chicago|3|1840018221
Courtland|Courtland|AL|Alabama|01079|Lawrence|34.6703|-87.3260|896|117|shape|FALSE|TRUE|America/Chicago|3|1840016590
Marshallville|Marshallville|OH|Ohio|39169|Wayne|40.8997|-81.7329|896|585|shape|FALSE|TRUE|America/New_York|3|1840011896
Export|Export|PA|Pennsylvania|42129|Westmoreland|40.4170|-79.6232|896|857|shape|FALSE|TRUE|America/New_York|3|1840001136
Hooper|Hooper|NE|Nebraska|31053|Dodge|41.6116|-96.5487|896|513|shape|FALSE|TRUE|America/Chicago|3|1840007087
Cass Lake|Cass Lake|MN|Minnesota|27021|Cass|47.3792|-94.5993|896|317|shape|FALSE|TRUE|America/Chicago|3|1840006622
Bolton|Bolton|OH|Ohio|39151|Stark|40.9431|-81.1253|896|457|shape|FALSE|FALSE|America/New_York|3|1840094069
Geary|Geary|OK|Oklahoma|40017|Canadian|35.5923|-98.2911|895|83|shape|FALSE|TRUE|America/Chicago|3|1840020391
Mankato|Mankato|KS|Kansas|20089|Jewell|39.7871|-98.2083|895|354|shape|FALSE|TRUE|America/Chicago|3|1840009499
Buffalo|Buffalo|IN|Indiana|18181|White|40.8880|-86.7374|895|145|shape|FALSE|FALSE|America/Indiana/Indianapolis|3|1840005346
Jolivue|Jolivue|VA|Virginia|51015|Augusta|38.1148|-79.0668|894|183|shape|FALSE|FALSE|America/New_York|3|1840006244
