city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Thomaston|Thomaston|AL|Alabama|01091|Marengo|32.2683|-87.6237|415|79|shape|FALSE|TRUE|America/Chicago|3|1840016998
Washburn|Washburn|MO|Missouri|29009|Barry|36.5887|-93.9655|415|179|shape|FALSE|TRUE|America/Chicago|3|1840010896
Winding Cypress|Winding Cypress|FL|Florida|12021|Collier|26.0641|-81.6782|415|86|shape|FALSE|FALSE|America/New_York|3|1840144298
Tyonek|Tyonek|AK|Alaska|02122|Kenai Peninsula|61.0734|-151.3330|415|2|shape|FALSE|FALSE|America/Anchorage|3|1840023418
Vincentown|Vincentown|NJ|New Jersey|34005|Burlington|39.9367|-74.7519|415|295|shape|FALSE|FALSE|America/New_York|3|1840033434
Armington|Armington|IL|Illinois|17179|Tazewell|40.3397|-89.3144|415|385.0|shape|FALSE|TRUE|America/Chicago|3|1840011984
Coldiron|Coldiron|KY|Kentucky|21095|Harlan|36.8286|-83.4524|415|213.1|shape|FALSE|FALSE|America/New_York|3|1840026896
San Lucas|San Lucas|CA|California|06053|Monterey|36.1283|-121.0218|415|406|shape|FALSE|FALSE|America/Los_Angeles|3|1840019022
Bliss|Bliss|NY|New York|36121|Wyoming|42.5801|-78.2538|415|16|shape|FALSE|FALSE|America/New_York|3|1840025470
Flint Hill|Flint Hill|VA|Virginia|51157|Rappahannock|38.7666|-78.1028|415|92|shape|FALSE|FALSE|America/New_York|3|1840026716
Fairfield|Fairfield|NE|Nebraska|31035|Clay|40.4323|-98.1033|414|221|shape|FALSE|TRUE|America/Chicago|3|1840008336
Sextonville|Sextonville|WI|Wisconsin|55103|Richland|43.2795|-90.2924|414|177|shape|FALSE|FALSE|America/Chicago|3|1840025442
Indian Point|Indian Point|MO|Missouri|29209|Stone|36.6428|-93.3444|414|57|shape|FALSE|TRUE|America/Chicago|3|1840013051
Amber|Amber|OK|Oklahoma|40051|Grady|35.1602|-97.8820|414|40|shape|FALSE|TRUE|America/Chicago|3|1840021804
Maceo|Maceo|KY|Kentucky|21059|Daviess|37.8624|-86.9914|414|107|shape|FALSE|FALSE|America/Chicago|3|1840026806
Texhoma|Texhoma|TX|Texas|48421|Sherman|36.4937|-101.7937|414|84|shape|FALSE|TRUE|America/Chicago|4|1840037452
Ewing|Ewing|NE|Nebraska|31089|Holt|42.2594|-98.3438|414|358|shape|FALSE|TRUE|America/Chicago|3|1840011046
