city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Kings Park West|Kings Park West|VA|Virginia|51059|Fairfax|38.8151|-77.2960|14090|1839|shape|FALSE|TRUE|America/New_York|3|1840041769
Moultrie|Moultrie|GA|Georgia|13071|Colquitt|31.1591|-83.7708|14086|326|shape|FALSE|TRUE|America/New_York|3|1840014977
Deming|Deming|NM|New Mexico|35029|Luna|32.2631|-107.7525|14083|325|shape|FALSE|TRUE|America/Denver|3|1840019458
Pell City|Pell City|AL|Alabama|01115|St. Clair|33.5610|-86.2669|14081|217|shape|FALSE|TRUE|America/Chicago|3|1840014771
Sun Village|Sun Village|CA|California|06037|Los Angeles|34.5596|-117.9558|14080|503|shape|FALSE|TRUE|America/Los_Angeles|3|1840076298
Fruita|Fruita|CO|Colorado|08077|Mesa|39.1548|-108.7305|14068|688|shape|FALSE|TRUE|America/Denver|3|1840020229
Fort Payne|Fort Payne|AL|Alabama|01049|DeKalb|34.4559|-85.6965|14063|96|shape|FALSE|TRUE|America/Chicago|3|1840004822
Forrest City|Forrest City|AR|Arkansas|05123|St. Francis|35.0135|-90.7931|14062|268|shape|FALSE|TRUE|America/Chicago|3|1840013522
Monroe|Monroe|OH|Ohio|39017|Butler|39.4461|-84.3667|14061|341|shape|FALSE|TRUE|America/New_York|3|1840008465
Washington|Washington|MO|Missouri|29071|Franklin|38.5515|-91.0154|14052|571|shape|FALSE|TRUE|America/Chicago|3|1840010770
Hammonton|Hammonton|NJ|New Jersey|34001|Atlantic|39.6572|-74.7678|14046|133|shape|FALSE|TRUE|America/New_York|3|1840003800
Lakeland North|Lakeland North|WA|Washington|53033|King|47.3374|-122.2812|14042|1670|shape|FALSE|TRUE|America/Los_Angeles|3|1840074254
Dumas|Dumas|TX|Texas|48341|Moore|35.8613|-101.9642|14042|981|shape|FALSE|TRUE|America/Chicago|3|1840019086
Miami Springs|Miami Springs|FL|Florida|12086|Miami-Dade|25.8195|-80.2894|14041|1883|shape|FALSE|TRUE|America/New_York|3|1840015152
Cahokia|Cahokia|IL|Illinois|17163|St. Clair|38.5650|-90.1793|14035|555|shape|FALSE|TRUE|America/Chicago|3|1840010781
Lewisville|Lewisville|NC|North Carolina|37067|Forsyth|36.1030|-80.4166|14030|374|shape|FALSE|TRUE|America/New_York|3|1840016124
Chicago Ridge|Chicago Ridge|IL|Illinois|17031|Cook|41.7034|-87.7795|14028|2388|shape|FALSE|TRUE|America/Chicago|2|1840010146
Artondale|Artondale|WA|Washington|53053|Pierce|47.3021|-122.6406|14024|404|shape|FALSE|FALSE|America/Los_Angeles|3|1840037617
Gardendale|Gardendale|AL|Alabama|01073|Jefferson|33.6677|-86.8069|14021|235|shape|FALSE|TRUE|America/Chicago|3|1840002820
Hendersonville|Hendersonville|NC|North Carolina|37089|Henderson|35.3247|-82.4575|14020|730|shape|FALSE|TRUE|America/New_York|3|1840014561
East Wenatchee|East Wenatchee|WA|Washington|53017|Douglas|47.4174|-120.2822|14012|1427|shape|FALSE|TRUE|America/Los_Angeles|3|1840019795
California City|California City|CA|California|06029|Kern|35.1578|-117.8721|14001|26|shape|FALSE|TRUE|America/Los_Angeles|3|1840019149
Bayou Blue|Bayou Blue|LA|Louisiana|22057|Lafourche|29.6341|-90.6733|13997|232|shape|FALSE|TRUE|America/Chicago|3|1840039382
Oak Park|Oak Park|CA|California|06111|Ventura|34.1850|-118.7669|13987|1019|shape|FALSE|FALSE|America/Los_Angeles|3|1840019198
Circleville|Circleville|OH|Ohio|39129|Pickaway|39.6063|-82.9334|13986|751|shape|FALSE|TRUE|America/New_York|3|1840007317
Hidalgo|Hidalgo|TX|Texas|48215|Hidalgo|26.1090|-98.2464|13984|646|shape|FALSE|TRUE|America/Chicago|3|1840021023
Wixom|Wixom|MI|Michigan|26125|Oakland|42.5243|-83.5346|13970|590|shape|FALSE|TRUE|America/Detroit|3|1840000407
Cayce|Cayce|SC|South Carolina|45063|Lexington|33.9459|-81.0429|13964|318|shape|FALSE|TRUE|America/New_York|3|1840014734
Halawa|Halawa|HI|Hawaii|15003|Honolulu|21.3753|-157.9185|13953|2255|shape|FALSE|FALSE|Pacific/Honolulu|2|1840029579
Hutchinson|Hutchinson|MN|Minnesota|27085|McLeod|44.8855|-94.3768|13935|634|shape|FALSE|TRUE|America/Chicago|3|1840006756
Athens|Athens|TN|Tennessee|47107|McMinn|35.4573|-84.6045|13931|346|shape|FALSE|TRUE|America/New_York|3|1840013429
