city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Gardiner|Gardiner|ME|Maine|23011|Kennebec|44.1910|-69.7921|5670|139|shape|FALSE|TRUE|America/New_York|3|1840000303
Valparaiso|Valparaiso|FL|Florida|12091|Okaloosa|30.4926|-86.5079|5669|184|shape|FALSE|TRUE|America/Chicago|3|1840015903
Surfside|Surfside|FL|Florida|12086|Miami-Dade|25.8787|-80.1250|5665|3924|shape|FALSE|TRUE|America/New_York|2|1840017278
Holdenville|Holdenville|OK|Oklahoma|40063|Hughes|35.0838|-96.4017|5662|435|shape|FALSE|TRUE|America/Chicago|3|1840020460
Media|Media|PA|Pennsylvania|42045|Delaware|39.9199|-75.3889|5658|2864|shape|FALSE|TRUE|America/New_York|2|1840000702
Daniels Farm|Daniels Farm|CT|Connecticut|09001|Fairfield|41.2778|-73.2022|5656|447|shape|FALSE|FALSE|America/New_York|3|1840150351
Covington|Covington|VA|Virginia|51580|Covington|37.7786|-79.9867|5653|399|shape|FALSE|TRUE|America/New_York|3|1840001688
Happy Valley|Happy Valley|CA|California|06089|Shasta|40.4662|-122.4207|5652|129|shape|FALSE|FALSE|America/Los_Angeles|3|1840153153
North Windham|North Windham|ME|Maine|23005|Cumberland|43.8233|-70.4293|5651|324|shape|FALSE|FALSE|America/New_York|3|1840002553
Columbia Falls|Columbia Falls|MT|Montana|30029|Flathead|48.3708|-114.1902|5651|992|shape|FALSE|TRUE|America/Denver|3|1840018351
Clarion|Clarion|PA|Pennsylvania|42031|Clarion|41.2106|-79.3803|5650|1385|shape|FALSE|TRUE|America/New_York|3|1840000739
Marion|Marion|VA|Virginia|51173|Smyth|36.8379|-81.5156|5646|454|shape|FALSE|TRUE|America/New_York|3|1840006515
Eaton|Eaton|CO|Colorado|08123|Weld|40.5257|-104.7130|5646|689|shape|FALSE|TRUE|America/Denver|3|1840021359
Carlinville|Carlinville|IL|Illinois|17117|Macoupin|39.2775|-89.8762|5645|647|shape|FALSE|TRUE|America/Chicago|3|1840007366
Solvang|Solvang|CA|California|06083|Santa Barbara|34.5935|-120.1401|5644|898|shape|FALSE|TRUE|America/Los_Angeles|3|1840021831
Buckner|Buckner|KY|Kentucky|21185|Oldham|38.3903|-85.4535|5640|252|shape|FALSE|FALSE|America/New_York|3|1840013192
Wappingers Falls|Wappingers Falls|NY|New York|36027|Dutchess|41.5984|-73.9181|5639|1942|shape|FALSE|TRUE|America/New_York|3|1840004755
Addis|Addis|LA|Louisiana|22121|West Baton Rouge|30.3652|-91.2658|5635|517|shape|FALSE|TRUE|America/Chicago|3|1840015915
Warrenton|Warrenton|OR|Oregon|41007|Clatsop|46.1685|-123.9302|5635|171|shape|FALSE|TRUE|America/Los_Angeles|3|1840021183
Paola|Paola|KS|Kansas|20121|Miami|38.5788|-94.8617|5634|427|shape|FALSE|TRUE|America/Chicago|3|1840001654
Kayenta|Kayenta|AZ|Arizona|04017|Navajo|36.7144|-110.2590|5634|165|shape|FALSE|FALSE|America/Denver|3|1840017658
Campbelltown|Campbelltown|PA|Pennsylvania|42075|Lebanon|40.2760|-76.5829|5632|675|shape|FALSE|FALSE|America/New_York|3|1840005427
Lake Fenton|Lake Fenton|MI|Michigan|26049|Genesee|42.8453|-83.7086|5631|394|shape|FALSE|FALSE|America/Detroit|3|1840004341
Turpin Hills|Turpin Hills|OH|Ohio|39061|Hamilton|39.1063|-84.3703|5631|729|shape|FALSE|FALSE|America/New_York|3|1840034162
Groveport|Groveport|OH|Ohio|39049|Franklin|39.8586|-82.8978|5630|249|shape|FALSE|TRUE|America/New_York|3|1840012401
Belle Fourche|Belle Fourche|SD|South Dakota|46019|Butte|44.6640|-103.8564|5628|245|shape|FALSE|TRUE|America/Denver|3|1840002127
Trooper|Trooper|PA|Pennsylvania|42091|Montgomery|40.1489|-75.3991|5626|951|shape|FALSE|FALSE|America/New_York|3|1840005470
Richmond|Richmond|MO|Missouri|29177|Ray|39.2755|-93.9729|5622|352|shape|FALSE|TRUE|America/Chicago|3|1840009600
Rochester Institute of Technology|Rochester Institute of Technology|NY|New York|36055|Monroe|43.0827|-77.6715|5622|1095|shape|FALSE|FALSE|America/New_York|3|1840145795
Shippensburg|Shippensburg|PA|Pennsylvania|42041|Cumberland|40.0484|-77.5227|5621|1070|shape|FALSE|TRUE|America/New_York|3|1840001395
