city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Middletown|Middletown|IN|Indiana|18065|Henry|40.0595|-85.5423|2472|823|shape|FALSE|TRUE|America/Indiana/Indianapolis|3|1840009482
Keokea|Keokea|HI|Hawaii|15009|Maui|20.7211|-156.3625|2471|52|shape|FALSE|FALSE|Pacific/Honolulu|3|1840029506
Merriam Woods|Merriam Woods|MO|Missouri|29213|Taney|36.7179|-93.1715|2471|630|shape|FALSE|TRUE|America/Chicago|3|1840013058
Solomons|Solomons|MD|Maryland|24009|Calvert|38.3370|-76.4604|2470|479|shape|FALSE|FALSE|America/New_York|3|1840006149
Emajagua|Emajagua|PR|Puerto Rico|72095|Maunabo|18.0016|-65.8829|2469|1121|shape|FALSE|FALSE|America/Puerto_Rico|3|1630023699
Albany|Albany|KY|Kentucky|21053|Clinton|36.6906|-85.1353|2469|419|shape|FALSE|TRUE|America/Chicago|3|1840013289
Bethlehem|Bethlehem|WV|West Virginia|54069|Ohio|40.0451|-80.6898|2468|268|shape|FALSE|TRUE|America/New_York|3|1840005514
Lawson Heights|Lawson Heights|PA|Pennsylvania|42129|Westmoreland|40.2938|-79.3873|2468|622|shape|FALSE|FALSE|America/New_York|3|1840005389
Charlevoix|Charlevoix|MI|Michigan|26029|Charlevoix|45.3137|-85.2558|2467|465|shape|FALSE|TRUE|America/Detroit|3|1840003944
Holiday Island|Holiday Island|AR|Arkansas|05015|Carroll|36.4762|-93.7343|2467|88|shape|FALSE|FALSE|America/Chicago|4|1840027804
Doniphan|Doniphan|MO|Missouri|29181|Ripley|36.6234|-90.8219|2467|691|shape|FALSE|TRUE|America/Chicago|3|1840007658
Hayward|Hayward|WI|Wisconsin|55113|Sawyer|46.0094|-91.4826|2466|300|shape|FALSE|TRUE|America/Chicago|3|1840001997
Pleasantdale|Pleasantdale|NJ|New Jersey|34013|Essex|40.8061|-74.2713|2466|1205|shape|FALSE|FALSE|America/New_York|3|1840081233
Fredonia|Fredonia|WI|Wisconsin|55089|Ozaukee|43.4715|-87.9490|2466|446|shape|FALSE|TRUE|America/Chicago|3|1840002822
Portage|Portage|PA|Pennsylvania|42021|Cambria|40.3868|-78.6746|2466|1430|shape|FALSE|TRUE|America/New_York|3|1840001122
Jayuya|Jayuya|PR|Puerto Rico|72073|Jayuya|18.2199|-66.5984|2466|1969|shape|FALSE|FALSE|America/Puerto_Rico|3|1630023586
Bentleyville|Bentleyville|PA|Pennsylvania|42125|Washington|40.1178|-80.0044|2466|257|shape|FALSE|TRUE|America/New_York|3|1840003640
Pikeville|Pikeville|TN|Tennessee|47007|Bledsoe|35.6027|-85.1984|2465|389|shape|FALSE|TRUE|America/Chicago|3|1840014532
Lincoln|Lincoln|AR|Arkansas|05143|Washington|35.9490|-94.4174|2465|332|shape|FALSE|TRUE|America/Chicago|3|1840015335
Crooksville|Crooksville|OH|Ohio|39127|Perry|39.7690|-82.0956|2465|586|shape|FALSE|TRUE|America/New_York|3|1840012480
Timmonsville|Timmonsville|SC|South Carolina|45041|Florence|34.1334|-79.9408|2464|342|shape|FALSE|TRUE|America/New_York|3|1840016706
Coats|Coats|NC|North Carolina|37085|Harnett|35.4070|-78.6684|2463|673|shape|FALSE|TRUE|America/New_York|3|1840016327
Guyton|Guyton|GA|Georgia|13103|Effingham|32.3410|-81.4224|2463|296|shape|FALSE|TRUE|America/New_York|3|1840013823
St. Paul|St. Paul|MO|Missouri|29183|St. Charles|38.8486|-90.7406|2463|133|shape|FALSE|TRUE|America/Chicago|3|1840009720
Arlington Heights|Arlington Heights|WA|Washington|53061|Snohomish|48.2119|-122.0630|2463|113|shape|FALSE|FALSE|America/Los_Angeles|3|1840037743
Kiln|Kiln|MS|Mississippi|28045|Hancock|30.4171|-89.4322|2462|72|shape|FALSE|FALSE|America/Chicago|3|1840013949
Walla Walla East|Walla Walla East|WA|Washington|53071|Walla Walla|46.0460|-118.3033|2459|412|shape|FALSE|TRUE|America/Los_Angeles|3|1840074693
Kinsey|Kinsey|AL|Alabama|01069|Houston|31.2926|-85.3353|2458|78|shape|FALSE|TRUE|America/Chicago|3|1840017127
Hopelawn|Hopelawn|NJ|New Jersey|34023|Middlesex|40.5286|-74.2936|2457|2171|shape|FALSE|FALSE|America/New_York|2|1840080892
Henagar|Henagar|AL|Alabama|01049|DeKalb|34.6306|-85.7413|2457|41|shape|FALSE|TRUE|America/Chicago|3|1840014659
Arcanum|Arcanum|OH|Ohio|39037|Darke|39.9923|-84.5543|2457|745|shape|FALSE|TRUE|America/New_York|3|1840012245
New Palestine|New Palestine|IN|Indiana|18059|Hancock|39.7256|-85.8960|2456|552|shape|FALSE|TRUE|America/Indiana/Indianapolis|3|1840009527
McConnelsville|McConnelsville|OH|Ohio|39115|Morgan|39.6568|-81.8467|2456|528|shape|FALSE|TRUE|America/New_York|3|1840012569
Ware Shoals|Ware Shoals|SC|South Carolina|45047|Greenwood|34.3894|-82.2390|2455|289|shape|FALSE|TRUE|America/New_York|3|1840016674
Canton|Canton|MO|Missouri|29111|Lewis|40.1295|-91.5266|2455|414|shape|FALSE|TRUE|America/Chicago|3|1840007258
Nettleton|Nettleton|MS|Mississippi|28095|Monroe|34.0852|-88.6248|2455|235|shape|FALSE|TRUE|America/Chicago|3|1840014754
Driggs|Driggs|ID|Idaho|16081|Teton|43.7299|-111.1043|2454|292|shape|FALSE|TRUE|America/Boise|3|1840018635
Ross|Ross|CA|California|06041|Marin|37.9638|-122.5615|2453|607|shape|FALSE|TRUE|America/Los_Angeles|3|1840021515
Sells|Sells|AZ|Arizona|04019|Pima|31.9202|-111.8775|2453|99|shape|FALSE|FALSE|America/Phoenix|3|1840019485
Amboy|Amboy|IL|Illinois|17103|Lee|41.7287|-89.3685|2453|148|shape|FALSE|TRUE|America/Chicago|3|1840007050
Cricket|Cricket|NC|North Carolina|37193|Wilkes|36.1688|-81.1933|2453|267|shape|FALSE|FALSE|America/New_York|3|1840013336
Lakeview|Lakeview|CA|California|06065|Riverside|33.8285|-117.1233|2452|290|shape|FALSE|FALSE|America/Los_Angeles|3|1840017990
New Stanton|New Stanton|PA|Pennsylvania|42129|Westmoreland|40.2237|-79.6086|2452|236|shape|FALSE|TRUE|America/New_York|3|1840001152
Hayden|Hayden|CO|Colorado|08107|Routt|40.4851|-107.2390|2452|288|shape|FALSE|TRUE|America/Denver|3|1840021375
Stormstown|Stormstown|PA|Pennsylvania|42027|Centre|40.7889|-78.0192|2452|119|shape|FALSE|FALSE|America/New_York|3|1840005168
Geistown|Geistown|PA|Pennsylvania|42021|Cambria|40.2935|-78.8726|2451|884|shape|FALSE|TRUE|America/New_York|3|1840001114
Kure Beach|Kure Beach|NC|North Carolina|37129|New Hanover|34.0004|-77.9076|2451|1075|shape|FALSE|TRUE|America/New_York|3|1840016676
Cumberland|Cumberland|WI|Wisconsin|55005|Barron|45.5358|-92.0291|2451|237|shape|FALSE|TRUE|America/Chicago|3|1840002072
Window Rock|Window Rock|AZ|Arizona|04001|Apache|35.6705|-109.0639|2451|178|shape|FALSE|FALSE|America/Denver|3|1840019005
Arlington|Arlington|MN|Minnesota|27143|Sibley|44.6083|-94.0768|2451|588|shape|FALSE|TRUE|America/Chicago|3|1840006776
China Lake Acres|China Lake Acres|CA|California|06029|Kern|35.6387|-117.7668|2450|181|shape|FALSE|FALSE|America/Los_Angeles|3|1840028339
Vista Center|Vista Center|NJ|New Jersey|34029|Ocean|40.1585|-74.3227|2450|281|shape|FALSE|FALSE|America/New_York|3|1840033475
Bono|Bono|AR|Arkansas|05031|Craighead|35.9111|-90.8009|2449|354|shape|FALSE|TRUE|America/Chicago|3|1840013396
Carleton|Carleton|MI|Michigan|26115|Monroe|42.0572|-83.3899|2449|953|shape|FALSE|TRUE|America/Detroit|3|1840010912
Sour Lake|Sour Lake|TX|Texas|48199|Hardin|30.1378|-94.4046|2449|410|shape|FALSE|TRUE|America/Chicago|3|1840022183
Aberdeen|Aberdeen|ID|Idaho|16011|Bingham|42.9441|-112.8384|2449|918|shape|FALSE|TRUE|America/Boise|3|1840018647
Palmas del Mar|Palmas del Mar|PR|Puerto Rico|72069|Humacao|18.0922|-65.8005|2449|314|shape|FALSE|FALSE|America/Puerto_Rico|3|1630027040
York|York|AL|Alabama|01119|Sumter|32.4998|-88.2938|2448|137|shape|FALSE|TRUE|America/Chicago|3|1840015778
Hazen|Hazen|ND|North Dakota|38057|Mercer|47.2990|-101.6259|2448|712|shape|FALSE|TRUE|America/North_Dakota/Beulah|3|1840000143
Greenville|Greenville|DE|Delaware|10003|New Castle|39.7780|-75.6046|2448|338|shape|FALSE|FALSE|America/New_York|3|1840005572
Koloa|Koloa|HI|Hawaii|15007|Kauai|21.9031|-159.4611|2448|755|shape|FALSE|FALSE|Pacific/Honolulu|3|1840029510
Eglin AFB|Eglin AFB|FL|Florida|12091|Okaloosa|30.4592|-86.5499|2448|312|shape|TRUE|TRUE|America/Chicago|3|1840073828
Lovettsville|Lovettsville|VA|Virginia|51107|Loudoun|39.2731|-77.6400|2447|1118|shape|FALSE|TRUE|America/New_York|3|1840005873
Hamilton City|Hamilton City|CA|California|06021|Glenn|39.7427|-122.0110|2446|2307|shape|FALSE|FALSE|America/Los_Angeles|2|1840017542
Hallowell|Hallowell|ME|Maine|23011|Kennebec|44.2905|-69.8140|2444|160|shape|FALSE|TRUE|America/New_York|3|1840000304
Jacksboro|Jacksboro|TN|Tennessee|47013|Campbell|36.3351|-84.1928|2444|365|shape|FALSE|TRUE|America/New_York|3|1840016023
Carlisle|Carlisle|KY|Kentucky|21181|Nicholas|38.3163|-84.0333|2443|710|shape|FALSE|TRUE|America/New_York|3|1840014290
Elm Springs|Elm Springs|AR|Arkansas|05143|Washington|36.2068|-94.2382|2442|158|shape|FALSE|TRUE|America/Chicago|3|1840013366
Lavaca|Lavaca|AR|Arkansas|05131|Sebastian|35.3342|-94.1798|2442|424|shape|FALSE|TRUE|America/Chicago|3|1840014577
Ridgetop|Ridgetop|TN|Tennessee|47147|Robertson|36.4044|-86.7681|2441|311|shape|FALSE|TRUE|America/Chicago|3|1840014415
Trion|Trion|GA|Georgia|13055|Chattooga|34.5480|-85.3114|2440|232|shape|FALSE|TRUE|America/New_York|3|1840016623
Hudson Bend|Hudson Bend|TX|Texas|48453|Travis|30.4140|-97.9280|2438|236|shape|FALSE|FALSE|America/Chicago|3|1840018234
Strafford|Strafford|MO|Missouri|29077|Greene|37.2689|-93.1183|2437|288|shape|FALSE|TRUE|America/Chicago|3|1840009905
Clearwater|Clearwater|KS|Kansas|20173|Sedgwick|37.5096|-97.4975|2437|485|shape|FALSE|TRUE|America/Chicago|3|1840007563
North Boston|North Boston|NY|New York|36029|Erie|42.6773|-78.7793|2437|227|shape|FALSE|FALSE|America/New_York|3|1840004377
Eupora|Eupora|MS|Mississippi|28155|Webster|33.5435|-89.2765|2436|280|shape|FALSE|TRUE|America/Chicago|3|1840013746
Stagecoach|Stagecoach|NV|Nevada|32019|Lyon|39.3656|-119.3832|2436|112|shape|FALSE|FALSE|America/Los_Angeles|3|1840026616
Freeport|Freeport|FL|Florida|12131|Walton|30.5039|-86.1391|2436|49|shape|FALSE|TRUE|America/Chicago|3|1840013926
Oakhurst|Oakhurst|OK|Oklahoma|40143|Tulsa|36.0825|-96.0643|2435|167|shape|FALSE|FALSE|America/Chicago|3|1840019074
Ocean Grove|Ocean Grove|MA|Massachusetts|25005|Bristol|41.7281|-71.2098|2434|1420|shape|FALSE|FALSE|America/New_York|3|1840004734
New London|New London|IA|Iowa|19087|Henry|40.9231|-91.4012|2433|902|shape|FALSE|TRUE|America/Chicago|3|1840008266
New Eagle|New Eagle|PA|Pennsylvania|42125|Washington|40.2063|-79.9532|2433|924|shape|FALSE|TRUE|America/New_York|3|1840003662
Brundidge|Brundidge|AL|Alabama|01109|Pike|31.7182|-85.8178|2432|96|shape|FALSE|TRUE|America/Chicago|3|1840013848
Hickman|Hickman|NE|Nebraska|31109|Lancaster|40.6248|-96.6307|2432|1120|shape|FALSE|TRUE|America/Chicago|3|1840007168
Lennox|Lennox|SD|South Dakota|46083|Lincoln|43.3495|-96.8937|2432|537|shape|FALSE|TRUE|America/Chicago|3|1840002847
Ashford|Ashford|AL|Alabama|01069|Houston|31.1858|-85.2359|2431|151|shape|FALSE|TRUE|America/Chicago|4|1840000737
Kearny|Kearny|AZ|Arizona|04021|Pinal|33.0564|-110.9074|2431|347|shape|FALSE|TRUE|America/Phoenix|3|1840022000
Bellevue|Bellevue|ID|Idaho|16013|Blaine|43.4684|-114.2551|2430|637|shape|FALSE|TRUE|America/Boise|3|1840018633
Lincolnville|Lincolnville|SC|South Carolina|45019|Charleston|33.0079|-80.1560|2429|800|shape|FALSE|TRUE|America/New_York|3|1840017283
Dora|Dora|AL|Alabama|01127|Walker|33.7288|-87.0842|2429|118|shape|FALSE|TRUE|America/Chicago|4|1840005829
Haverhill|Haverhill|FL|Florida|12099|Palm Beach|26.6910|-80.1217|2429|1483|shape|FALSE|TRUE|America/New_York|3|1840015994
Milan|Milan|MO|Missouri|29211|Sullivan|40.2031|-93.1240|2429|528|shape|FALSE|TRUE|America/Chicago|3|1840008361
Lytle|Lytle|TX|Texas|48013|Atascosa|29.2342|-98.7950|2429|197|shape|FALSE|TRUE|America/Chicago|3|1840020987
Waynesboro|Waynesboro|TN|Tennessee|47181|Wayne|35.3235|-87.7593|2428|218|shape|FALSE|TRUE|America/Chicago|3|1840015439
Belmont|Belmont|MS|Mississippi|28141|Tishomingo|34.5046|-88.2080|2427|198|shape|FALSE|TRUE|America/Chicago|3|1840015516
Hackberry|Hackberry|TX|Texas|48121|Denton|33.1501|-96.9184|2426|1379|shape|FALSE|TRUE|America/Chicago|3|1840022011
Willamina|Willamina|OR|Oregon|41071|Yamhill|45.0784|-123.4848|2425|991|shape|FALSE|TRUE|America/Los_Angeles|3|1840021221
Lake Mack-Forest Hills|Lake Mack-Forest Hills|FL|Florida|12069|Lake|29.0007|-81.4240|2425|193|shape|FALSE|TRUE|America/New_York|4|1840073860
Anahola|Anahola|HI|Hawaii|15007|Kauai|22.1455|-159.3151|2425|254|shape|FALSE|FALSE|Pacific/Honolulu|3|1840023211
Poland|Poland|OH|Ohio|39099|Mahoning|41.0220|-80.6156|2425|572|shape|FALSE|TRUE|America/New_York|3|1840011777
Flandreau|Flandreau|SD|South Dakota|46101|Moody|44.0465|-96.5983|2425|503|shape|FALSE|TRUE|America/Chicago|3|1840002534
Beverly|Beverly|NJ|New Jersey|34005|Burlington|40.0652|-74.9221|2425|1729|shape|FALSE|TRUE|America/New_York|3|1840001475
Feasterville|Feasterville|PA|Pennsylvania|42017|Bucks|40.1540|-74.9915|2423|1453|shape|FALSE|FALSE|America/New_York|3|1840035284
