city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Chocowinity|Chocowinity|NC|North Carolina|37013|Beaufort|35.5148|-77.1017|1331|510|shape|FALSE|TRUE|America/New_York|3|1840016302
Rollingwood|Rollingwood|TX|Texas|48453|Travis|30.2736|-97.7867|1331|736|shape|FALSE|TRUE|America/Chicago|3|1840020889
Navesink|Navesink|NJ|New Jersey|34025|Monmouth|40.4020|-74.0387|1331|581|shape|FALSE|FALSE|America/New_York|3|1840005443
Grass Lake|Grass Lake|MI|Michigan|26075|Jackson|42.2511|-84.2073|1331|546|shape|FALSE|TRUE|America/Detroit|3|1840011195
Dryden|Dryden|MI|Michigan|26087|Lapeer|42.9456|-83.1240|1331|466|shape|FALSE|TRUE|America/Detroit|3|1840011000
Point Venture|Point Venture|TX|Texas|48453|Travis|30.3817|-98.0010|1330|596|shape|FALSE|TRUE|America/Chicago|3|1840023144
New California|New California|OH|Ohio|39159|Union|40.1503|-83.2371|1330|249|shape|FALSE|FALSE|America/New_York|3|1840034082
West Hills|West Hills|PA|Pennsylvania|42005|Armstrong|40.8291|-79.5452|1330|157|shape|FALSE|FALSE|America/New_York|3|1840035386
Smithville|Smithville|OH|Ohio|39169|Wayne|40.8625|-81.8604|1330|415|shape|FALSE|TRUE|America/New_York|3|1840011899
Lakes West|Lakes West|CT|Connecticut|09001|Fairfield|41.3350|-73.5130|1330|383|shape|FALSE|FALSE|America/New_York|3|1840153092
Augusta|Augusta|KY|Kentucky|21023|Bracken|38.7723|-84.0003|1329|431|shape|FALSE|TRUE|America/New_York|3|1840013176
Plains|Plains|TX|Texas|48501|Yoakum|33.1883|-102.8214|1329|342|shape|FALSE|TRUE|America/Chicago|3|1840023003
Great Bend|Great Bend|NY|New York|36045|Jefferson|44.0198|-75.7076|1329|88|shape|FALSE|FALSE|America/New_York|3|1840004109
Edison|Edison|GA|Georgia|13037|Calhoun|31.5608|-84.7374|1329|219|shape|FALSE|TRUE|America/New_York|3|1840013867
Parcelas La Milagrosa|Parcelas La Milagrosa|PR|Puerto Rico|72041|Cidra|18.1716|-66.1868|1329|1477.0|shape|FALSE|FALSE|America/Puerto_Rico|3|1630035487
Ruston|Ruston|WA|Washington|53053|Pierce|47.2982|-122.5103|1329|864.5|shape|FALSE|TRUE|America/Los_Angeles|3|1840021132
New Hope|New Hope|NC|North Carolina|37191|Wayne|35.3774|-77.8923|1328|202|shape|FALSE|FALSE|America/New_York|3|1840142065
Cavalier|Cavalier|ND|North Dakota|38067|Pembina|48.7939|-97.6226|1328|595|shape|FALSE|TRUE|America/Chicago|3|1840001857
Sharon Center|Sharon Center|OH|Ohio|39103|Medina|41.0961|-81.7393|1328|108|shape|FALSE|FALSE|America/New_York|3|1840094491
Oyster Creek|Oyster Creek|TX|Texas|48039|Brazoria|28.9978|-95.3282|1328|270|shape|FALSE|TRUE|America/Chicago|3|1840020978
Marshall|Marshall|AR|Arkansas|05129|Searcy|35.9084|-92.6459|1327|125|shape|FALSE|TRUE|America/Chicago|3|1840015352
Star|Star|NC|North Carolina|37123|Montgomery|35.3992|-79.7832|1327|396|shape|FALSE|TRUE|America/New_York|3|1840016360
Hansen|Hansen|ID|Idaho|16083|Twin Falls|42.5314|-114.3011|1327|607.7|shape|FALSE|TRUE|America/Boise|3|1840020081
New Hackensack|New Hackensack|NY|New York|36027|Dutchess|41.6194|-73.8593|1327|246|shape|FALSE|FALSE|America/New_York|3|1840084685
Redfield|Redfield|AR|Arkansas|05069|Jefferson|34.4429|-92.1844|1327|165|shape|FALSE|TRUE|America/Chicago|3|1840014700
Walford|Walford|IA|Iowa|19113|Linn|41.8799|-91.8306|1326|492|shape|FALSE|TRUE|America/Chicago|3|1840010125
Eustace|Eustace|TX|Texas|48213|Henderson|32.3076|-96.0138|1326|174|shape|FALSE|TRUE|America/Chicago|3|1840020771
Lydia|Lydia|LA|Louisiana|22045|Iberia|29.9263|-91.7813|1326|300|shape|FALSE|FALSE|America/Chicago|3|1840014007
Hawi|Hawi|HI|Hawaii|15001|Hawaii|20.2263|-155.8389|1325|63|shape|FALSE|FALSE|Pacific/Honolulu|3|1840029480
Muhlenberg Park|Muhlenberg Park|PA|Pennsylvania|42011|Berks|40.3868|-75.9398|1325|882|shape|FALSE|FALSE|America/New_York|3|1840035444
Wartburg|Wartburg|TN|Tennessee|47129|Morgan|36.1038|-84.5859|1325|502|shape|FALSE|TRUE|America/New_York|3|1840015313
Donovan Estates|Donovan Estates|AZ|Arizona|04027|Yuma|32.7094|-114.6781|1325|1669.5|shape|FALSE|TRUE|America/Tijuana|3|1840075311
Newark|Newark|IL|Illinois|17093|Kendall|41.5368|-88.5803|1325|455|shape|FALSE|TRUE|America/Chicago|3|1840011507
St. Vincent College|St. Vincent College|PA|Pennsylvania|42129|Westmoreland|40.2914|-79.4054|1325|1015|shape|FALSE|TRUE|America/New_York|3|1840043397
Norris City|Norris City|IL|Illinois|17193|White|37.9790|-88.3279|1325|436|shape|FALSE|TRUE|America/Chicago|3|1840012926
New Berlin|New Berlin|IL|Illinois|17167|Sangamon|39.7261|-89.9143|1324|452|shape|FALSE|TRUE|America/Chicago|3|1840012451
Forest Meadows|Forest Meadows|CA|California|06009|Calaveras|38.1717|-120.3990|1324|135|shape|FALSE|FALSE|America/Los_Angeles|3|1840017592
Cecilia|Cecilia|LA|Louisiana|22099|St. Martin|30.3368|-91.8476|1323|241|shape|FALSE|FALSE|America/Chicago|3|1840013959
Pleasant Hills|Pleasant Hills|OH|Ohio|39061|Hamilton|39.2365|-84.5228|1323|634.2|shape|FALSE|FALSE|America/New_York|3|1840034130
Cordry Sweetwater Lakes|Cordry Sweetwater Lakes|IN|Indiana|18013|Brown|39.3085|-86.1227|1323|191|shape|FALSE|FALSE|America/Indiana/Indianapolis|3|1840030086
Point MacKenzie|Point MacKenzie|AK|Alaska|02170|Matanuska-Susitna|61.3498|-150.0664|1323|3|shape|FALSE|FALSE|America/Anchorage|3|1840023659
Cordova|Cordova|NC|North Carolina|37153|Richmond|34.9103|-79.8119|1323|239|shape|FALSE|FALSE|America/New_York|3|1840024981
Thorndale|Thorndale|TX|Texas|48331|Milam|30.6141|-97.2068|1323|530|shape|FALSE|TRUE|America/Chicago|3|1840022161
Olivet|Olivet|NJ|New Jersey|34033|Salem|39.5402|-75.1727|1322|204|shape|FALSE|FALSE|America/New_York|3|1840005592
Elton|Elton|LA|Louisiana|22053|Jefferson Davis|30.4813|-92.6976|1322|307|shape|FALSE|TRUE|America/Chicago|3|1840017197
Perry|Perry|LA|Louisiana|22113|Vermilion|29.9521|-92.1540|1322|292|shape|FALSE|FALSE|America/Chicago|3|1840031076
Crocker|Crocker|WA|Washington|53053|Pierce|47.0843|-122.1226|1322|71|shape|FALSE|TRUE|America/Los_Angeles|4|1840041924
Ansted|Ansted|WV|West Virginia|54019|Fayette|38.1356|-81.1038|1322|307|shape|FALSE|TRUE|America/New_York|3|1840006299
