city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Highland|Highland|IN|Indiana|18089|Lake|41.5483|-87.4588|22479|1252|shape|FALSE|TRUE|America/Chicago|3|1840010226
Lennox|Lennox|CA|California|06037|Los Angeles|33.9380|-118.3586|22476|7936|shape|FALSE|FALSE|America/Los_Angeles|2|1840017923
West Pensacola|West Pensacola|FL|Florida|12033|Escambia|30.4263|-87.2679|22418|1206|shape|FALSE|FALSE|America/Chicago|3|1840013915
Garden City|Garden City|NY|New York|36059|Nassau|40.7266|-73.6447|22384|1622|shape|FALSE|TRUE|America/New_York|3|1840005289
Middletown|Middletown|DE|Delaware|10003|New Castle|39.4450|-75.7183|22350|690|shape|FALSE|TRUE|America/New_York|3|1840005581
Patterson|Patterson|CA|California|06099|Stanislaus|37.4758|-121.1536|22309|1106|shape|FALSE|TRUE|America/Los_Angeles|3|1840020290
Waynesboro|Waynesboro|VA|Virginia|51820|Waynesboro|38.0674|-78.9014|22300|575|shape|FALSE|TRUE|America/New_York|3|1840003848
Frederickson|Frederickson|WA|Washington|53053|Pierce|47.0916|-122.3603|22290|760|shape|FALSE|FALSE|America/Los_Angeles|3|1840037551
Prairie Village|Prairie Village|KS|Kansas|20091|Johnson|38.9874|-94.6362|22255|1383|shape|FALSE|TRUE|America/Chicago|3|1840001644
Hudson|Hudson|OH|Ohio|39153|Summit|41.2399|-81.4408|22249|335|shape|FALSE|TRUE|America/New_York|3|1840007138
Watertown|Watertown|SD|South Dakota|46029|Codington|44.9094|-97.1532|22249|474|shape|FALSE|TRUE|America/Chicago|3|1840002156
Mustang|Mustang|OK|Oklahoma|40017|Canadian|35.3917|-97.7246|22228|716|shape|FALSE|TRUE|America/Chicago|3|1840020421
Clinton|Clinton|UT|Utah|49011|Davis|41.1395|-112.0656|22191|1444|shape|FALSE|TRUE|America/Denver|3|1840018736
Hayesville|Hayesville|OR|Oregon|41047|Marion|44.9793|-122.9738|22189|2836|shape|FALSE|FALSE|America/Los_Angeles|2|1840034726
Maple Heights|Maple Heights|OH|Ohio|39035|Cuyahoga|41.4094|-81.5625|22178|1656|shape|FALSE|TRUE|America/New_York|3|1840000611
Belton|Belton|TX|Texas|48027|Bell|31.0525|-97.4790|22173|423|shape|FALSE|TRUE|America/Chicago|3|1840019556
Fort Walton Beach|Fort Walton Beach|FL|Florida|12091|Okaloosa|30.4255|-86.6222|22144|1118|shape|FALSE|TRUE|America/Chicago|3|1840013923
Evans|Evans|CO|Colorado|08123|Weld|40.3660|-104.7390|22128|839|shape|FALSE|TRUE|America/Denver|3|1840020147
Chester|Chester|VA|Virginia|51041|Chesterfield|37.3531|-77.4342|22098|648|shape|FALSE|FALSE|America/New_York|3|1840006410
Villa Park|Villa Park|IL|Illinois|17043|DuPage|41.8865|-87.9779|22087|1805|shape|FALSE|TRUE|America/Chicago|3|1840011412
Nixa|Nixa|MO|Missouri|29043|Christian|37.0453|-93.2959|22086|936|shape|FALSE|TRUE|America/Chicago|3|1840008789
Corcoran|Corcoran|CA|California|06031|Kings|36.0841|-119.5613|22078|1143|shape|FALSE|TRUE|America/Los_Angeles|3|1840019056
