city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Pretty Bayou|Pretty Bayou|FL|Florida|12005|Bay|30.1976|-85.6974|2901|686|shape|FALSE|FALSE|America/Chicago|3|1840029069
Port Richey|Port Richey|FL|Florida|12101|Pasco|28.2759|-82.7254|2900|504|shape|FALSE|TRUE|America/New_York|3|1840015103
Tangelo Park|Tangelo Park|FL|Florida|12095|Orange|28.4560|-81.4465|2899|2748.7|shape|FALSE|FALSE|America/New_York|2|1840014087
Sale Creek|Sale Creek|TN|Tennessee|47065|Hamilton|35.3894|-85.0874|2899|37|shape|FALSE|FALSE|America/New_York|3|1840024960
Poplarville|Poplarville|MS|Mississippi|28109|Pearl River|30.8391|-89.5306|2899|206|shape|FALSE|TRUE|America/Chicago|3|1840015003
Stamford|Stamford|TX|Texas|48207|Haskell|33.0156|-99.6716|2898|187|shape|FALSE|TRUE|America/Chicago|3|1840022062
Onalaska|Onalaska|TX|Texas|48373|Polk|30.8209|-95.1111|2898|210|shape|FALSE|TRUE|America/Chicago|3|1840020858
Shenandoah|Shenandoah|VA|Virginia|51139|Page|38.4875|-78.6171|2897|516|shape|FALSE|TRUE|America/New_York|3|1840006142
Northwest Harwinton|Northwest Harwinton|CT|Connecticut|09005|Litchfield|41.7769|-73.0794|2897|128|shape|FALSE|TRUE|America/New_York|4|1840073302
Lake Wissota|Lake Wissota|WI|Wisconsin|55017|Chippewa|44.9220|-91.3013|2896|296|shape|FALSE|FALSE|America/Chicago|3|1840004021
Claryville|Claryville|KY|Kentucky|21037|Campbell|38.9140|-84.4095|2896|155|shape|FALSE|FALSE|America/New_York|3|1840030406
South Dennis|South Dennis|MA|Massachusetts|25001|Barnstable|41.7051|-70.1537|2895|245|shape|FALSE|FALSE|America/New_York|3|1840004765
Milaca|Milaca|MN|Minnesota|27095|Mille Lacs|45.7574|-93.6513|2894|333|shape|FALSE|TRUE|America/Chicago|3|1840007761
Deer Lodge|Deer Lodge|MT|Montana|30077|Powell|46.3980|-112.7334|2893|739|shape|FALSE|TRUE|America/Denver|3|1840018437
Palo Cedro|Palo Cedro|CA|California|06089|Shasta|40.5658|-122.2425|2893|136|shape|FALSE|FALSE|America/Los_Angeles|3|1840018731
Merrimac|Merrimac|VA|Virginia|51121|Montgomery|37.1902|-80.4243|2893|650|shape|FALSE|FALSE|America/New_York|3|1840037349
Noroton Heights|Noroton Heights|CT|Connecticut|09001|Fairfield|41.0741|-73.4972|2892|1274|shape|FALSE|FALSE|America/New_York|3|1840044627
Yadkinville|Yadkinville|NC|North Carolina|37197|Yadkin|36.1315|-80.6592|2892|381|shape|FALSE|TRUE|America/New_York|3|1840016112
Bedford Hills|Bedford Hills|NY|New York|36119|Westchester|41.2361|-73.6964|2892|1089|shape|FALSE|FALSE|America/New_York|3|1840024178
Lake City|Lake City|PA|Pennsylvania|42049|Erie|42.0180|-80.3465|2890|620|shape|FALSE|TRUE|America/New_York|3|1840000480
Hawaiian Acres|Hawaiian Acres|HI|Hawaii|15001|Hawaii|19.5324|-155.0498|2890|57|shape|FALSE|FALSE|Pacific/Honolulu|3|1840029572
Colonial Heights|Colonial Heights|TN|Tennessee|47163|Sullivan|36.4853|-82.5069|2889|291|shape|FALSE|FALSE|America/New_York|3|1840013063
Butler|Butler|IN|Indiana|18033|DeKalb|41.4274|-84.8721|2889|564|shape|FALSE|TRUE|America/Indiana/Indianapolis|3|1840007099
Fairfield|Fairfield|TX|Texas|48161|Freestone|31.7183|-96.1697|2888|204|shape|FALSE|TRUE|America/Chicago|3|1840020803
Shady Shores|Shady Shores|TX|Texas|48121|Denton|33.1632|-97.0401|2888|346|shape|FALSE|TRUE|America/Chicago|3|1840022992
Acres Green|Acres Green|CO|Colorado|08035|Douglas|39.5557|-104.8958|2888|1854|shape|FALSE|FALSE|America/Denver|3|1840028559
Roslyn|Roslyn|NY|New York|36059|Nassau|40.7991|-73.6491|2888|1728|shape|FALSE|TRUE|America/New_York|3|1840005321
Fowlerville|Fowlerville|MI|Michigan|26093|Livingston|42.6596|-84.0743|2888|482|shape|FALSE|TRUE|America/Detroit|3|1840011078
Capitanejo|Capitanejo|PR|Puerto Rico|72075|Juana Díaz|18.0132|-66.5358|2888|1182|shape|FALSE|FALSE|America/Puerto_Rico|3|1630035462
Gladwin|Gladwin|MI|Michigan|26051|Gladwin|43.9837|-84.4876|2888|387|shape|FALSE|TRUE|America/Detroit|3|1840002564
Womelsdorf|Womelsdorf|PA|Pennsylvania|42011|Berks|40.3655|-76.1864|2886|1286|shape|FALSE|TRUE|America/New_York|3|1840001195
Chincoteague|Chincoteague|VA|Virginia|51001|Accomack|37.9593|-75.3495|2885|120|shape|FALSE|TRUE|America/New_York|3|1840006323
Clinton|Clinton|MI|Michigan|26091|Lenawee|42.0699|-83.9687|2885|607|shape|FALSE|TRUE|America/Detroit|3|1840011372
Marion|Marion|KY|Kentucky|21055|Crittenden|37.3321|-88.0795|2885|334|shape|FALSE|TRUE|America/Chicago|3|1840015248
Cordaville|Cordaville|MA|Massachusetts|25027|Worcester|42.2727|-71.5221|2884|613|shape|FALSE|FALSE|America/New_York|3|1840003145
Newton|Newton|IL|Illinois|17079|Jasper|38.9872|-88.1643|2884|533|shape|FALSE|TRUE|America/Chicago|3|1840008550
Lawnside|Lawnside|NJ|New Jersey|34007|Camden|39.8673|-75.0289|2883|778|shape|FALSE|TRUE|America/New_York|3|1840001514
Jacksonville|Jacksonville|OR|Oregon|41029|Jackson|42.3127|-122.9692|2883|588|shape|FALSE|TRUE|America/Los_Angeles|3|1840018675
New Orleans Station|New Orleans Station|LA|Louisiana|22075|Plaquemines|29.8314|-90.0211|2883|214|shape|TRUE|FALSE|America/Chicago|3|1840153108
New Hope|New Hope|AL|Alabama|01089|Madison|34.5370|-86.4128|2881|128|shape|FALSE|TRUE|America/Chicago|3|1840014646
Colfax|Colfax|WA|Washington|53075|Whitman|46.9029|-117.3400|2879|294|shape|FALSE|TRUE|America/Los_Angeles|3|1840018458
Indialantic|Indialantic|FL|Florida|12009|Brevard|28.0871|-80.5700|2879|1143|shape|FALSE|TRUE|America/New_York|3|1840017231
West|West|TX|Texas|48309|McLennan|31.8032|-97.0941|2879|669|shape|FALSE|TRUE|America/Chicago|3|1840022141
Weedpatch|Weedpatch|CA|California|06029|Kern|35.2369|-118.9123|2879|312|shape|FALSE|FALSE|America/Los_Angeles|3|1840019144
Falmouth|Falmouth|KY|Kentucky|21191|Pendleton|38.6708|-84.3311|2879|819|shape|FALSE|TRUE|America/New_York|3|1840013173
Kilauea|Kilauea|HI|Hawaii|15007|Kauai|22.2108|-159.3965|2879|223|shape|FALSE|FALSE|Pacific/Honolulu|3|1840029508
Kennedy|Kennedy|CA|California|06077|San Joaquin|37.9290|-121.2456|2877|916|shape|FALSE|FALSE|America/Los_Angeles|3|1840028346
Mountain View|Mountain View|AR|Arkansas|05137|Stone|35.8635|-92.1041|2877|152|shape|FALSE|TRUE|America/Chicago|3|1840014491
Franklin|Franklin|MI|Michigan|26125|Oakland|42.5187|-83.3030|2877|417|shape|FALSE|TRUE|America/Detroit|3|1840011057
Zellwood|Zellwood|FL|Florida|12095|Orange|28.7294|-81.5895|2877|295|shape|FALSE|FALSE|America/New_York|3|1840014092
Gowanda|Gowanda|NY|New York|36009|Cattaraugus|42.4612|-78.9339|2876|697|shape|FALSE|TRUE|America/New_York|3|1840004590
Shelby|Shelby|MT|Montana|30101|Toole|48.5031|-111.8614|2875|191|shape|FALSE|TRUE|America/Denver|3|1840021062
Homer|Homer|LA|Louisiana|22027|Claiborne|32.7930|-93.0582|2875|238|shape|FALSE|TRUE|America/Chicago|3|1840016937
Harrisburg|Harrisburg|AR|Arkansas|05111|Poinsett|35.5637|-90.7216|2874|457|shape|FALSE|TRUE|America/Chicago|3|1840013426
Syracuse|Syracuse|IN|Indiana|18085|Kosciusko|41.4226|-85.7492|2874|563|shape|FALSE|TRUE|America/Indiana/Indianapolis|3|1840010280
Brandenburg|Brandenburg|KY|Kentucky|21163|Meade|37.9956|-86.1773|2874|270|shape|FALSE|TRUE|America/New_York|3|1840013213
Grifton|Grifton|NC|North Carolina|37147|Pitt|35.3795|-77.4281|2873|413|shape|FALSE|TRUE|America/New_York|3|1840016277
