city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Gosport|Gosport|IN|Indiana|18119|Owen|39.3507|-86.6665|1052|290.2|shape|FALSE|TRUE|America/Indiana/Indianapolis|3|1840010654
Verplanck|Verplanck|NY|New York|36119|Westchester|41.2552|-73.9621|1051|674|shape|FALSE|FALSE|America/New_York|3|1840004929
Mineral Springs|Mineral Springs|AR|Arkansas|05061|Howard|33.8771|-93.9217|1051|190|shape|FALSE|TRUE|America/Chicago|3|1840014708
Argenta|Argenta|IL|Illinois|17115|Macon|39.9855|-88.8197|1051|621|shape|FALSE|TRUE|America/Chicago|3|1840012424
Ashley|Ashley|IN|Indiana|18033|DeKalb|41.5215|-85.0614|1051|213|shape|FALSE|TRUE|America/Indiana/Indianapolis|3|1840010249
Alhambra Valley|Alhambra Valley|CA|California|06013|Contra Costa|37.9668|-122.1361|1051|251|shape|FALSE|TRUE|America/Los_Angeles|3|1840075603
Liberty Center|Liberty Center|OH|Ohio|39069|Henry|41.4436|-84.0078|1051|392|shape|FALSE|TRUE|America/New_York|3|1840011604
Hydesville|Hydesville|CA|California|06023|Humboldt|40.5579|-124.0822|1051|54|shape|FALSE|FALSE|America/Los_Angeles|3|1840017486
Janesville|Janesville|IA|Iowa|19017|Bremer|42.6462|-92.4626|1051|287|shape|FALSE|TRUE|America/Chicago|3|1840008041
Dover Plains|Dover Plains|NY|New York|36027|Dutchess|41.7395|-73.5733|1051|593|shape|FALSE|FALSE|America/New_York|3|1840004741
Bay Head|Bay Head|NJ|New Jersey|34029|Ocean|40.0701|-74.0482|1050|692|shape|FALSE|TRUE|America/New_York|3|1840003756
Sentinel|Sentinel|OK|Oklahoma|40149|Washita|35.1570|-99.1736|1050|651|shape|FALSE|TRUE|America/Chicago|3|1840022762
Mount Crested Butte|Mount Crested Butte|CO|Colorado|08051|Gunnison|38.9083|-106.9606|1050|196|shape|FALSE|TRUE|America/Denver|3|1840022469
Friendsville|Friendsville|TN|Tennessee|47009|Blount|35.7563|-84.1319|1050|142|shape|FALSE|TRUE|America/New_York|3|1840013405
Clarence|Clarence|MO|Missouri|29205|Shelby|39.7432|-92.2602|1050|350|shape|FALSE|TRUE|America/Chicago|3|1840007304
South Corning|South Corning|NY|New York|36101|Steuben|42.1262|-77.0356|1050|657|shape|FALSE|TRUE|America/New_York|3|1840004554
Amelia Court House|Amelia Court House|VA|Virginia|51007|Amelia|37.3367|-77.9882|1050|107|shape|FALSE|FALSE|America/New_York|3|1840026850
Amherst|Amherst|TX|Texas|48279|Lamb|34.0120|-102.4147|1050|443|shape|FALSE|TRUE|America/Chicago|3|1840019274
New Castle|New Castle|KY|Kentucky|21103|Henry|38.4334|-85.1689|1050|989|shape|FALSE|TRUE|America/New_York|3|1840014281
Hilbert|Hilbert|WI|Wisconsin|55015|Calumet|44.1415|-88.1611|1049|274|shape|FALSE|TRUE|America/Chicago|3|1840002249
Tyrone|Tyrone|OK|Oklahoma|40139|Texas|36.9555|-101.0680|1049|960|shape|FALSE|TRUE|America/Chicago|3|1840022637
Canon|Canon|GA|Georgia|13119|Franklin|34.3455|-83.1107|1049|129|shape|FALSE|TRUE|America/New_York|3|1840014689
West Pelzer|West Pelzer|SC|South Carolina|45007|Anderson|34.6450|-82.4738|1049|772|shape|FALSE|TRUE|America/New_York|3|1840016575
Rio|Rio|WI|Wisconsin|55021|Columbia|43.4497|-89.2388|1049|323|shape|FALSE|TRUE|America/Chicago|3|1840002714
