city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Bonnieville|Bonnieville|KY|Kentucky|21099|Hart|37.3774|-85.9015|267|179|shape|FALSE|TRUE|America/Chicago|3|1840013244
Coffee City|Coffee City|TX|Texas|48213|Henderson|32.1383|-95.4871|267|53|shape|FALSE|TRUE|America/Chicago|3|1840023095
Saint Joseph|Saint Joseph|KY|Kentucky|21059|Daviess|37.6936|-87.3256|267|46.9|shape|FALSE|FALSE|America/Chicago|3|1840060551
Toronto|Toronto|SD|South Dakota|46039|Deuel|44.5724|-96.6414|267|182.0|shape|FALSE|TRUE|America/Chicago|3|1840002271
Alvan|Alvan|IL|Illinois|17183|Vermilion|40.3070|-87.6069|267|129|shape|FALSE|TRUE|America/Chicago|4|1840073801
Haines|Haines|OR|Oregon|41001|Baker|44.9123|-117.9396|267|136|shape|FALSE|TRUE|America/Los_Angeles|3|1840019966
Highland|Highland|OH|Ohio|39071|Highland|39.3440|-83.6001|267|266.4|shape|FALSE|TRUE|America/New_York|3|1840012694
Clayton|Clayton|MI|Michigan|26091|Lenawee|41.8649|-84.2347|267|144|shape|FALSE|TRUE|America/Detroit|3|1840010153
Almira|Almira|WA|Washington|53043|Lincoln|47.7105|-118.9369|267|200|shape|FALSE|TRUE|America/Los_Angeles|3|1840021108
Lyle|Lyle|WA|Washington|53039|Klickitat|45.6956|-121.2805|267|145|shape|FALSE|FALSE|America/Los_Angeles|3|1840017402
Millville|Millville|MN|Minnesota|27157|Wabasha|44.2448|-92.2958|267|293.3|shape|FALSE|TRUE|America/Chicago|3|1840007900
Kaycee|Kaycee|WY|Wyoming|56019|Johnson|43.7101|-106.6371|267|234|shape|FALSE|TRUE|America/Denver|3|1840021260
Little York|Little York|IN|Indiana|18175|Washington|38.6993|-85.9045|267|105|shape|FALSE|TRUE|America/Indiana/Indianapolis|3|1840009792
Cantril|Cantril|IA|Iowa|19177|Van Buren|40.6429|-92.0684|267|199|shape|FALSE|TRUE|America/Chicago|3|1840007190
Ewen|Ewen|MI|Michigan|26131|Ontonagon|46.5331|-89.2852|267|122|shape|FALSE|FALSE|America/Detroit|3|1840031720
Seminary|Seminary|MS|Mississippi|28031|Covington|31.5581|-89.4987|267|68|shape|FALSE|TRUE|America/Chicago|3|1840018167
Compton|Compton|IL|Illinois|17103|Lee|41.6942|-89.0858|267|106.1|shape|FALSE|TRUE|America/Chicago|3|1840011429
Eagle Nest|Eagle Nest|NM|New Mexico|35007|Colfax|36.5496|-105.2591|267|22|shape|FALSE|TRUE|America/Denver|3|1840022643
Allerton|Allerton|IL|Illinois|17183|Vermilion|39.9161|-87.9353|267|151|shape|FALSE|TRUE|America/Chicago|3|1840029710
Manchester|Manchester|CA|California|06045|Mendocino|38.9744|-123.6909|267|39|shape|FALSE|FALSE|America/Los_Angeles|3|1840026599
Douglas|Douglas|NE|Nebraska|31131|Otoe|40.5932|-96.3882|267|199.7|shape|FALSE|TRUE|America/Chicago|3|1840011964
Cuyamungue Grant|Cuyamungue Grant|NM|New Mexico|35049|Santa Fe|35.8464|-105.9948|267|40|shape|FALSE|TRUE|America/Denver|4|1840040001
Parral|Parral|OH|Ohio|39157|Tuscarawas|40.5609|-81.4950|267|290.9|shape|FALSE|TRUE|America/New_York|3|1840012094
Summit|Summit|OR|Oregon|41003|Benton|44.6363|-123.5769|267|86.4|shape|FALSE|FALSE|America/Los_Angeles|3|1840023953
Basin|Basin|MT|Montana|30043|Jefferson|46.2834|-112.2871|267|8|shape|FALSE|FALSE|America/Denver|3|1840017386
No Name|No Name|CO|Colorado|08045|Garfield|39.5597|-107.2930|267|241.6|shape|FALSE|FALSE|America/Denver|3|1840028585
Mullinville|Mullinville|KS|Kansas|20097|Kiowa|37.5885|-99.4754|266|160|shape|FALSE|TRUE|America/Chicago|3|1840003852
Wilburton Number One|Wilburton Number One|PA|Pennsylvania|42037|Columbia|40.8127|-76.3931|266|163.1|shape|FALSE|FALSE|America/New_York|3|1840035261
Gurley|Gurley|NE|Nebraska|31033|Cheyenne|41.3214|-102.9745|266|217.9|shape|FALSE|TRUE|America/Denver|3|1840011640
Hunker|Hunker|PA|Pennsylvania|42129|Westmoreland|40.2041|-79.6154|266|243.1|shape|FALSE|TRUE|America/New_York|3|1840001138
Mentasta Lake|Mentasta Lake|AK|Alaska|02066|Copper River|62.9867|-143.5191|266|0.0|shape|FALSE|FALSE|America/Anchorage|3|1840023391
Oakdale|Oakdale|WI|Wisconsin|55081|Monroe|43.9622|-90.3791|266|138|shape|FALSE|TRUE|America/Chicago|3|1840002574
Colfax|Colfax|ND|North Dakota|38077|Richland|46.4710|-96.8725|266|101|shape|FALSE|TRUE|America/Chicago|3|1840001950
Secor|Secor|IL|Illinois|17203|Woodford|40.7418|-89.1350|266|326.7|shape|FALSE|TRUE|America/Chicago|3|1840011947
Norton|Norton|WV|West Virginia|54083|Randolph|38.9316|-79.9692|266|177|shape|FALSE|FALSE|America/New_York|3|1840139722
Cassel|Cassel|CA|California|06089|Shasta|40.9213|-121.5514|266|50|shape|FALSE|FALSE|America/Los_Angeles|3|1840025534
Big Rock|Big Rock|VA|Virginia|51027|Buchanan|37.3536|-82.1887|266|222|shape|FALSE|FALSE|America/New_York|3|1840117874
Pineland|Pineland|FL|Florida|12071|Lee|26.6642|-82.1477|266|114|shape|FALSE|FALSE|America/New_York|3|1840014224
Jefferson|Jefferson|PA|Pennsylvania|42059|Greene|39.9304|-80.0577|266|284.5|shape|FALSE|TRUE|America/New_York|3|1840146258
Bellingham|Bellingham|MN|Minnesota|27073|Lac qui Parle|45.1367|-96.2840|266|265|shape|FALSE|TRUE|America/Chicago|3|1840006741
Nageezi|Nageezi|NM|New Mexico|35045|San Juan|36.2488|-107.7471|266|7|shape|FALSE|FALSE|America/Denver|3|1840018989
Gracemont|Gracemont|OK|Oklahoma|40015|Caddo|35.1879|-98.2591|266|186.6|shape|FALSE|TRUE|America/Chicago|3|1840021767
Finleyville|Finleyville|PA|Pennsylvania|42125|Washington|40.2528|-80.0020|266|774.0|shape|FALSE|TRUE|America/New_York|3|1840003655
Forest City|Forest City|MO|Missouri|29087|Holt|39.9829|-95.1883|266|104|shape|FALSE|TRUE|America/Chicago|3|1840008381
Camargito|Camargito|TX|Texas|48427|Starr|26.3451|-98.7387|266|529.3|shape|FALSE|TRUE|America/Chicago|3|1840040660
Encinal|Encinal|NM|New Mexico|35006|Cibola|35.1112|-107.4651|266|34|shape|FALSE|FALSE|America/Denver|3|1840017870
Piffard|Piffard|NY|New York|36051|Livingston|42.8319|-77.8584|266|109|shape|FALSE|FALSE|America/New_York|3|1840024079
Sunbrook|Sunbrook|PA|Pennsylvania|42013|Blair|40.4338|-78.4324|266|173.9|shape|FALSE|FALSE|America/New_York|3|1840101412
Hiouchi|Hiouchi|CA|California|06015|Del Norte|41.7936|-124.0662|266|177|shape|FALSE|FALSE|America/Los_Angeles|3|1840025510
Ekron|Ekron|KY|Kentucky|21163|Meade|37.9303|-86.1764|266|199.2|shape|FALSE|TRUE|America/New_York|3|1840013212
Trenton|Trenton|SC|South Carolina|45037|Edgefield|33.7401|-81.8404|266|81|shape|FALSE|TRUE|America/New_York|3|1840016780
Pathfork|Pathfork|KY|Kentucky|21095|Harlan|36.7594|-83.4711|266|82|shape|FALSE|FALSE|America/New_York|3|1840026898
Walkerville|Walkerville|MI|Michigan|26127|Oceana|43.7143|-86.1259|266|82|shape|FALSE|TRUE|America/Detroit|3|1840010960
Willow Hill|Willow Hill|IL|Illinois|17079|Jasper|38.9958|-88.0218|266|98|shape|FALSE|TRUE|America/Chicago|3|1840012761
Arjay|Arjay|KY|Kentucky|21013|Bell|36.8062|-83.6420|265|165|shape|FALSE|FALSE|America/New_York|3|1840030368
Eureka|Eureka|TX|Texas|48349|Navarro|32.0120|-96.2856|265|42|shape|FALSE|TRUE|America/Chicago|3|1840020778
Lewistown|Lewistown|OH|Ohio|39091|Logan|40.4238|-83.8846|265|133|shape|FALSE|FALSE|America/New_York|3|1840026495
Phillips|Phillips|NE|Nebraska|31081|Hamilton|40.8977|-98.2142|265|269.4|shape|FALSE|TRUE|America/Chicago|3|1840011736
Stickney|Stickney|SD|South Dakota|46003|Aurora|43.5894|-98.4376|265|280.2|shape|FALSE|TRUE|America/Chicago|3|1840002613
Provencal|Provencal|LA|Louisiana|22069|Natchitoches|31.6547|-93.1999|265|41|shape|FALSE|TRUE|America/Chicago|3|1840018143
Letona|Letona|AR|Arkansas|05145|White|35.3635|-91.8295|265|263|shape|FALSE|TRUE|America/Chicago|3|1840016339
Calhoun|Calhoun|LA|Louisiana|22073|Ouachita|32.5153|-92.3539|265|43|shape|FALSE|FALSE|America/Chicago|3|1840025105
Whitesville|Whitesville|WV|West Virginia|54005|Boone|37.9823|-81.5367|265|256.8|shape|FALSE|TRUE|America/New_York|3|1840006308
Garden Prairie|Garden Prairie|IL|Illinois|17007|Boone|42.2534|-88.7178|265|160|shape|FALSE|FALSE|America/Chicago|3|1840029736
La Pica|La Pica|PR|Puerto Rico|72027|Camuy|18.4652|-66.8619|265|510.6|shape|FALSE|FALSE|America/Puerto_Rico|3|1630145084
Byars|Byars|OK|Oklahoma|40087|McClain|34.8724|-97.0542|265|66|shape|FALSE|TRUE|America/Chicago|3|1840022783
Riverland|Riverland|MN|Minnesota|27087|Mahnomen|47.3228|-95.9512|265|315.8|shape|FALSE|TRUE|America/Chicago|3|1840039628
Pittsboro|Pittsboro|MS|Mississippi|28013|Calhoun|33.9400|-89.3373|265|104|shape|FALSE|TRUE|America/Chicago|3|1840017975
Hoople|Hoople|ND|North Dakota|38099|Walsh|48.5358|-97.6389|265|189|shape|FALSE|TRUE|America/Chicago|3|1840000082
Abercrombie|Abercrombie|ND|North Dakota|38077|Richland|46.4469|-96.7294|265|268.1|shape|FALSE|TRUE|America/Chicago|3|1840001946
Pullman|Pullman|WV|West Virginia|54085|Ritchie|39.1880|-80.9490|265|112.4|shape|FALSE|TRUE|America/New_York|3|1840005795
Marty|Marty|SD|South Dakota|46023|Charles Mix|42.9965|-98.4302|265|31|shape|FALSE|FALSE|America/Chicago|3|1840004230
Freeburn|Freeburn|KY|Kentucky|21195|Pike|37.5619|-82.1514|265|84|shape|FALSE|FALSE|America/New_York|3|1840026821
Trinity Center|Trinity Center|CA|California|06105|Trinity|40.9841|-122.7083|265|19|shape|FALSE|FALSE|America/Los_Angeles|3|1840024177
Lonsdale|Lonsdale|AR|Arkansas|05051|Garland|34.5450|-92.8106|265|253|shape|FALSE|TRUE|America/Chicago|3|1840016597
Jet|Jet|OK|Oklahoma|40003|Alfalfa|36.6665|-98.1815|265|45.0|shape|FALSE|TRUE|America/Chicago|3|1840021611
Everett|Everett|GA|Georgia|13127|Glynn|31.3921|-81.6398|265|124|shape|FALSE|FALSE|America/New_York|3|1840149490
Oaks|Oaks|OK|Oklahoma|40041|Delaware|36.1698|-94.8529|265|119|shape|FALSE|TRUE|America/Chicago|3|1840022648
North Sultan|North Sultan|WA|Washington|53061|Snohomish|47.8829|-121.8253|265|176|shape|FALSE|FALSE|America/Los_Angeles|3|1840037859
Elcho|Elcho|WI|Wisconsin|55067|Langlade|45.4354|-89.1861|265|88|shape|FALSE|FALSE|America/Chicago|3|1840025302
Great Meadows|Great Meadows|NJ|New Jersey|34041|Warren|40.8770|-74.9034|264|66|shape|FALSE|FALSE|America/New_York|3|1840024225
West Rushville|West Rushville|OH|Ohio|39045|Fairfield|39.7641|-82.4486|264|239.1|shape|FALSE|TRUE|America/New_York|3|1840012476
Davenport|Davenport|ND|North Dakota|38017|Cass|46.7148|-97.0657|264|396.8|shape|FALSE|TRUE|America/Chicago|3|1840000176
Industry|Industry|CA|California|06037|Los Angeles|34.0175|-117.9267|264|8|shape|FALSE|TRUE|America/Los_Angeles|3|1840019236
