city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
North Star|North Star|DE|Delaware|10003|New Castle|39.7550|-75.7331|7546|428|shape|FALSE|FALSE|America/New_York|3|1840028615
Hughson|Hughson|CA|California|06099|Stanislaus|37.6020|-120.8660|7545|1528|shape|FALSE|TRUE|America/Los_Angeles|3|1840020285
Brook Highland|Brook Highland|AL|Alabama|01117|Shelby|33.4359|-86.6849|7545|1046|shape|FALSE|FALSE|America/Chicago|3|1840027551
Berlin|Berlin|NJ|New Jersey|34007|Camden|39.7915|-74.9374|7543|810|shape|FALSE|TRUE|America/New_York|3|1840001505
Delafield|Delafield|WI|Wisconsin|55133|Waukesha|43.0720|-88.3913|7541|309|shape|FALSE|TRUE|America/Chicago|3|1840003017
Palmyra|Palmyra|PA|Pennsylvania|42075|Lebanon|40.3099|-76.5943|7541|1514|shape|FALSE|TRUE|America/New_York|3|1840001350
Kenwood|Kenwood|OH|Ohio|39061|Hamilton|39.2066|-84.3750|7538|1204|shape|FALSE|FALSE|America/New_York|3|1840034154
Fairlawn|Fairlawn|OH|Ohio|39153|Summit|41.1271|-81.6216|7536|637|shape|FALSE|TRUE|America/New_York|3|1840008253
Lander|Lander|WY|Wyoming|56013|Fremont|42.8312|-108.7599|7533|310|shape|FALSE|TRUE|America/Denver|3|1840020027
Locust Grove|Locust Grove|GA|Georgia|13151|Henry|33.3446|-84.1071|7525|250|shape|FALSE|TRUE|America/New_York|3|1840015705
Haddon Heights|Haddon Heights|NJ|New Jersey|34007|Camden|39.8792|-75.0645|7520|1853|shape|FALSE|TRUE|America/New_York|3|1840003779
Meridianville|Meridianville|AL|Alabama|01089|Madison|34.8729|-86.5722|7520|186|shape|FALSE|FALSE|America/Chicago|3|1840013546
Williamsburg|Williamsburg|FL|Florida|12095|Orange|28.4014|-81.4462|7520|817|shape|FALSE|FALSE|America/New_York|3|1840029100
Auburn|Auburn|GA|Georgia|13013|Barrow|34.0156|-83.8319|7519|429|shape|FALSE|TRUE|America/New_York|3|1840013680
Port Jefferson Station|Port Jefferson Station|NY|New York|36103|Suffolk|40.9259|-73.0652|7516|1098|shape|FALSE|FALSE|America/New_York|3|1840005066
Strathmore|Strathmore|NJ|New Jersey|34025|Monmouth|40.4018|-74.2194|7514|1471|shape|FALSE|FALSE|America/New_York|3|1840005451
Galliano|Galliano|LA|Louisiana|22057|Lafourche|29.4470|-90.3096|7514|260|shape|FALSE|FALSE|America/Chicago|3|1840014023
Silvis|Silvis|IL|Illinois|17161|Rock Island|41.4976|-90.4101|7507|676|shape|FALSE|TRUE|America/Chicago|3|1840009232
Dock Junction|Dock Junction|GA|Georgia|13127|Glynn|31.2031|-81.5155|7500|308|shape|FALSE|FALSE|America/New_York|3|1840029453
Lake Lorraine|Lake Lorraine|FL|Florida|12091|Okaloosa|30.4407|-86.5657|7495|1402|shape|FALSE|FALSE|America/Chicago|3|1840029048
Mount Horeb|Mount Horeb|WI|Wisconsin|55025|Dane|43.0060|-89.7316|7494|897|shape|FALSE|TRUE|America/Chicago|3|1840002921
Cotati|Cotati|CA|California|06097|Sonoma|38.3278|-122.7092|7487|1542|shape|FALSE|TRUE|America/Los_Angeles|3|1840018840
Albertville|Albertville|MN|Minnesota|27171|Wright|45.2364|-93.6618|7483|653|shape|FALSE|TRUE|America/Chicago|3|1840006706
Robinwood|Robinwood|MD|Maryland|24043|Washington|39.6265|-77.6630|7482|748|shape|FALSE|FALSE|America/New_York|3|1840031480
Luquillo|Luquillo|PR|Puerto Rico|72089|Luquillo|18.3719|-65.7221|7478|2718|shape|FALSE|FALSE|America/Puerto_Rico|2|1630023692
Hillcrest|Hillcrest|NY|New York|36087|Rockland|41.1298|-74.0350|7478|2220|shape|FALSE|FALSE|America/New_York|2|1840004967
Greenville|Greenville|AL|Alabama|01013|Butler|31.8437|-86.6380|7478|135|shape|FALSE|TRUE|America/Chicago|4|1840003498
Belen|Belen|NM|New Mexico|35061|Valencia|34.7115|-106.7986|7476|152|shape|FALSE|TRUE|America/Denver|3|1840019194
White Knoll|White Knoll|SC|South Carolina|45063|Lexington|33.8902|-81.2391|7476|471|shape|FALSE|FALSE|America/New_York|3|1840148513
Villa Hills|Villa Hills|KY|Kentucky|21117|Kenton|39.0656|-84.5949|7475|801|shape|FALSE|TRUE|America/New_York|3|1840015176
White Oak|White Oak|PA|Pennsylvania|42003|Allegheny|40.3415|-79.8008|7472|435|shape|FALSE|TRUE|America/New_York|3|1840001277
Orlovista|Orlovista|FL|Florida|12095|Orange|28.5441|-81.4629|7468|1568|shape|FALSE|FALSE|America/New_York|3|1840014096
Hubbard|Hubbard|OH|Ohio|39155|Trumbull|41.1595|-80.5672|7466|715|shape|FALSE|TRUE|America/New_York|3|1840007130
River Rouge|River Rouge|MI|Michigan|26163|Wayne|42.2731|-83.1245|7465|1085|shape|FALSE|TRUE|America/Detroit|3|1840003960
Aurora|Aurora|MO|Missouri|29109|Lawrence|36.9673|-93.7184|7461|457|shape|FALSE|TRUE|America/Chicago|3|1840007636
Hatboro|Hatboro|PA|Pennsylvania|42091|Montgomery|40.1775|-75.1055|7458|2025|shape|FALSE|TRUE|America/New_York|2|1840003700
Old Town|Old Town|ME|Maine|23019|Penobscot|44.9491|-68.7249|7453|74|shape|FALSE|TRUE|America/New_York|3|1840000240
St. Joseph|St. Joseph|MN|Minnesota|27145|Stearns|45.5655|-94.3035|7448|309|shape|FALSE|TRUE|America/Chicago|3|1840008882
Sequim|Sequim|WA|Washington|53009|Clallam|48.0746|-123.0945|7441|454|shape|FALSE|TRUE|America/Los_Angeles|3|1840021076
Georgetown|Georgetown|DE|Delaware|10005|Sussex|38.6894|-75.3872|7436|571|shape|FALSE|TRUE|America/New_York|3|1840006065
Ellwood City|Ellwood City|PA|Pennsylvania|42007|Beaver|40.8619|-80.2829|7436|1235|shape|FALSE|TRUE|America/New_York|3|1840000937
Scappoose|Scappoose|OR|Oregon|41009|Columbia|45.7582|-122.8730|7436|836|shape|FALSE|TRUE|America/Los_Angeles|3|1840021186
Whitinsville|Whitinsville|MA|Massachusetts|25027|Worcester|42.1146|-71.6688|7435|788|shape|FALSE|FALSE|America/New_York|3|1840003153
Clarkston|Clarkston|WA|Washington|53003|Asotin|46.4161|-117.0505|7435|1396|shape|FALSE|TRUE|America/Los_Angeles|3|1840018499
Montpelier|Montpelier|VT|Vermont|50023|Washington|44.2659|-72.5717|7434|285|shape|FALSE|TRUE|America/New_York|2|1840002187
Robinson|Robinson|IL|Illinois|17033|Crawford|39.0089|-87.7333|7431|610|shape|FALSE|TRUE|America/Chicago|3|1840009691
Tyrone|Tyrone|GA|Georgia|13113|Fayette|33.4752|-84.5941|7427|229|shape|FALSE|TRUE|America/New_York|3|1840016845
Marshfield|Marshfield|MO|Missouri|29225|Webster|37.3424|-92.9107|7425|519|shape|FALSE|TRUE|America/Chicago|3|1840008742
Kentfield|Kentfield|CA|California|06041|Marin|37.9481|-122.5497|7423|946|shape|FALSE|FALSE|America/Los_Angeles|3|1840017603
Swainsboro|Swainsboro|GA|Georgia|13107|Emanuel|32.5866|-82.3345|7418|227|shape|FALSE|TRUE|America/New_York|3|1840015787
Bargersville|Bargersville|IN|Indiana|18081|Johnson|39.5412|-86.2004|7417|153|shape|FALSE|TRUE|America/Indiana/Indianapolis|3|1840009569
Tappan|Tappan|NY|New York|36087|Rockland|41.0270|-73.9520|7415|1038|shape|FALSE|FALSE|America/New_York|3|1840004969
Chesterland|Chesterland|OH|Ohio|39055|Geauga|41.5269|-81.3545|7415|204|shape|FALSE|FALSE|America/New_York|3|1840004823
Connellsville|Connellsville|PA|Pennsylvania|42051|Fayette|40.0161|-79.5893|7414|1311|shape|FALSE|TRUE|America/New_York|3|1840001501
DuBois|DuBois|PA|Pennsylvania|42033|Clearfield|41.1223|-78.7565|7413|889|shape|FALSE|TRUE|America/New_York|3|1840035398
Sudden Valley|Sudden Valley|WA|Washington|53073|Whatcom|48.7236|-122.3442|7407|668|shape|FALSE|FALSE|America/Los_Angeles|3|1840037740
Woodlake|Woodlake|VA|Virginia|51041|Chesterfield|37.4215|-77.6783|7404|1180|shape|FALSE|FALSE|America/New_York|3|1840026845
Ancient Oaks|Ancient Oaks|PA|Pennsylvania|42077|Lehigh|40.5360|-75.5852|7401|1178|shape|FALSE|FALSE|America/New_York|3|1840034845
Inverness|Inverness|FL|Florida|12017|Citrus|28.8416|-82.3418|7399|342|shape|FALSE|TRUE|America/New_York|3|1840015085
Hiawatha|Hiawatha|IA|Iowa|19113|Linn|42.0547|-91.6911|7395|602|shape|FALSE|TRUE|America/Chicago|3|1840006989
Mentor-on-the-Lake|Mentor-on-the-Lake|OH|Ohio|39085|Lake|41.7132|-81.3647|7391|1769|shape|FALSE|TRUE|America/New_York|3|1840034156
Mount Ivy|Mount Ivy|NY|New York|36087|Rockland|41.1927|-74.0296|7390|1938|shape|FALSE|FALSE|America/New_York|3|1840004962
Lake Mathews|Lake Mathews|CA|California|06065|Riverside|33.8250|-117.3683|7389|179|shape|FALSE|TRUE|America/Los_Angeles|4|1840075920
Heathcote|Heathcote|NJ|New Jersey|34023|Middlesex|40.3878|-74.5780|7389|910|shape|FALSE|FALSE|America/New_York|3|1840033480
Sanibel|Sanibel|FL|Florida|12071|Lee|26.4534|-82.1023|7378|176|shape|FALSE|TRUE|America/New_York|3|1840015996
Ben Lomond|Ben Lomond|CA|California|06087|Santa Cruz|37.0782|-122.0881|7378|340|shape|FALSE|FALSE|America/Los_Angeles|3|1840017649
St. Gabriel|St. Gabriel|LA|Louisiana|22047|Iberville|30.2536|-91.1013|7374|96|shape|FALSE|TRUE|America/Chicago|3|1840015926
Highland Heights|Highland Heights|KY|Kentucky|21037|Campbell|39.0354|-84.4567|7372|1086|shape|FALSE|TRUE|America/New_York|3|1840014262
Waikoloa Village|Waikoloa Village|HI|Hawaii|15001|Hawaii|19.9443|-155.8053|7366|180|shape|FALSE|FALSE|Pacific/Honolulu|3|1840029587
Steele Creek|Steele Creek|AK|Alaska|02090|Fairbanks North Star|64.9295|-147.3955|7365|30|shape|FALSE|TRUE|America/Anchorage|4|1840075216
Palmer|Palmer|AK|Alaska|02170|Matanuska-Susitna|61.5971|-149.1148|7359|560|shape|FALSE|TRUE|America/Anchorage|3|1840023379
Dayton|Dayton|TN|Tennessee|47143|Rhea|35.4912|-85.0120|7357|364|shape|FALSE|TRUE|America/New_York|3|1840014525
Hudsonville|Hudsonville|MI|Michigan|26139|Ottawa|42.8632|-85.8627|7353|689|shape|FALSE|TRUE|America/Detroit|3|1840002997
Iron Mountain|Iron Mountain|MI|Michigan|26043|Dickinson|45.8275|-88.0599|7352|376|shape|FALSE|TRUE|America/Menominee|3|1840001991
Globe|Globe|AZ|Arizona|04007|Gila|33.3870|-110.7513|7351|155|shape|FALSE|TRUE|America/Phoenix|3|1840020533
Charles City|Charles City|IA|Iowa|19067|Floyd|43.0646|-92.6745|7351|463|shape|FALSE|TRUE|America/Chicago|3|1840000382
Sandwich|Sandwich|IL|Illinois|17037|DeKalb|41.6497|-88.6179|7351|599|shape|FALSE|TRUE|America/Chicago|3|1840009188
Tuttle|Tuttle|OK|Oklahoma|40051|Grady|35.3068|-97.7564|7348|96|shape|FALSE|TRUE|America/Chicago|3|1840021802
Highlands|Highlands|TX|Texas|48201|Harris|29.8130|-95.0577|7345|580|shape|FALSE|FALSE|America/Chicago|3|1840018254
Parkville|Parkville|PA|Pennsylvania|42133|York|39.7859|-76.9686|7345|973|shape|FALSE|FALSE|America/New_York|3|1840005507
Providence Village|Providence Village|TX|Texas|48121|Denton|33.2380|-96.9583|7345|1541|shape|FALSE|TRUE|America/Chicago|3|1840043421
Tolleson|Tolleson|AZ|Arizona|04013|Maricopa|33.4484|-112.2560|7340|494|shape|FALSE|TRUE|America/Phoenix|3|1840021943
Wildwood|Wildwood|FL|Florida|12119|Sumter|28.7752|-82.0075|7339|50|shape|FALSE|TRUE|America/New_York|3|1840015956
Oak Grove|Oak Grove|KY|Kentucky|21047|Christian|36.6686|-87.4216|7332|264|shape|FALSE|TRUE|America/Chicago|3|1840014397
Old Jefferson|Old Jefferson|LA|Louisiana|22033|East Baton Rouge|30.3776|-91.0060|7321|803|shape|FALSE|FALSE|America/Chicago|3|1840031108
Winooski|Winooski|VT|Vermont|50007|Chittenden|44.4948|-73.1846|7320|2013|shape|FALSE|TRUE|America/New_York|2|1840002312
Mexia|Mexia|TX|Texas|48293|Limestone|31.6809|-96.4833|7319|392|shape|FALSE|TRUE|America/Chicago|3|1840020822
Mills River|Mills River|NC|North Carolina|37089|Henderson|35.3853|-82.5854|7319|126|shape|FALSE|TRUE|America/New_York|3|1840016370
Northridge|Northridge|OH|Ohio|39023|Clark|39.9971|-83.7770|7318|922|shape|FALSE|FALSE|America/New_York|3|1840034124
Washington|Washington|IA|Iowa|19183|Washington|41.2981|-91.6928|7318|536|shape|FALSE|TRUE|America/Chicago|3|1840010255
Barberton|Barberton|WA|Washington|53011|Clark|45.7136|-122.6115|7317|651|shape|FALSE|FALSE|America/Los_Angeles|3|1840017397
Hastings|Hastings|MI|Michigan|26015|Barry|42.6498|-85.2886|7314|541|shape|FALSE|TRUE|America/Detroit|3|1840003110
Ponchatoula|Ponchatoula|LA|Louisiana|22105|Tangipahoa|30.4402|-90.4428|7311|596|shape|FALSE|TRUE|America/Chicago|3|1840015004
LaFayette|LaFayette|GA|Georgia|13295|Walker|34.7089|-85.2815|7310|349|shape|FALSE|TRUE|America/New_York|3|1840014656
Green Hill|Green Hill|TN|Tennessee|47189|Wilson|36.2349|-86.5733|7308|812|shape|FALSE|FALSE|America/Chicago|3|1840013350
Ralston|Ralston|NE|Nebraska|31055|Douglas|41.2005|-96.0355|7305|1726|shape|FALSE|TRUE|America/Chicago|3|1840009316
New Cumberland|New Cumberland|PA|Pennsylvania|42041|Cumberland|40.2297|-76.8764|7305|1684|shape|FALSE|TRUE|America/New_York|3|1840001391
Shields|Shields|MI|Michigan|26145|Saginaw|43.4211|-84.0747|7301|357|shape|FALSE|FALSE|America/Detroit|3|1840004226
Longboat Key|Longboat Key|FL|Florida|12081|Manatee|27.3926|-82.6341|7299|691|shape|FALSE|TRUE|America/New_York|3|1840017250
Paloma Creek South|Paloma Creek South|TX|Texas|48121|Denton|33.2100|-96.9325|7299|2239|shape|FALSE|TRUE|America/Chicago|2|1840041381
Northport|Northport|NY|New York|36103|Suffolk|40.9038|-73.3447|7297|1223|shape|FALSE|TRUE|America/New_York|3|1840005126
Garden Home-Whitford|Garden Home-Whitford|OR|Oregon|41067|Washington|45.4642|-122.7588|7295|1818|shape|FALSE|TRUE|America/Los_Angeles|3|1840073958
Lacombe|Lacombe|LA|Louisiana|22103|St. Tammany|30.3141|-89.9310|7294|106|shape|FALSE|FALSE|America/Chicago|3|1840013942
West Concord|West Concord|MA|Massachusetts|25017|Middlesex|42.4517|-71.4035|7294|834|shape|FALSE|FALSE|America/New_York|3|1840003133
Olivarez|Olivarez|TX|Texas|48215|Hidalgo|26.2285|-97.9931|7293|764|shape|FALSE|FALSE|America/Chicago|3|1840037067
Monessen|Monessen|PA|Pennsylvania|42129|Westmoreland|40.1519|-79.8828|7287|974|shape|FALSE|TRUE|America/New_York|3|1840001146
Winters|Winters|CA|California|06113|Yolo|38.5320|-121.9781|7285|958|shape|FALSE|TRUE|America/Los_Angeles|3|1840021484
Fort Bragg|Fort Bragg|CA|California|06045|Mendocino|39.4399|-123.8013|7279|969|shape|FALSE|TRUE|America/Los_Angeles|3|1840020189
Bellbrook|Bellbrook|OH|Ohio|39057|Greene|39.6383|-84.0864|7277|896|shape|FALSE|TRUE|America/New_York|3|1840007313
La Feria|La Feria|TX|Texas|48061|Cameron|26.1544|-97.8255|7276|651|shape|FALSE|TRUE|America/Chicago|3|1840021041
Utuado|Utuado|PR|Puerto Rico|72141|Utuado|18.2700|-66.7048|7276|1540|shape|FALSE|FALSE|America/Puerto_Rico|3|1630023623
Dunlap|Dunlap|IN|Indiana|18039|Elkhart|41.6346|-85.9235|7273|571|shape|FALSE|FALSE|America/Indiana/Indianapolis|3|1840004814
Nebraska City|Nebraska City|NE|Nebraska|31131|Otoe|40.6762|-95.8613|7270|564|shape|FALSE|TRUE|America/Chicago|3|1840008324
Dade City|Dade City|FL|Florida|12101|Pasco|28.3565|-82.1942|7270|454|shape|FALSE|TRUE|America/New_York|3|1840015101
Valley Falls|Valley Falls|SC|South Carolina|45083|Spartanburg|35.0073|-81.9692|7269|541|shape|FALSE|FALSE|America/New_York|3|1840013512
Williston Park|Williston Park|NY|New York|36059|Nassau|40.7587|-73.6465|7266|4479|shape|FALSE|TRUE|America/New_York|2|1840005333
Whitemarsh Island|Whitemarsh Island|GA|Georgia|13051|Chatham|32.0304|-81.0109|7264|482|shape|FALSE|FALSE|America/New_York|3|1840029460
Calipatria|Calipatria|CA|California|06025|Imperial|33.1493|-115.5055|7260|757|shape|FALSE|TRUE|America/Los_Angeles|3|1840019380
