city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Alum Rock|Alum Rock|CA|California|06085|Santa Clara|37.3694|-121.8238|11798|5242|shape|FALSE|FALSE|America/Los_Angeles|2|1840017638
Caño Martin Peña|Cano Martin Pena|PR|Puerto Rico|72127|San Juan|18.4309|-66.0507|11795|6617|shape|FALSE|FALSE|America/Puerto_Rico|2|1630142912
North Wantagh|North Wantagh|NY|New York|36059|Nassau|40.6983|-73.5086|11792|2392|shape|FALSE|FALSE|America/New_York|2|1840005245
Red Bank|Red Bank|TN|Tennessee|47065|Hamilton|35.1117|-85.2962|11785|694|shape|FALSE|TRUE|America/New_York|3|1840014571
Stony Brook|Stony Brook|NY|New York|36103|Suffolk|40.9061|-73.1278|11785|781|shape|FALSE|FALSE|America/New_York|3|1840005104
Madison|Madison|IN|Indiana|18077|Jefferson|38.7581|-85.3973|11783|526|shape|FALSE|TRUE|America/Indiana/Indianapolis|3|1840009728
Richfield|Richfield|WI|Wisconsin|55131|Washington|43.2372|-88.2413|11782|126|shape|FALSE|TRUE|America/Chicago|3|1840002835
Okmulgee|Okmulgee|OK|Oklahoma|40111|Okmulgee|35.6134|-96.0068|11768|263|shape|FALSE|TRUE|America/Chicago|3|1840020400
Arkansas City|Arkansas City|KS|Kansas|20035|Cowley|37.0726|-97.0385|11767|487|shape|FALSE|TRUE|America/Chicago|3|1840001700
Glen Rock|Glen Rock|NJ|New Jersey|34003|Bergen|40.9601|-74.1250|11747|1677|shape|FALSE|TRUE|America/New_York|3|1840003555
Archdale|Archdale|NC|North Carolina|37151|Randolph|35.9032|-79.9591|11738|513|shape|FALSE|TRUE|America/New_York|3|1840013399
Oskaloosa|Oskaloosa|IA|Iowa|19123|Mahaska|41.2922|-92.6404|11727|564|shape|FALSE|TRUE|America/Chicago|3|1840000650
Evanston|Evanston|WY|Wyoming|56041|Uinta|41.2602|-110.9646|11727|440|shape|FALSE|TRUE|America/Denver|3|1840020122
Florham Park|Florham Park|NJ|New Jersey|34027|Morris|40.7773|-74.3953|11719|619|shape|FALSE|TRUE|America/New_York|3|1840003582
Wanaque|Wanaque|NJ|New Jersey|34031|Passaic|41.0440|-74.2900|11719|560|shape|FALSE|TRUE|America/New_York|3|1840000840
Grafton|Grafton|WI|Wisconsin|55089|Ozaukee|43.3204|-87.9480|11718|889|shape|FALSE|TRUE|America/Chicago|3|1840002823
Arlington|Arlington|TN|Tennessee|47157|Shelby|35.2594|-89.6680|11715|196|shape|FALSE|TRUE|America/Chicago|3|1840015458
Portales|Portales|NM|New Mexico|35041|Roosevelt|34.1754|-103.3565|11713|568|shape|FALSE|TRUE|America/Denver|3|1840020529
Little Chute|Little Chute|WI|Wisconsin|55087|Outagamie|44.2906|-88.3208|11704|700|shape|FALSE|TRUE|America/Chicago|3|1840002408
Crossville|Crossville|TN|Tennessee|47035|Cumberland|35.9526|-85.0295|11704|221|shape|FALSE|TRUE|America/Chicago|3|1840014489
Spearfish|Spearfish|SD|South Dakota|46081|Lawrence|44.4909|-103.8155|11702|269|shape|FALSE|TRUE|America/Denver|3|1840002374
El Campo|El Campo|TX|Texas|48481|Wharton|29.2000|-96.2723|11695|489|shape|FALSE|TRUE|America/Chicago|3|1840020966
Smyrna|Smyrna|DE|Delaware|10001|Kent|39.2935|-75.6083|11694|723|shape|FALSE|TRUE|America/New_York|3|1840005820
Salem|Salem|OH|Ohio|39029|Columbiana|40.9049|-80.8492|11692|701|shape|FALSE|TRUE|America/New_York|3|1840009374
Tomball|Tomball|TX|Texas|48201|Harris|30.0951|-95.6194|11689|346|shape|FALSE|TRUE|America/Chicago|3|1840022203
Excelsior Springs|Excelsior Springs|MO|Missouri|29047|Clay|39.3390|-94.2400|11688|415|shape|FALSE|TRUE|America/Chicago|3|1840008495
Oak Hills|Oak Hills|OR|Oregon|41067|Washington|45.5405|-122.8413|11682|2896|shape|FALSE|FALSE|America/Los_Angeles|2|1840034830
Shiloh|Shiloh|OH|Ohio|39113|Montgomery|39.8159|-84.2317|11681|1151|shape|FALSE|FALSE|America/New_York|3|1840153071
Emeryville|Emeryville|CA|California|06001|Alameda|37.8382|-122.2932|11679|3541|shape|FALSE|TRUE|America/Los_Angeles|2|1840020291
Dent|Dent|OH|Ohio|39061|Hamilton|39.1915|-84.6601|11675|720|shape|FALSE|FALSE|America/New_York|3|1840005880
University of California-Santa Barbara|University of California-Santa Barbara|CA|California|06083|Santa Barbara|34.4151|-119.8568|11671|3469|shape|FALSE|FALSE|America/Los_Angeles|2|1840153164
Smithfield|Smithfield|UT|Utah|49005|Cache|41.8349|-111.8265|11670|841|shape|FALSE|TRUE|America/Denver|3|1840021321
Cocoa Beach|Cocoa Beach|FL|Florida|12009|Brevard|28.3327|-80.6274|11663|966|shape|FALSE|TRUE|America/New_York|3|1840015093
