city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
New Square|New Square|NY|New York|36087|Rockland|41.1410|-74.0294|8589|3150.1|shape|FALSE|TRUE|America/New_York|2|1840004980
Shiprock|Shiprock|NM|New Mexico|35045|San Juan|36.7924|-108.7005|8588|245|shape|FALSE|FALSE|America/Denver|3|1840018988
Bayport|Bayport|NY|New York|36103|Suffolk|40.7461|-73.0546|8584|887|shape|FALSE|FALSE|America/New_York|3|1840005018
Richmond Heights|Richmond Heights|MO|Missouri|29189|St. Louis|38.6309|-90.3332|8581|1447|shape|FALSE|TRUE|America/Chicago|3|1840009769
Harrisburg|Harrisburg|IL|Illinois|17165|Saline|37.7374|-88.5457|8578|500|shape|FALSE|TRUE|America/Chicago|3|1840007570
Hailey|Hailey|ID|Idaho|16013|Blaine|43.5141|-114.3001|8575|842|shape|FALSE|TRUE|America/Boise|3|1840020028
Signal Mountain|Signal Mountain|TN|Tennessee|47065|Hamilton|35.1448|-85.3457|8574|395|shape|FALSE|TRUE|America/Chicago|3|1840017859
Stony Brook University|Stony Brook University|NY|New York|36103|Suffolk|40.9098|-73.1217|8574|2007|shape|FALSE|TRUE|America/New_York|2|1840042758
Berthoud|Berthoud|CO|Colorado|08069|Larimer|40.3071|-105.0426|8574|255|shape|FALSE|TRUE|America/Denver|3|1840020153
Mount Pleasant|Mount Pleasant|IA|Iowa|19087|Henry|40.9625|-91.5452|8574|383|shape|FALSE|TRUE|America/Chicago|3|1840000888
Hoquiam|Hoquiam|WA|Washington|53027|Grays Harbor|46.9863|-123.9022|8570|346|shape|FALSE|TRUE|America/Los_Angeles|3|1840019845
Sitka|Sitka|AK|Alaska|02220|Sitka|57.2401|-135.3152|8569|1167.2|shape|FALSE|TRUE|America/Sitka|3|1840023319
Lake of the Woods|Lake of the Woods|VA|Virginia|51137|Orange|38.3343|-77.7599|8565|671|shape|FALSE|TRUE|America/New_York|3|1840042948
Thompsonville|Thompsonville|CT|Connecticut|09003|Hartford|41.9915|-72.5965|8563|1624|shape|FALSE|FALSE|America/New_York|3|1840003267
East Grand Forks|East Grand Forks|MN|Minnesota|27119|Polk|47.9286|-97.0138|8555|555|shape|FALSE|TRUE|America/Chicago|3|1840007700
Hornsby Bend|Hornsby Bend|TX|Texas|48453|Travis|30.2388|-97.5899|8553|351|shape|FALSE|FALSE|America/Chicago|3|1840027020
Rapid Valley|Rapid Valley|SD|South Dakota|46103|Pennington|44.0674|-103.1223|8553|510|shape|FALSE|FALSE|America/Denver|3|1840004098
Closter|Closter|NJ|New Jersey|34003|Bergen|40.9733|-73.9604|8551|1044|shape|FALSE|TRUE|America/New_York|3|1840003538
Frostburg|Frostburg|MD|Maryland|24001|Allegany|39.6506|-78.9269|8550|987|shape|FALSE|TRUE|America/New_York|3|1840005622
Dayton|Dayton|TX|Texas|48291|Liberty|30.0315|-94.9158|8546|107|shape|FALSE|TRUE|America/Chicago|3|1840019599
Helena Valley Southeast|Helena Valley Southeast|MT|Montana|30049|Lewis and Clark|46.6219|-111.8973|8546|153|shape|FALSE|TRUE|America/Denver|4|1840074075
Manteno|Manteno|IL|Illinois|17091|Kankakee|41.2470|-87.8457|8545|617|shape|FALSE|TRUE|America/Chicago|3|1840011703
Lake Park|Lake Park|FL|Florida|12099|Palm Beach|26.7998|-80.0681|8541|1581|shape|FALSE|TRUE|America/New_York|3|1840017258
Port Jervis|Port Jervis|NY|New York|36071|Orange|41.3783|-74.6910|8541|1303|shape|FALSE|TRUE|America/New_York|3|1840000587
Morrisville|Morrisville|PA|Pennsylvania|42017|Bucks|40.2074|-74.7800|8540|1887|shape|FALSE|TRUE|America/New_York|3|1840001326
Wyoming|Wyoming|OH|Ohio|39061|Hamilton|39.2297|-84.4816|8540|1142|shape|FALSE|TRUE|America/New_York|3|1840001619
Fallon|Fallon|NV|Nevada|32001|Churchill|39.4737|-118.7779|8540|887|shape|FALSE|TRUE|America/Los_Angeles|3|1840020191
Booneville|Booneville|MS|Mississippi|28117|Prentiss|34.6643|-88.5684|8539|128|shape|FALSE|TRUE|America/Chicago|3|1840013591
Montvale|Montvale|NJ|New Jersey|34003|Bergen|41.0529|-74.0499|8538|819|shape|FALSE|TRUE|America/New_York|3|1840000906
