city|city_ascii|state_id|state_name|county_fips|county_name|lat|lon|population|density|source|military|incorporated|timezone|ranking|id
Atlantic Beach|Atlantic Beach|NC|North Carolina|37031|Carteret|34.7011|-76.7403|1870|308|shape|FALSE|TRUE|America/New_York|3|1840015495
Dunsmuir|Dunsmuir|CA|California|06093|Siskiyou|41.2317|-122.2715|1870|450|shape|FALSE|TRUE|America/Los_Angeles|3|1840018697
Wofford Heights|Wofford Heights|CA|California|06029|Kern|35.7127|-118.4731|1870|112|shape|FALSE|FALSE|America/Los_Angeles|3|1840019146
Briarcliff|Briarcliff|TX|Texas|48453|Travis|30.4088|-98.0452|1869|437|shape|FALSE|TRUE|America/Chicago|3|1840023143
Westhampton Beach|Westhampton Beach|NY|New York|36103|Suffolk|40.8081|-72.6457|1869|246|shape|FALSE|TRUE|America/New_York|3|1840005139
Cooperstown|Cooperstown|NY|New York|36077|Otsego|42.6996|-74.9300|1869|441|shape|FALSE|TRUE|America/New_York|3|1840004460
Olton|Olton|TX|Texas|48279|Lamb|34.1802|-102.1370|1867|530|shape|FALSE|TRUE|America/Chicago|3|1840020540
Fort Montgomery|Fort Montgomery|NY|New York|36071|Orange|41.3415|-73.9846|1867|391|shape|FALSE|FALSE|America/New_York|3|1840004855
East Atlantic Beach|East Atlantic Beach|NY|New York|36059|Nassau|40.5876|-73.7092|1867|1299.9|shape|FALSE|FALSE|America/New_York|3|1840034033
Bourbon|Bourbon|MO|Missouri|29055|Crawford|38.1505|-91.2494|1866|538|shape|FALSE|TRUE|America/Chicago|3|1840007532
Kenyon|Kenyon|MN|Minnesota|27049|Goodhue|44.2726|-92.9858|1865|311|shape|FALSE|TRUE|America/Chicago|3|1840007870
Erie|Erie|IL|Illinois|17195|Whiteside|41.6589|-90.0813|1865|521|shape|FALSE|TRUE|America/Chicago|3|1840011421
Sac City|Sac City|IA|Iowa|19161|Sac|42.4216|-94.9978|1864|146|shape|FALSE|TRUE|America/Chicago|3|1840009113
Midway|Midway|KY|Kentucky|21239|Woodford|38.1562|-84.6760|1864|525|shape|FALSE|TRUE|America/New_York|3|1840014318
Borrego Springs|Borrego Springs|CA|California|06073|San Diego|33.2410|-116.3571|1864|16|shape|FALSE|FALSE|America/Los_Angeles|3|1840018017
Rivanna|Rivanna|VA|Virginia|51003|Albemarle|37.9945|-78.3788|1864|264|shape|FALSE|TRUE|America/New_York|3|1840041853
Deatsville|Deatsville|AL|Alabama|01051|Elmore|32.5864|-86.3917|1864|149|shape|FALSE|TRUE|America/Chicago|3|1840016964
St. Croix Falls|St. Croix Falls|WI|Wisconsin|55095|Polk|45.4100|-92.6266|1863|144|shape|FALSE|TRUE|America/Chicago|3|1840002058
Inverness|Inverness|CO|Colorado|08005|Arapahoe|39.5758|-104.8653|1863|643|shape|FALSE|FALSE|America/Denver|3|1840028591
Wilkinson Heights|Wilkinson Heights|SC|South Carolina|45075|Orangeburg|33.4919|-80.8286|1863|240|shape|FALSE|FALSE|America/New_York|3|1840035796
Salem|Salem|WV|West Virginia|54033|Harrison|39.2849|-80.5645|1862|537|shape|FALSE|TRUE|America/New_York|3|1840005768
Marriott-Slaterville|Marriott-Slaterville|UT|Utah|49057|Weber|41.2624|-112.0366|1862|99|shape|FALSE|TRUE|America/Denver|3|1840020133
Orwell|Orwell|OH|Ohio|39007|Ashtabula|41.5364|-80.8596|1862|363|shape|FALSE|TRUE|America/New_York|3|1840011418
Harbor Beach|Harbor Beach|MI|Michigan|26063|Huron|43.8451|-82.6563|1862|417|shape|FALSE|TRUE|America/Detroit|3|1840003952
Conyngham|Conyngham|PA|Pennsylvania|42079|Luzerne|40.9913|-76.0599|1862|700|shape|FALSE|TRUE|America/New_York|3|1840000743
