time|latitude|longitude|depth|mag|magType|nst|gap|dmin|rms|net|id|updated|type|horizontalError|depthError|magError|magNst|status|locationSource|magSource
2022-06-17T19:07:07.190Z|34.9943333|-118.1868333|-0.8|1.29|ml|17|59|0.1202|0.25|ci|ci40286296|2022-06-17T22:33:35.930Z|quarry blast|0.53|31.61|0.087|7|reviewed|ci|ci
2022-06-17T19:06:05.340Z|46.002|-112.471|-2|1.8|ml|14|104|0.059|0.1|mb|mb80549014|2022-06-17T19:26:50.830Z|quarry blast|0.37|31.61|0.261|8|reviewed|mb|mb
2022-06-17T18:59:33.180Z|33.2373333|-116.6481667|11.73|0.87|ml|31|84|0.03809|0.14|ci|ci40286288|2022-06-17T19:28:52.593Z|earthquake|0.21|0.48|0.089|14|reviewed|ci|ci
2022-06-17T18:58:52.700Z|19.2455005645752|-155.417663574219|32.4099998474121|1.83000004|md|33|125||0.129999995|hv|hv73047002|2022-06-17T19:01:51.360Z|earthquake|0.59|0.879999995|0.370000005|5|automatic|hv|hv
2022-06-17T18:57:13.848Z|-49.2177|120.7322|10|4.3|mb||132|16.484|0.46|us|us7000hi7i|2022-06-17T20:46:57.040Z|earthquake|9|1.9|0.153|14|reviewed|us|us
2022-06-17T18:55:50.670Z|38.8246667|-122.7858333|2.06|0.18|md|25|40|0.01208|0.04|nc|nc73746811|2022-06-18T04:18:16.324Z|earthquake|0.18|0.32|0.202|4|reviewed|nc|nc
2022-06-17T18:49:30.240Z|19.234167098999|-155.38883972168|30.8099994659424|1.80999994|md|32|149||0.129999995|hv|hv73046992|2022-06-17T18:55:00.500Z|earthquake|0.61|0.790000021|0.370000005|9|automatic|hv|hv
2022-06-17T18:43:38.560Z|38.7913322|-122.7483368|2.41|0.21|md|7|108|0.01215|0.01|nc|nc73746806|2022-06-17T18:55:10.705Z|earthquake|0.47|1.03|0.16|2|automatic|nc|nc
2022-06-17T18:43:08.890Z|38.8116684|-122.8063354|2.59|0.99|md|20|44|0.009378|0.02|nc|nc73746801|2022-06-17T19:23:16.859Z|earthquake|0.22|0.56|0.23|2|automatic|nc|nc
2022-06-17T18:41:26.000Z|46.22233333333333|-122.191|6.78|0.34|ml|13|111|0.008208|0.21|uw|uw61852771|2022-06-18T03:27:55.630Z|earthquake|0.7|0.75|0.182176395672619|6|reviewed|uw|uw
2022-06-17T18:25:02.653Z|38.248|-118.3521|8.9|0.6|ml|10|163.13|0.12|0.112|nn|nn00841109|2022-06-18T02:40:11.924Z|earthquake||2.4|0.07|2|reviewed|nn|nn
2022-06-17T18:24:44.860Z|36.4215|-120.9616667|0.24|1.16|md|5|147|0.04644|0.06|nc|nc73746796|2022-06-18T09:13:14.988Z|earthquake|1.31|2.58|0.283|10|reviewed|nc|nc
2022-06-17T18:21:16.249Z|38.1697|-117.8301|7.8|1.6|ml|17|112.12|0.106|0.1114|nn|nn00841091|2022-06-18T02:39:54.661Z|earthquake||1.8|0.42|6|reviewed|nn|nn
2022-06-17T18:09:20.416Z|-23.5236|-68.7374|103.78|4.3|mb||83|0.766|1.01|us|us7000hi72|2022-06-17T18:35:03.040Z|earthquake|4.7|6.8|0.154|13|reviewed|us|us
2022-06-17T18:08:06.540Z|37.3368333|-122.2048333|8.69|1.63|md|16|71|0.02642|0.09|nc|nc73746786|2022-06-18T06:43:10.149Z|earthquake|0.35|0.55|0.132|16|reviewed|nc|nc
2022-06-17T18:04:50.296Z|38.1669|-117.8252|8.1|1|ml|14|144.94|0.109|0.1246|nn|nn00841089|2022-06-18T02:39:52.786Z|earthquake||2.7|0.33|3|reviewed|nn|nn
2022-06-17T18:00:22.316Z|38.2308|-118.334|4.6|0.3|ml|7|244.06|0.136|0.1022|nn|nn00841108|2022-06-18T02:40:10.382Z|earthquake||14.5|0|1|reviewed|nn|nn
2022-06-17T17:54:21.730Z|17.9866666666667|-66.8138333333333|13.43|2.98|md|24|151||0.22|pr|pr71354668|2022-06-18T00:10:28.470Z|earthquake|0.37|0.31|0.185623997843956|15|reviewed|pr|pr
2022-06-17T17:35:06.010Z|37.6423333|-118.9033333|-0.79|1.23|md|9|112|0.005553|0.04|nc|nc73746781|2022-06-24T04:55:10.597Z|earthquake|0.29|0.24|0.045|5|reviewed|nc|nc
2022-06-17T17:29:54.050Z|17.9816666666667|-66.8175|11.74|3.22|md|31|156||0.29|pr|pr71354658|2022-06-17T20:31:27.040Z|earthquake|0.45|0.51|0.147814953892955|16|reviewed|pr|pr
2022-06-17T17:27:19.520Z|33.2395|-116.6475|11.39|0.71|ml|20|92|0.04024|0.14|ci|ci40286240|2022-06-17T19:24:05.560Z|earthquake|0.36|0.53|0.08|4|reviewed|ci|ci
2022-06-17T17:25:01.170Z|19.1931667327881|-155.483673095703|33.5|1.88999999|md|32|113||0.0900000036|hv|hv73046942|2022-06-17T17:28:14.300Z|earthquake|0.57|0.680000007|0.560000002|5|automatic|hv|hv
2022-06-17T17:20:42.210Z|34.8488333|-118.783|-1.09|1.49|ml|15|99|0.07215|0.28|ci|ci40286232|2022-06-17T17:45:19.938Z|quarry blast|0.68|31.61|0.126|4|reviewed|ci|ci
2022-06-17T17:12:30.400Z|19.2371673583984|-155.391830444336|30.3999996185303|2.04999995|md|41|142||0.100000001|hv|hv73046937|2022-06-17T17:15:39.120Z|earthquake|0.5|0.819999993|1.08000004|12|automatic|hv|hv
2022-06-17T17:00:18.450Z|47.6985|-123.588|36.2|1.3800000000000001|ml|17|85|0.1422|0.16|uw|uw61852706|2022-06-21T19:22:35.130Z|earthquake|0.38|0.85|0.17286184318512254|5|reviewed|uw|uw
