time|latitude|longitude|depth|mag|magType|nst|gap|dmin|rms|net|id|updated|type|horizontalError|depthError|magError|magNst|status|locationSource|magSource
2022-06-02T13:25:33.540Z|38.0821667|-122.0118333|16.73|1.77|md|41|103|0.05527|0.14|nc|nc73740086|2022-06-03T13:26:30.314Z|earthquake|0.26|0.38|0.232|35|reviewed|nc|nc
2022-06-02T13:22:43.990Z|38.0698333|-121.9995|15.91|1.98|md|38|119|0.04479|0.09|nc|nc73740081|2022-06-02T22:19:13.395Z|earthquake|0.2|0.25|0.146|37|reviewed|nc|nc
2022-06-02T13:16:44.610Z|38.0775|-122.0081667|16.29|2.24|md|72|92|0.05088|0.19|nc|nc73740076|2022-06-03T14:31:27.886Z|earthquake|0.21|0.34|0.105|62|reviewed|nc|nc
2022-06-02T13:14:30.070Z|38.073|-121.9986667|15.53|1.83|md|35|119|0.04801|0.08|nc|nc73740071|2022-06-03T01:32:15.539Z|earthquake|0.21|0.33|0.154|36|reviewed|nc|nc
2022-06-02T13:12:22.290Z|37.3538333|-121.7101667|8.2|0.88|md|17|87|0.05049|0.05|nc|nc73740066|2022-06-02T17:31:13.668Z|earthquake|0.26|0.44|0.208|16|reviewed|nc|nc
2022-06-02T13:07:48.490Z|32.7588333|-115.4343333|7.52|1.2|ml|15|179|0.04753|0.2|ci|ci37421084|2022-06-02T20:49:01.991Z|earthquake|0.64|0.92|0.135|6|reviewed|ci|ci
2022-06-02T13:07:24.350Z|32.742|-115.4368333|5.6|1.36|ml|20|151|0.0637|0.19|ci|ci40032423|2022-06-02T20:42:37.948Z|earthquake|0.36|0.76|0.144|13|reviewed|ci|ci
2022-06-02T13:00:13.260Z|35.7505|-117.5751667|7.21|1.15|ml|32|60|0.06759|0.13|ci|ci40032415|2022-06-02T20:34:12.980Z|earthquake|0.15|0.33|0.194|12|reviewed|ci|ci
2022-06-02T12:55:15.669Z|35.6859|-3.459|10|4.9|mb||81|2.357|1.22|us|us7000hec0|2022-06-02T13:18:36.618Z|earthquake|6.4|1.9|0.031|325|reviewed|us|us
2022-06-02T12:52:30.240Z|32.9345|-116.3276667|6.57|1.27|ml|56|41|0.02862|0.18|ci|ci40032407|2022-06-02T20:18:04.090Z|earthquake|0.15|0.39|0.138|28|reviewed|ci|ci
2022-06-02T12:42:04.570Z|38.069|-121.9931667|15.97|1.92|md|43|114|0.04572|0.1|nc|nc73740061|2022-06-05T09:04:27.574Z|earthquake|0.19|0.33|0.168|37|reviewed|nc|nc
2022-06-02T12:29:49.856Z|38.5435|-119.5489|6.8|1.1|ml|22|76.24|0.048|0.1719|nn|nn00840152|2022-06-03T02:39:04.246Z|earthquake||0.9|0.24|9|reviewed|nn|nn
2022-06-02T12:18:10.465Z|52.19|-169.8399|40.85|4|mb||184|1.693|1.09|us|us7000hebn|2022-06-02T17:26:25.059Z|earthquake|10.8|12.8|0.096|29|reviewed|us|us
2022-06-02T12:16:31.670Z|-55.9953|-144.0576|10|5.4|mww||28|27.593|0.94|us|us7000hebv|2022-06-03T12:19:43.410Z|earthquake|10.5|1.7|0.093|11|reviewed|us|us
2022-06-02T12:14:21.330Z|38.0713333|-121.9946667|15.88|1.71|md|38|121|0.04744|0.11|nc|nc73740056|2022-06-03T05:10:40.204Z|earthquake|0.21|0.32|0.222|37|reviewed|nc|nc
2022-06-02T12:07:22.230Z|38.0765|-122.0076667|18.43|4.14|mw|202|24|0.04994|0.25|nc|nc73740051|2022-06-26T16:59:15.900Z|earthquake|0.17|0.24||4|reviewed|nc|nc
2022-06-02T11:55:43.911Z|9.024|126.1449|77.6|4.6|mb||97|2.021|1.32|us|us7000hebj|2022-06-02T12:31:22.040Z|earthquake|10.5|6.7|0.053|112|reviewed|us|us
2022-06-02T11:49:56.074Z|32.35290527|-101.6251429|0.8314615885|2.3|ml|13|76|0.1652918372|0.1|tx|tx2022kspx|2022-06-03T05:37:06.462Z|earthquake|0.9014831893|1.706800635|0.2|10|reviewed|tx|tx
2022-06-02T11:39:33.670Z|31.59420681|-104.0063861|7.494091797|1.9|ml|15|75|0.08150500013|0.2|tx|tx2022kspo|2022-06-03T05:30:15.434Z|earthquake|1.107676951|1.570220213|0.2|13|reviewed|tx|tx
2022-06-02T11:28:44.340Z|34.0433333|-117.1726667|7.29|0.69|ml|31|110|0.05065|0.17|ci|ci40032359|2022-06-02T14:35:54.596Z|earthquake|0.24|0.6|0.145|7|reviewed|ci|ci
2022-06-02T11:25:53.299Z|38.2469|-118.3496|7.1|-0.3|ml|6|257.44|0.122|0.0501|nn|nn00840197|2022-06-03T02:39:30.697Z|earthquake||13.7|0|1|reviewed|nn|nn
2022-06-02T11:21:43.690Z|32.8583333|-116.1738333|6.26|0.91|ml|37|74|0.09253|0.19|ci|ci40032351|2022-06-02T18:45:19.874Z|earthquake|0.23|0.94|0.135|12|reviewed|ci|ci
2022-06-02T11:18:33.191Z|60.4925|-152.7669|4.4|-0.3|ml||||0.51|ak|ak022717vsnr|2022-06-02T17:18:07.788Z|earthquake||1|||automatic|ak|ak
2022-06-02T11:13:25.695Z|61.9927|-141.1135|0|1.4|ml||||0.3|ak|ak022717upi1|2022-06-02T11:16:10.640Z|earthquake||0.6|||automatic|ak|ak
2022-06-02T11:12:02.890Z|33.96|-116.7821667|13.96|0.88|ml|49|59|0.07792|0.15|ci|ci40032343|2022-06-02T18:35:27.174Z|earthquake|0.15|0.34|0.113|26|reviewed|ci|ci
2022-06-02T11:06:46.050Z|51.455|-178.843333333333|14.24|1.94|ml|7|297||0.15|av|av91582776|2022-06-03T07:34:58.360Z|earthquake|1.17|0.44|0.148744742323106|7|reviewed|av|av
2022-06-02T11:06:37.770Z|33.3076667|-116.2261667|10.74|0.51|ml|32|79|0.08863|0.18|ci|ci40032319|2022-06-02T18:13:46.492Z|earthquake|0.25|0.44|0.067|6|reviewed|ci|ci
2022-06-02T10:51:30.621Z|58.5233|-153.6854|66.3|2.9|ml||||0.62|ak|ak022717hfh8|2022-06-02T10:59:56.596Z|earthquake||0.6|||automatic|ak|ak
2022-06-02T10:51:00.795Z|58.1843|-156.3957|168.4|3|ml||||0.5|ak|ak022717hd78|2022-06-02T10:53:17.587Z|earthquake||0.5|||automatic|ak|ak
2022-06-02T10:39:16.150Z|19.4096666666667|-155.278666666667|0.28|0.74000001|md|7|81||0.1|hv|hv73031157|2022-06-02T18:11:10.950Z|earthquake|0.2|0.78|0.439999998|3|reviewed|hv|hv
2022-06-02T10:34:19.450Z|17.9843333333333|-66.9985|12.68|2.09|md|10|158||0.08|pr|pr71351978|2022-06-02T11:00:44.890Z|earthquake|0.42|0.38|0.0420339988239111|3|reviewed|pr|pr
2022-06-02T10:20:17.530Z|18.7028333333333|-66.4613333333333|57.88|3.43|md|37|217||0.18|pr|pr71351973|2022-06-02T18:57:21.903Z|earthquake|0.52|0.88|0.147910060016045|21|reviewed|pr|pr
2022-06-02T10:16:04.742Z|51.1225|-178.4866|12.9|3.5|ml||||0.35|ak|ak0227179va4|2022-06-02T17:17:40.276Z|earthquake||2.4|||reviewed|ak|ak
2022-06-02T10:01:37.350Z|60.0255|-153.059666666667|-2.95|-0.48|ml|5|117||0.13|av|av91582716|2022-06-03T07:26:57.310Z|earthquake|0.35|1.58|0.468741678803033|5|reviewed|av|av
2022-06-02T10:01:04.600Z|33.0806667|-115.5993333|10.69|2|ml|48|52|0.04343|0.22|ci|ci40032311|2022-06-02T18:06:15.650Z|earthquake|0.19|0.37|0.166|61|reviewed|ci|ci
2022-06-02T10:00:23.460Z|60.0451666666667|-153.087166666667|-2.97|-0.57|ml|5|104||0.06|av|av91582711|2022-06-03T07:24:09.710Z|earthquake|0.22|1.16|0.300240873821576|5|reviewed|av|av
2022-06-02T09:57:22.590Z|60.0441666666667|-153.099|-2.17|-0.53|ml|5|107||0.1|av|av91582706|2022-06-03T07:10:08.430Z|earthquake|0.23|3.02|0.167805952997238|5|reviewed|av|av
2022-06-02T09:54:18.100Z|60.0216666666667|-153.0695|2.68|-0.65|ml|5|97||0.09|av|av91582701|2022-06-03T07:15:11.910Z|earthquake|0.38|1.23|0.147786302269608|5|reviewed|av|av
2022-06-02T09:52:40.820Z|17.9023333333333|-66.8858333333333|17.57|2.42|md|14|235||0.18|pr|pr71351963|2022-06-02T10:15:00.550Z|earthquake|0.69|0.64|0.0122717011925468|4|reviewed|pr|pr
2022-06-02T09:52:19.710Z|18.0461666666667|-66.8363333333333|22.04|1.95|md|7|127||0.2|pr|pr71351958|2022-06-02T11:40:18.330Z|earthquake|0.81|1.29|0.0781514124551328|5|reviewed|pr|pr
2022-06-02T09:52:09.200Z|34.024|-118.5785|9.56|1.09|ml|18|113|0.05112|0.16|ci|ci40032303|2022-06-02T17:53:47.069Z|earthquake|0.31|0.52|0.131|6|reviewed|ci|ci
2022-06-02T09:48:22.060Z|33.0806667|-115.6031667|10.47|1.92|ml|47|49|0.04473|0.24|ci|ci40032295|2022-06-02T17:45:58.650Z|earthquake|0.21|0.42|0.157|53|reviewed|ci|ci
2022-06-02T09:47:22.020Z|33.0823333|-115.5928333|11.15|1.22|ml|32|58|0.04012|0.19|ci|ci40032287|2022-06-02T17:34:55.697Z|earthquake|0.27|0.38|0.213|13|reviewed|ci|ci
2022-06-02T09:43:41.790Z|43.74066666666667|-121.224|11.61|0.1|ml|7|236|0.0198|0.31|uw|uw61502128|2022-06-03T04:14:42.550Z|earthquake|1.83|2.51|0.06768696628737719|5|reviewed|uw|uw
2022-06-02T09:43:39.460Z|43.720333333333336|-121.22916666666667|5.38|-0.02|ml|9|104|0.003367|0.37|uw|uw61838057|2022-06-03T03:58:53.530Z|earthquake|1.07|2.15|0.07909704757279684|6|reviewed|uw|uw
2022-06-02T09:29:57.149Z|60.2061|-152.4413|99.6|1.2|ml||||0.3|ak|ak022716rc6a|2022-06-02T09:32:40.600Z|earthquake||0.6|||automatic|ak|ak
2022-06-02T09:26:31.250Z|33.063|-116.5076667|13.42|0.71|ml|41|46|0.06005|0.19|ci|ci40032279|2022-06-02T17:04:07.505Z|earthquake|0.23|0.46|0.134|10|reviewed|ci|ci
2022-06-02T09:19:58.466Z|40.1582|-119.6496|7.8|1.7|ml|14|185.27|0.064|0.2079|nn|nn00840145|2022-06-03T02:39:01.201Z|earthquake||1.6|0.37|10|reviewed|nn|nn
2022-06-02T09:19:39.843Z|36.6826|-116.3221|8.9|-0.2|ml|10|111.95|0.033|0.0923|nn|nn00840196|2022-06-03T02:39:29.713Z|earthquake||1.6|0.31|4|reviewed|nn|nn
2022-06-02T09:15:31.260Z|60.0111666666667|-153.072833333333|-2.14|-0.9|ml|5|99||0.14|av|av91582681|2022-06-03T07:12:00.970Z|earthquake|0.31|2.95|0.23903984846288|5|reviewed|av|av
2022-06-02T09:15:00.294Z|-55.3429|-32.4817|10|5|mb||64|2.549|0.73|us|us7000hean|2022-06-02T16:23:36.012Z|earthquake|9.6|1.9|0.086|43|reviewed|us|us
2022-06-02T09:12:20.080Z|19.2468338012695|-155.407836914062|33.1199989318848|2.1099999|md|44|145||0.100000001|hv|hv73031112|2022-06-02T09:15:30.440Z|earthquake|0.5|0.74000001|0.330000013|21|automatic|hv|hv
2022-06-02T09:12:03.180Z|19.3188333333333|-155.1985|8.82|0.91|md|10|98||0.11|hv|hv73031107|2022-06-02T21:39:32.110Z|earthquake|0.43|0.98|0.0433649419737931|4|reviewed|hv|hv
2022-06-02T08:57:47.940Z|35.5961667|-118.061|7.14|0.78|ml|25|55|0.08782|0.12|ci|ci40032271|2022-06-02T14:24:30.531Z|earthquake|0.17|0.78|0.19|9|reviewed|ci|ci
2022-06-02T08:56:08.263Z|-25.4546|-175.4742|10|4.3|mb||219|9.75|0.25|us|us7000hflh|2022-06-18T06:53:54.040Z|earthquake|8.5|2|0.147|13|reviewed|us|us
2022-06-02T08:51:10.520Z|48.0806667|-113.9711667|7.84|-0.52|md|5|254|0.219|0.04|mb|mb80547744|2022-06-03T19:46:06.220Z|earthquake|1.62|1.99||1|reviewed|mb|mb
2022-06-02T08:48:02.090Z|60.0098333333333|-153.081333333333|-0.57|-0.65|ml|5|100||0.09|av|av91582666|2022-06-03T07:02:24.470Z|earthquake|0.23|2.95|0.207749031359711|5|reviewed|av|av
2022-06-02T08:37:41.060Z|38.8438333|-122.8258333|2.04|0.54|md|23|107|0.009179|0.02|nc|nc73742401|2022-06-09T19:11:18.360Z|earthquake|0.21|0.39|0.096|3|reviewed|nc|nc
2022-06-02T08:37:30.810Z|39.4403|-120.295|10.1|0|ml|6|130.33|0.019|0.1391|nn|nn00840194|2022-06-03T02:39:28.758Z|earthquake||3.5|0.41|4|reviewed|nn|nn
2022-06-02T08:36:00.571Z|61.196|-151.9022|13.3|0.6|ml||||0.48|ak|ak0227167a7n|2022-06-02T08:38:35.211Z|earthquake||0.2|||automatic|ak|ak
2022-06-02T08:29:11.057Z|61.3985|-147.4957|19.8|1.9|ml||||0.74|ak|ak0227165t0n|2022-06-02T08:31:56.292Z|earthquake||0.4|||automatic|ak|ak
2022-06-02T08:22:40.630Z|35.599|-117.4028333|7.6|0.64|ml|22|99|0.08022|0.13|ci|ci40032263|2022-06-02T16:56:08.962Z|earthquake|0.28|0.8|0.143|5|reviewed|ci|ci
2022-06-02T08:22:33.020Z|18.341|-68.7323|119|3.77|md|17|194|1.0526|0.02|pr|pr2022153000|2022-06-18T05:41:22.040Z|earthquake|1.53|0.79|0.07|5|reviewed|pr|pr
2022-06-02T08:19:33.600Z|60.0426666666667|-153.083166666667|-1.6|-0.97|ml|5|96||0.13|av|av91582646|2022-06-03T07:06:12.420Z|earthquake|0.41|7.5|0.472744166239126|5|reviewed|av|av
2022-06-02T08:02:59.979Z|34.9405|-95.88133333|4.13|1.43|ml|56|150|0.3869240723|0.4|ok|ok2022ksik|2022-06-03T13:34:27.715Z|earthquake||1.4|0.2|14|reviewed|ok|ok
2022-06-02T08:01:31.280Z|34.9155|-95.88566667|4.03|1.6|ml|65|95|0.407620011|0.34|ok|ok2022ksij|2022-06-03T13:45:23.137Z|earthquake||1.2|0.21|19|reviewed|ok|ok
2022-06-02T07:55:23.660Z|35.6826667|-117.4185|7.47|0.89|ml|24|75|0.09314|0.13|ci|ci40032255|2022-06-02T16:49:50.428Z|earthquake|0.2|0.79|0.112|10|reviewed|ci|ci
2022-06-02T07:55:00.650Z|32.9306667|-116.3276667|5.93|0.68|ml|22|59|0.03141|0.17|ci|ci40032247|2022-06-02T16:43:42.396Z|earthquake|0.24|0.48|0.089|4|reviewed|ci|ci
2022-06-02T07:51:22.680Z|32.9395|-116.3298333|7.22|0.79|ml|24|57|0.02686|0.14|ci|ci40032239|2022-06-02T16:37:14.362Z|earthquake|0.2|0.41|0.113|5|reviewed|ci|ci
2022-06-02T07:48:26.930Z|35.8908333|-117.7018333|7.82|0.63|ml|17|70|0.07062|0.09|ci|ci40032231|2022-06-02T16:27:44.538Z|earthquake|0.15|0.44|0.152|6|reviewed|ci|ci
2022-06-02T07:43:42.519Z|60.922|-150.5186|50.9|1.3|ml||||0.56|ak|ak022715nfuz|2022-06-02T07:45:46.405Z|earthquake||1|||automatic|ak|ak
2022-06-02T07:42:32.220Z|17.9326666666667|-66.9111666666667|14.61|2.26|md|5|252||0.09|pr|pr71351943|2022-06-02T08:39:21.040Z|earthquake|0.81|0.93|0.141146105391584|5|reviewed|pr|pr
2022-06-02T07:32:42.116Z|61.2868|-146.7959|6.9|1.8|ml||||0.9|ak|ak022715l2wg|2022-06-02T07:34:51.760Z|earthquake||0.3|||automatic|ak|ak
2022-06-02T07:25:43.136Z|31.72538435|-104.5499443|7.494091797|2.5|ml|11|94|0.04098272703|0.3|tx|tx2022kshe|2022-06-18T05:48:20.040Z|earthquake|1.981608279|1.184097234|0.2|6|reviewed|tx|tx
2022-06-02T07:17:32.560Z|32.9986667|-117.8638333|19.9|1.64|ml|28|161|0.4536|0.23|ci|ci40032223|2022-06-02T16:21:55.798Z|earthquake|0.51|1.45|0.116|23|reviewed|ci|ci
2022-06-02T07:16:34.470Z|18.0161666666667|-66.797|18.94|2.04|md|12|152||0.24|pr|pr71351933|2022-06-02T07:30:52.260Z|earthquake|0.67|0.94|0.0991159905318846|11|reviewed|pr|pr
2022-06-02T07:11:54.122Z|-4.5835|102.6593|60.75|4.5|mb||159|0.369|0.43|us|us7000he9z|2022-06-18T05:56:44.040Z|earthquake|8.3|6.4|0.111|25|reviewed|us|us
2022-06-02T07:08:50.180Z|17.9576666666667|-66.8275|10.71|2.6|md|21|171||0.16|pr|pr71351918|2022-06-02T07:33:13.070Z|earthquake|0.37|0.44|0.151597967047136|11|reviewed|pr|pr
2022-06-02T07:07:14.404Z|-20.3103|-177.5042|507.47|4.1|mb||131|4.916|0.5|us|us7000hfle|2022-06-17T13:11:39.040Z|earthquake|13.4|9.6|0.111|23|reviewed|us|us
2022-06-02T07:03:46.250Z|19.1723327636719|-155.480163574219|33.8699989318848|1.86000001|md|38|147||0.140000001|hv|hv73031077|2022-06-02T07:07:05.650Z|earthquake|0.65|0.939999998|0.0500000007|9|automatic|hv|hv
2022-06-02T07:03:08.517Z|51.1672|178.7484|27.83|4.1|mb||136|0.407|0.57|us|us7000he9q|2022-06-19T10:58:32.040Z|earthquake|5.6|5.8|0.055|92|reviewed|us|us
2022-06-02T07:02:43.150Z|54.6078333333333|-163.3115|12.56|1.28|ml|6|205||0.11|av|av91061193|2022-06-03T06:56:37.910Z|earthquake|1.05|0.62|0.303741482008397|6|reviewed|av|av
2022-06-02T07:00:11.710Z|34.2858333|-117.4801667|12.46|0.91|ml|32|53|0.04838|0.14|ci|ci40032215|2022-06-02T16:10:43.387Z|earthquake|0.18|0.34|0.147|11|reviewed|ci|ci
2022-06-02T06:53:24.767Z|28.2163|52.2839|10|4|mb||128|4.788|0.44|us|us7000hflf|2022-06-17T12:50:01.040Z|earthquake|6.9|1.9|0.134|16|reviewed|us|us
2022-06-02T06:45:55.580Z|54.1476666666667|-165.9725|1.02|-0.33|ml|4|137||0.14|av|av91061188|2022-06-03T06:42:52.030Z|earthquake|0.79|1.12|0.105222840871415|3|reviewed|av|av
2022-06-02T06:44:45.190Z|54.1466666666667|-165.9635|1.74|-0.45|ml|6|148||0.2|av|av91061183|2022-06-03T06:39:46.230Z|earthquake|0.32|0.55|0.318085706644067|5|reviewed|av|av
2022-06-02T06:42:37.040Z|54.1426666666667|-165.957666666667|2.62|0.74|ml|7|162||0.24|av|av91582586|2022-06-03T06:35:55.080Z|earthquake|0.36|0.58|0.478716325243001|7|reviewed|av|av
2022-06-02T06:42:04.460Z|54.1516666666667|-165.9865|-0.45|-0.29|ml|5|96||0.19|av|av91061178|2022-06-03T06:33:18.380Z|earthquake|0.23|1.34|0.42942305227798|5|reviewed|av|av
2022-06-02T06:30:36.858Z|51.1097|178.7755|10|4.7|mb||134|0.833|0.55|us|us7000he9g|2022-06-17T12:30:45.040Z|earthquake|4.9|1.8|0.034|265|reviewed|us|us
