time|latitude|longitude|depth|mag|magType|nst|gap|dmin|rms|net|id|updated|type|horizontalError|depthError|magError|magNst|status|locationSource|magSource
2022-06-27T15:15:42.120Z|38.7815018|-122.7273331|1.31|1.67|md|29|78|0.007542|0.04|nc|nc73751661|2022-06-27T15:32:13.419Z|earthquake|0.24|0.36|0.05|9|automatic|nc|nc
2022-06-27T15:09:51.621Z|59.807|-153.418|129.6|1.6|ml||||1.16|ak|ak02286mnben|2022-06-27T15:13:48.278Z|earthquake||0.5|||automatic|ak|ak
2022-06-27T15:02:30.870Z|39.145668|-123.116333|8.09|1.68|md|13|96|0.1556|0.09|nc|nc73751656|2022-06-27T15:19:13.358Z|earthquake|0.33|2.15|0.13|8|automatic|nc|nc
2022-06-27T14:48:49.851Z|63.3575|-145.1141|8.7|0.9|ml||||0.25|ak|ak02286ma8kq|2022-06-27T14:51:33.724Z|earthquake||0.3|||automatic|ak|ak
2022-06-27T14:44:42.620Z|40.6049995|-123.2238312|27.53|2.69|md|19|57|0.05494|0.09|nc|nc73751651|2022-06-27T15:43:10.479Z|earthquake|0.45|0.76|0.19|19|automatic|nc|nc
2022-06-27T14:25:25.880Z|33.5785|-116.8118333|7.98|0.42|ml|12|122|0.04263|0.15|ci|ci40292296|2022-06-27T14:29:00.813Z|earthquake|0.58|0.7|0.105|5|automatic|ci|ci
2022-06-27T14:12:56.690Z|35.8871667|-117.7366667|8.36|0.7|ml|8|144|0.08172|0.1|ci|ci40292272|2022-06-27T14:16:30.856Z|earthquake|0.47|1.25|0.317|4|automatic|ci|ci
2022-06-27T14:07:25.860Z|35.872|-117.6823333|6.69|1.21|ml|16|128|0.08889|0.14|ci|ci40292264|2022-06-27T14:10:58.704Z|earthquake|0.32|0.59|0.161|13|automatic|ci|ci
2022-06-27T14:00:50.503Z|60.7858|-151.4866|64.4|1.4|ml||||0.41|ak|ak02286lzy9m|2022-06-27T14:03:27.471Z|earthquake||0.7|||automatic|ak|ak
2022-06-27T14:00:16.811Z|61.6534|-146.454|32.9|1.1|ml||||0.69|ak|ak02286lzvo1|2022-06-27T14:01:37.686Z|earthquake||0.2|||automatic|ak|ak
2022-06-27T13:54:42.679Z|62.6789|-145.4719|0|1.2|ml||||0.51|ak|ak02286lq2q3|2022-06-27T13:56:57.820Z|earthquake||0.3|||automatic|ak|ak
2022-06-27T13:52:07.810Z|38.7963333|-122.7799988|3.1|0.84|md|14|88|0.006944|0.02|nc|nc73751646|2022-06-27T15:29:11.406Z|earthquake|0.33|0.76||1|automatic|nc|nc
2022-06-27T13:51:31.430Z|36.0933333|-117.787|8.29|0.85|ml|13|104|0.06004|0.18|ci|ci40292256|2022-06-27T13:54:58.263Z|earthquake|0.52|0.79|0.37|8|automatic|ci|ci
2022-06-27T13:37:26.151Z|61.3481|-150.079|37.9|1.2|ml||||0.8|ak|ak02286lme9z|2022-06-27T13:40:05.853Z|earthquake||2|||automatic|ak|ak
2022-06-27T13:31:41.615Z|62.9316|-150.75|100|1.1|ml||||0.34|ak|ak02286ll569|2022-06-27T13:34:32.069Z|earthquake||0.9|||automatic|ak|ak
2022-06-27T13:26:43.080Z|33.106|-115.6261667|7.11|1.73|ml|25|62|0.04145|0.22|ci|ci40292248|2022-06-27T13:37:46.370Z|earthquake|0.36|0.78|0.137|27|automatic|ci|ci
2022-06-27T13:18:24.920Z|17.9745|-66.9666666666667|14.98|2.64|md|4|178||0.03|pr|pr71356318|2022-06-27T13:37:48.910Z|earthquake|1.88|0.6|0.129477324692634|3|reviewed|pr|pr
2022-06-27T13:17:00.142Z|38.53|-119.406|2.1|1|ml|10|113.19|0.036|0.09|nn|nn00841783|2022-06-27T13:21:06.447Z|earthquake||2.7|0.25|8|automatic|nn|nn
2022-06-27T13:15:57.060Z|17.9611666666667|-66.963|16.64|1.84|md|9|197||0.13|pr|pr71356308|2022-06-27T13:32:36.410Z|earthquake|0.98|0.63|0.0536039584917506|4|reviewed|pr|pr
2022-06-27T13:11:17.670Z|35.8933333|-117.7163333|9.22|0.34|ml|7|114|0.09334|0.07|ci|ci40292232|2022-06-27T13:14:48.383Z|earthquake|0.4|1.01|0.217|3|automatic|ci|ci
2022-06-27T13:10:43.870Z|38.8223343|-122.8073349|2.63|0.89|md|23|36|0.002387|0.01|nc|nc73751641|2022-06-27T13:51:13.854Z|earthquake|0.22|0.48|0.19|4|automatic|nc|nc
2022-06-27T13:02:30.880Z|38.7891655|-122.760498|1.36|1.42|md|24|64|0.01146|0.05|nc|nc73751631|2022-06-27T14:38:10.136Z|earthquake|0.24|0.39|0.05|7|automatic|nc|nc
2022-06-27T12:49:52.220Z|38.8296661|-122.8105011|2.1|0.71|md|15|61|0.006271|0.02|nc|nc73751626|2022-06-27T14:13:09.992Z|earthquake|0.28|0.51|0.15|4|automatic|nc|nc
2022-06-27T12:43:54.410Z|34.3763333|-116.9871667|9.07|1.62|ml|52|43|0.08207|0.19|ci|ci40292216|2022-06-27T12:54:34.060Z|earthquake|0.24|0.57|0.221|29|automatic|ci|ci
2022-06-27T12:36:33.744Z|60.9434|-151.0881|9.3|1.2|ml||||0.41|ak|ak02286l0rji|2022-06-27T12:39:21.520Z|earthquake||0.6|||automatic|ak|ak
2022-06-27T12:09:19.590Z|33.3801667|-116.8761667|5.11|1.39|ml|50|37|0.0288|0.22|ci|ci40292208|2022-06-27T12:20:24.760Z|earthquake|0.23|0.92|0.131|25|automatic|ci|ci
2022-06-27T11:51:47.204Z|60.6786|-148.0327|2.9|1.9|ml||||0.69|ak|ak02286kikps|2022-06-27T11:53:50.616Z|earthquake||0.4|||automatic|ak|ak
2022-06-27T11:34:24.530Z|33.4958333|-116.4498333|7.11|0.65|ml|23|72|0.0341|0.19|ci|ci40292192|2022-06-27T11:38:01.300Z|earthquake|0.36|0.66|0.162|12|automatic|ci|ci
2022-06-27T11:32:57.050Z|36.2695007|-120.8410034|6.66|1.44|md|13|135|0.06239|0.08|nc|nc73751606|2022-06-27T12:09:15.227Z|earthquake|0.35|0.61|0.34|6|automatic|nc|nc
2022-06-27T11:31:06.100Z|33.7751667|-116.1196667|1.29|0.74|ml|17|154|0.08752|0.26|ci|ci40292176|2022-06-27T11:34:41.750Z|earthquake|0.53|0.71|0.143|14|automatic|ci|ci
2022-06-27T11:26:24.720Z|44.2708333|-115.1965|5.73|2.31|ml|15|68|0.839|0.28|mb|mb80549884|2022-06-27T13:54:01.190Z|earthquake|0.64|1.26|0.196|19|reviewed|mb|mb
2022-06-27T11:23:43.740Z|62.1622|-152.0592|101.5|2.2|ml||||0.48|ak|ak02286kckee|2022-06-27T11:31:19.040Z|earthquake||0.6|||automatic|ak|ak
2022-06-27T11:19:51.720Z|44.5255|-115.2305|5.17|2.05|ml|13|82|0.785|0.24|mb|mb80549879|2022-06-27T14:19:29.340Z|earthquake|0.62|1.36|0.178|14|reviewed|mb|mb
2022-06-27T10:53:38.621Z|63.5413|-147.3019|12.4|1.1|ml||||0.27|ak|ak02286jxjvq|2022-06-27T10:55:43.804Z|earthquake||0.7|||automatic|ak|ak
2022-06-27T10:49:08.700Z|35.0193333|-119.0658333|16.29|1.39|ml|28|74|0.1422|0.26|ci|ci40292168|2022-06-27T11:00:02.620Z|earthquake|0.49|1.36|0.143|23|automatic|ci|ci
2022-06-27T10:30:12.910Z|45.3491667|-112.2236667|2.93|1.37|ml|17|60|0.174|0.11|mb|mb80549874|2022-06-27T13:44:33.690Z|earthquake|0.25|1.14|0.254|10|reviewed|mb|mb
2022-06-27T10:29:54.780Z|33.7255|-116.838|15.35|0.66|ml|28|113|0.08116|0.13|ci|ci40292160|2022-06-27T13:21:54.890Z|earthquake|0.31|0.37|0.144|17|reviewed|ci|ci
2022-06-27T10:29:40.620Z|33.6565|-116.7333333|6.28|0.27|ml|14|92|0.05682|0.34|ci|ci40292152|2022-06-27T10:33:14.046Z|earthquake|0.92|2.11|0.195|8|automatic|ci|ci
2022-06-27T10:25:42.610Z|33.6863333|-116.7108333|15.11|1.01|ml|40|36|0.02492|0.19|ci|ci40292144|2022-06-27T13:22:40.130Z|earthquake|0.28|0.42|0.199|26|reviewed|ci|ci
2022-06-27T10:22:59.290Z|17.9023333333333|-66.8766666666667|11.81|2.42|md|5|282||0.21|pr|pr71356298|2022-06-27T10:53:22.760Z|earthquake|1.45|0.85|0.146015266547435|4|reviewed|pr|pr
2022-06-27T10:16:51.130Z|18.0128333333333|-66.7376666666667|13.87|2.48|md|10|179||0.19|pr|pr71356283|2022-06-27T10:39:56.829Z|earthquake|1.05|0.64|0.0179564337530906|5|reviewed|pr|pr
2022-06-27T10:06:00.078Z|63.0368|-150.5184|91.4|1.1|ml||||0.31|ak|ak02286jne93|2022-06-27T10:08:05.672Z|earthquake||2.1|||automatic|ak|ak
2022-06-27T10:04:44.890Z|17.9961666666667|-66.8001666666667|8.29|2.77|md|4|186||0.14|pr|pr71356278|2022-06-27T13:51:58.589Z|earthquake|0.76|2.08|0.041138741717035|4|reviewed|pr|pr
2022-06-27T09:55:22.370Z|38.7971649|-122.748497|2.37|0.21|md|8|96|0.00942|0.02|nc|nc73751601|2022-06-27T11:42:11.068Z|earthquake|0.54|2.96|0.16|2|automatic|nc|nc
2022-06-27T09:50:44.930Z|43.2356667|-110.6425|11.19|0.78|ml|8|315|0.238|0.15|mb|mb80549869|2022-06-27T14:07:30.580Z|earthquake|2.11|3.03|0.275|6|reviewed|mb|mb
2022-06-27T09:32:02.519Z|61.4024|-150.0758|20.2|1.8|ml||||0.49|ak|ak02286j7jg9|2022-06-27T09:34:59.999Z|earthquake||0.5|||automatic|ak|ak
2022-06-27T09:18:36.470Z|35.8781667|-117.6805|8.58|1.64|ml|23|122|0.0918|0.13|ci|ci40292136|2022-06-27T13:23:44.470Z|earthquake|0.26|0.66|0.225|23|reviewed|ci|ci
2022-06-27T09:16:14.505Z|63.1938|-150.3549|109.9|1.1|ml||||0.21|ak|ak02286j44x6|2022-06-27T09:17:55.705Z|earthquake||1.8|||automatic|ak|ak
2022-06-27T08:56:06.440Z|33.4913333|-116.7531667|6.75|0.51|ml|24|41|0.04466|0.16|ci|ci40292128|2022-06-27T08:59:38.362Z|earthquake|0.23|0.54|0.113|17|automatic|ci|ci
2022-06-27T08:54:48.230Z|33.24|-116.7483333|7.52|0.52|ml|23|61|0.009614|0.19|ci|ci40292120|2022-06-27T08:58:26.815Z|earthquake|0.32|0.58|0.208|10|automatic|ci|ci
2022-06-27T08:36:19.410Z|38.8354988|-122.805336|1.99|0.94|md|18|54|0.01206|0.01|nc|nc73751586|2022-06-27T10:25:13.588Z|earthquake|0.24|0.55|0.21|3|automatic|nc|nc
2022-06-27T08:28:10.310Z|38.7978325|-122.8170013|3.29|0.35|md|13|89|0.01444|0.02|nc|nc73751581|2022-06-27T10:00:10.424Z|earthquake|0.39|0.99|0.22|3|automatic|nc|nc
2022-06-27T08:24:44.800Z|33.4791667|-116.5235|12.33|1.71|ml|55|32|0.06757|0.19|ci|ci40292112|2022-06-27T13:31:49.940Z|earthquake|0.21|0.4|0.196|27|reviewed|ci|ci
2022-06-27T08:19:50.220Z|33.5001667|-116.7855|6.88|0.58|ml|21|47|0.01738|0.17|ci|ci40292104|2022-06-27T08:23:29.417Z|earthquake|0.27|0.68|0.149|14|automatic|ci|ci
2022-06-27T08:18:33.860Z|64.5257|-149.3001|16.2|1.1|ml||||0.21|ak|ak02286ij68q|2022-06-27T08:20:33.975Z|earthquake||0.3|||automatic|ak|ak
2022-06-27T07:58:04.500Z|39.4216667|-111.8886667|12.57|1.53|ml|17|83|0.1023|0.11|uu|uu60503552|2022-06-27T13:33:48.640Z|earthquake|0.32|0.53|0.067|9|reviewed|uu|uu
2022-06-27T07:55:27.715Z|38.1695|-118.2416|0|1.3|ml|13|153.71|0.222|0.1449|nn|nn00841782|2022-06-27T08:00:35.039Z|earthquake||6.1|0.21|9|automatic|nn|nn
2022-06-27T07:55:24.930Z|-7.2453|129.3194|143.07|4.3|mb||104|2.094|0.31|us|us7000hkih|2022-06-27T08:31:29.040Z|earthquake|15.5|10.5|0.148|13|reviewed|us|us
2022-06-27T07:50:24.630Z|36.5505|-89.6163333|6.72|1.68|md|22|47|0.03445|0.04|nm|nm60401046|2022-06-27T14:37:46.300Z|earthquake|0.25|0.56|0.08|17|reviewed|nm|nm
2022-06-27T07:46:40.410Z|38.7876663|-122.7695007|1.96|0.58|md|17|81|0.01503|0.03|nc|nc73751561|2022-06-27T08:18:14.827Z|earthquake|0.28|0.49|0.18|4|automatic|nc|nc
2022-06-27T07:31:24.030Z|32.9576667|-80.1886667|3.85|1.15|md|6|138|0.04851|0.26|se|se60154448|2022-06-27T13:48:25.662Z|earthquake|0.65|2.51|0.065|5|reviewed|se|se
2022-06-27T07:30:27.063Z|31.6637|-104.3982|5.99|2.5|ml||116|0.087|0.26|us|us7000hkic|2022-06-27T08:07:44.040Z|earthquake|1.4|2.6|0.085|84|reviewed|us|us
2022-06-27T07:05:53.013Z|62.2105|-149.9948|26.9|1|ml||||0.23|ak|ak02286huzt1|2022-06-27T07:08:28.053Z|earthquake||0.3|||automatic|ak|ak
2022-06-27T06:56:25.050Z|17.9663333333333|-66.9168333333333|9.43|2.49|md|15|207||0.18|pr|pr71356273|2022-06-27T07:34:12.900Z|earthquake|0.55|0.43|0.105150682421596|7|reviewed|pr|pr
2022-06-27T06:51:27.460Z|32.6451667|-115.7193333|8.92|1.98|ml|22|116|0.007251|0.21|ci|ci40292088|2022-06-27T07:02:03.270Z|earthquake|0.57|0.66|0.197|27|automatic|ci|ci
2022-06-27T06:43:41.700Z|38.7929993|-122.7480011|1.67|1.71|md|32|45|0.01314|0.06|nc|nc73751556|2022-06-27T07:40:15.617Z|earthquake|0.22|0.4|0.12|9|automatic|nc|nc
2022-06-27T06:33:16.080Z|35.8683333|-117.6425|10.49|0.81|ml|11|119|0.06396|0.19|ci|ci40292080|2022-06-27T06:36:46.754Z|earthquake|0.44|0.79|0.261|6|automatic|ci|ci
2022-06-27T06:33:06.700Z|48.1321667|-115.162|0.7|0.88|ml|4|155|0.339|0.14|mb|mb80549889|2022-06-27T14:33:25.490Z|earthquake|1.27|4.33|0.049|2|reviewed|mb|mb
2022-06-27T06:28:58.140Z|35.6503333|-117.4763333|3.49|1.07|ml|16|110|0.06473|0.13|ci|ci40292072|2022-06-27T13:38:56.410Z|earthquake|0.33|0.85|0.207|10|reviewed|ci|ci
2022-06-27T06:21:00.880Z|38.8334999|-122.8010025|2.33|0.46|md|11|64|0.00966|0.02|nc|nc73751551|2022-06-27T07:15:15.459Z|earthquake|0.35|0.62|0.39|2|automatic|nc|nc
2022-06-27T06:17:36.700Z|38.7683334|-122.7118301|1.35|0.71|md|8|136|0.009812|0.04|nc|nc73751546|2022-06-27T06:50:13.291Z|earthquake|0.4|0.38|0.17|2|automatic|nc|nc
2022-06-27T06:12:25.960Z|19.2343330383301|-155.431167602539|34.75|2.08|ml|35|125||0.109999999|hv|hv73057392|2022-06-27T06:17:56.230Z|earthquake|0.78|0.790000021|0.45|4|automatic|hv|hv
2022-06-27T05:50:33.770Z|19.2178325653076|-155.386672973633|30.8400001525879|2.27|ml|43|155||0.129999995|hv|hv73057367|2022-06-27T05:56:05.440Z|earthquake|0.5|0.709999979|3.62|11|automatic|hv|hv
2022-06-27T05:49:31.770Z|19.2143325805664|-155.385162353516|30.3799991607666|1.82000005|md|29|163||0.129999995|hv|hv73057362|2022-06-27T05:52:47.210Z|earthquake|0.58|0.74000001|0.910000026|3|automatic|hv|hv
2022-06-27T05:37:20.861Z|54.0505|-163.5896|43.69|3.5|mb||158|0.799|0.38|us|us7000hki2|2022-06-27T07:12:28.040Z|earthquake|5.1|9.9|0.123|16|reviewed|us|us
2022-06-27T05:35:32.930Z|19.1625003814697|-155.424331665039|33.4000015258789|2.07|ml|40|166||0.100000001|hv|hv73057347|2022-06-27T05:41:04.170Z|earthquake|0.56|0.779999971|0.39|4|automatic|hv|hv
2022-06-27T05:28:21.280Z|19.2773342132568|-155.414001464844|31.1100006103516|2.24|ml|47|113||0.129999995|hv|hv73057342|2022-06-27T07:32:26.040Z|earthquake|0.47|0.709999979|3.35|19|automatic|hv|hv
2022-06-27T04:57:53.831Z|43.3122|145.3767|90.13|4|mb||177|2.088|0.87|us|us7000hkhy|2022-06-27T05:14:27.040Z|earthquake|6.4|9.8|0.102|26|reviewed|us|us
2022-06-27T04:51:46.810Z|19.1814994812012|-155.48583984375|33.9199981689453|2.93|ml|45|74||0.129999995|hv|hv73057312|2022-06-27T08:00:09.475Z|earthquake|0.51|0.790000021|3.58|35|automatic|hv|hv
2022-06-27T04:51:28.170Z|19.1480007171631|-155.495666503906|33.2299995422363|2.95|ml|34|163||0.140000001|hv|hv73057307|2022-06-27T04:57:35.929Z|earthquake|0.68|0.810000002|3.59|35|automatic|hv|hv
2022-06-27T04:49:03.328Z|-22.6838|-68.8309|105.03|4.3|mb||70|0.658|0.88|us|us7000hkhv|2022-06-27T05:08:41.040Z|earthquake|5.2|3.9|0.099|29|reviewed|us|us
2022-06-27T04:35:58.910Z|32.6546667|-115.7315|7.41|0.99|ml|15|72|0.006854|0.25|ci|ci40292056|2022-06-27T04:39:30.053Z|earthquake|0.61|0.81|0.3|8|automatic|ci|ci
2022-06-27T04:24:30.459Z|62.5704|-151.1727|80.4|1.7|ml||||0.49|ak|ak02286g6puu|2022-06-27T04:26:37.825Z|earthquake||0.6|||automatic|ak|ak
2022-06-27T04:17:18.221Z|16.5771|-100.1464|10|4|mb||220|1.801|0.69|us|us7000hkht|2022-06-27T04:53:26.040Z|earthquake|9.9|1.9|0.06|75|reviewed|us|us
2022-06-27T04:14:41.491Z|38.1495|-117.9839|9|0.9|ml|12|133.91|0.022|0.144|nn|nn00841779|2022-06-27T04:19:02.993Z|earthquake||0.7|0.32|6|automatic|nn|nn
2022-06-27T04:13:23.480Z|33.8426667|-118.5283333|9.72|2.16|ml|44|75|0.1418|0.3|ci|ci40292048|2022-06-27T04:24:25.230Z|earthquake|0.45|1.1|0.172|26|automatic|ci|ci
2022-06-27T04:06:17.870Z|33.6031667|-116.7983333|8.29|0.23|ml|13|88|0.0301|0.13|ci|ci40292032|2022-06-27T04:09:55.872Z|earthquake|0.42|0.72|0.102|6|automatic|ci|ci
