time|latitude|longitude|depth|mag|magType|nst|gap|dmin|rms|net|id|updated|type|horizontalError|depthError|magError|magNst|status|locationSource|magSource
2022-06-09T11:07:08.596Z|62.9381|-149.4023|70.1|1.5|ml||||0.35|ak|ak0227csktcb|2022-06-09T11:08:34.963Z|earthquake||0.8|||automatic|ak|ak
2022-06-09T10:52:44.470Z|19.1783332824707|-155.497161865234|35.1800003051758|1.90999997|md|40|137||0.109999999|hv|hv73038957|2022-06-09T10:55:47.830Z|earthquake|0.6|1.11000001|1.66999996|6|automatic|hv|hv
2022-06-09T10:52:36.200Z|61.6002|-146.4246|15.2|2.1|ml||||0.79|ak|ak0227cs9338|2022-06-09T10:54:46.864Z|earthquake||0.3|||automatic|ak|ak
2022-06-09T10:46:32.630Z|33.6975|-116.7173333|16.41|0.6|ml|31|63|0.01388|0.13|ci|ci40036975|2022-06-09T14:47:52.023Z|earthquake|0.21|0.32|0.124|6|reviewed|ci|ci
2022-06-09T10:38:38.799Z|31.59787229|-104.0096309|7.699755859|2.3|ml|10|74|0.135829057|0.2|tx|tx2022lfib|2022-06-10T21:37:38.232Z|earthquake|1.838367364|2.617136486|0.2|7|reviewed|tx|tx
2022-06-09T10:37:19.440Z|62.2009|-148.9669|34.4|1.8|ml||||0.49|ak|ak0227cs5u20|2022-06-09T10:39:04.843Z|earthquake||0.3|||automatic|ak|ak
2022-06-09T10:30:34.581Z|54.5993|164.8498|10|4.1|mb||154|3.999|0.54|us|us7000hg5g|2022-06-09T11:18:47.040Z|earthquake|15.5|2|0.123|18|reviewed|us|us
2022-06-09T10:26:37.400Z|45.9891667|-111.8473333|18.14|-0.59|md|6|225|0.153|0.11|mb|mb80548354|2022-06-09T19:05:17.350Z|earthquake|1.82|1.19||1|reviewed|mb|mb
2022-06-09T10:25:13.724Z|61.2545|-149.7826|22.8|1.5|ml||||1.07|ak|ak0227cs390s|2022-06-09T10:27:47.481Z|earthquake||0.3|||automatic|ak|ak
2022-06-09T10:19:03.780Z|52.1323333333333|-176.164|11.49|0.56|ml|5|289||0.33|av|av91593901|2022-06-10T16:19:29.580Z|earthquake|2.3|1.89|0.292077009982146|5|reviewed|av|av
2022-06-09T10:17:24.420Z|38.7868347|-122.7770004|2.19|0.36|md|7|125|0.01063|0.02|nc|nc73743256|2022-06-09T11:55:10.601Z|earthquake|0.59|1.41||1|automatic|nc|nc
2022-06-09T10:14:16.187Z|53.7749|-166.4519|29|0.1|ml||||0.68|ak|ak0227cs0wc2|2022-06-10T16:19:35.237Z|earthquake||5.3|||automatic|ak|ak
2022-06-09T10:07:55.370Z|52.1025|-176.1635|10|0.5|ml||||0.19|ak|ak0227crzhch|2022-06-10T16:10:00.921Z|earthquake||1.1|||reviewed|ak|ak
2022-06-09T10:04:34.770Z|46.8815|-112.53|10.29|1.32|ml|21|64|0.055|0.23|mb|mb80548289|2022-06-09T14:57:14.580Z|earthquake|0.51|0.7|0.134|7|reviewed|mb|mb
2022-06-09T09:59:41.755Z|40.0753|-119.7486|15.4|0.1|ml|5|134.94|0.096|0.1219|nn|nn00840668|2022-06-10T02:38:27.495Z|earthquake||2.5|0.46|3|reviewed|nn|nn
2022-06-09T09:51:32.280Z|51.9705|178.304666666667|5.42|0.54|ml|4|347||0.06|av|av91062343|2022-06-10T16:02:23.880Z|earthquake|1.94|4.2|0.345845208849354|4|reviewed|av|av
2022-06-09T09:51:09.111Z|54.364|-158.9578|29.6|2.2|ml||||0.16|ak|ak0227crndof|2022-06-10T16:02:29.713Z|earthquake||27.4|||automatic|ak|ak
2022-06-09T09:50:44.030Z|47.5566667|-114.6506667|5.98|0.01|ml|5|143|0.216|0.12|mb|mb80548309|2022-06-09T16:55:25.120Z|earthquake|0.51|7.19||0|reviewed|mb|mb
2022-06-09T09:48:57.630Z|35.09016667|-95.509|4.92|1.11|ml|24|108|0.1160772217|0.32|ok|ok2022lfgk|2022-06-10T13:54:45.963Z|earthquake||2.4|0.21|7|reviewed|ok|ok
2022-06-09T09:41:17.800Z|33.6711667|-116.769|10.67|0.04|ml|15|126|0.06068|0.08|ci|ci40036967|2022-06-09T18:15:00.322Z|earthquake|0.22|0.37|0.063|5|reviewed|ci|ci
2022-06-09T09:23:12.320Z|38.7811661|-122.7655029|1.79|0.46|md|12|103|0.01043|0.03|nc|nc73743251|2022-06-09T09:50:14.849Z|earthquake|0.29|0.64|0.1|2|automatic|nc|nc
2022-06-09T09:23:01.600Z|38.7804985|-122.7656631|1.72|0.55|md|17|86|0.02063|0.03|nc|nc73743246|2022-06-09T09:39:16.781Z|earthquake|0.28|0.5|0.4|4|automatic|nc|nc
2022-06-09T09:11:11.301Z|14.5268|-93.8735|10|4.1|mb||172|2.418|1.06|us|us7000hg55|2022-06-10T03:04:42.865Z|earthquake|7.9|1.9|0.105|25|reviewed|us|us
2022-06-09T09:07:05.840Z|33.9861667|-116.7805|16.27|1.95|ml|69|26|0.05386|0.21|ci|ci40036959|2022-06-09T13:24:11.250Z|earthquake|0.21|0.57|0.164|25|reviewed|ci|ci
2022-06-09T08:57:58.740Z|32.4051667|-115.2213333|12.05|2.23|ml|22|77|0.0722|0.32|ci|ci40036951|2022-06-09T18:10:38.920Z|earthquake|0.61|2.5|0.178|23|reviewed|ci|ci
2022-06-09T08:56:35.790Z|19.2066666666667|-155.397|32.27|2.64|md|52|157||0.12|hv|hv73038917|2022-06-09T23:07:26.100Z|earthquake|0.45|0.5|0.0878964164980387|22|reviewed|hv|hv
2022-06-09T08:55:16.780Z|51.8651666666667|-177.857666666667|7.34|-0.35|ml|4|218||0.04|av|av91062333|2022-06-10T15:53:25.360Z|earthquake|0.49|0.81|0.163431934970614|4|reviewed|av|av
2022-06-09T08:52:43.420Z|52.0088|178.3748|6.7|0.4|ml||||0.1|ak|ak0227cr2tj2|2022-06-10T15:55:43.179Z|earthquake||2.2|||reviewed|ak|ak
2022-06-09T08:51:50.870Z|38.7791667|-122.7661667|1.83|1.49|md|49|62|0.00844|0.06|nc|nc73743236|2022-06-14T21:58:17.252Z|earthquake|0.15|0.26|0.166|19|reviewed|nc|nc
2022-06-09T08:51:17.460Z|38.7804985|-122.7633362|1.42|0.71|md|14|69|0.009943|0.03|nc|nc73743231|2022-06-09T09:08:15.604Z|earthquake|0.29|0.53|0.14|4|automatic|nc|nc
2022-06-09T08:45:22.210Z|33.483|-116.4171667|14.55|0.74|ml|37|84|0.04092|0.15|ci|ci40036943|2022-06-09T17:57:25.499Z|earthquake|0.22|0.35|0.108|19|reviewed|ci|ci
2022-06-09T08:42:33.320Z|35.4958333|-118.4028333|6.89|0.89|ml|9|119|0.2032|0.22|ci|ci40036935|2022-06-09T13:25:41.201Z|earthquake|0.58|2.58|0.133|7|reviewed|ci|ci
2022-06-09T08:32:44.617Z|-24.0355|-69.6837|67.34|4.8|mb||91|0.881|1.27|us|us7000hg4s|2022-06-09T08:53:59.040Z|earthquake|5.1|6.1|0.033|290|reviewed|us|us
2022-06-09T08:31:24.370Z|46.778666666666666|-121.9315|5.86|0.4|ml|11|185|0.03983|0.08|uw|uw61840852|2022-06-09T18:34:16.550Z|earthquake|0.51|0.68|0.11739245039175616|4|reviewed|uw|uw
2022-06-09T08:19:10.275Z|62.3571|-149.0569|14.6|1.1|ml||||0.52|ak|ak0227cqv38z|2022-06-09T08:20:51.074Z|earthquake||0.3|||automatic|ak|ak
2022-06-09T08:02:56.976Z|64.821|-147.22|15.6|1.7|ml||||0.56|ak|ak0227cqrjoh|2022-06-09T08:04:32.294Z|earthquake||0.2|||automatic|ak|ak
2022-06-09T07:57:42.920Z|34.332|-116.6546667|1.21|2.19|ml|65|37|0.04872|0.12|ci|ci40036919|2022-06-09T17:47:29.030Z|earthquake|0.12|0.35|0.122|25|reviewed|ci|ci
2022-06-09T07:54:53.100Z|38.7983322|-122.7508316|1.46|0.47|md|8|130|0.007307|0.01|nc|nc73743216|2022-06-09T08:34:15.503Z|earthquake|0.47|0.87|0.09|2|automatic|nc|nc
2022-06-09T07:52:51.197Z|54.2033|-174.0668|138.7|2.1|ml||||0.62|ak|ak0227cqgypl|2022-06-09T13:35:50.084Z|earthquake||62|||reviewed|ak|ak
2022-06-09T07:52:09.180Z|19.2003326416016|-155.423492431641|34.2799987792969|1.94000006|md|37|154||0.129999995|hv|hv73038887|2022-06-09T07:55:10.840Z|earthquake|0.53|0.479999989|1.99000001|4|automatic|hv|hv
2022-06-09T07:50:10.895Z|38.183|-117.8725|7.4|1.5|ml|17|143.27|0.081|0.1402|nn|nn00840639|2022-06-09T17:23:52.822Z|earthquake||1.3|1.4|5|reviewed|nn|nn
2022-06-09T07:49:53.571Z|60.6819|-151.7584|74.1|1.6|ml||||0.7|ak|ak0227cqg6gt|2022-06-09T07:52:15.706Z|earthquake||0.6|||automatic|ak|ak
2022-06-09T07:43:35.890Z|37.5766667|-118.8576667|5.59|0.65|md|17|174|0.02632|0.02|nc|nc73743211|2022-06-09T16:36:11.516Z|earthquake|0.41|0.78|0.215|15|reviewed|nc|nc
2022-06-09T07:34:17.520Z|35.5115|-118.3875|4.31|3.21|ml|63|26|0.1666|0.15|ci|ci40036911|2022-06-10T09:37:16.158Z|earthquake|0.12|0.54|0.156|158|reviewed|ci|ci
2022-06-09T07:31:47.308Z|63.3016|-151.3025|4.7|2.3|ml||||0.69|ak|ak0227cqcb3e|2022-06-09T07:34:17.929Z|earthquake||0.2|||automatic|ak|ak
2022-06-09T07:29:19.950Z|39.3506|-118.2143|0|0.1|ml|4|174.16|0.084|0.0951|nn|nn00840666|2022-06-10T02:38:24.558Z|earthquake||0|0|1|reviewed|nn|nn
2022-06-09T07:22:47.729Z|39.4036|-120.1691|9.2|-0.3|ml|5|151.96|0.128|0.0374|nn|nn00840665|2022-06-10T02:38:22.930Z|earthquake||4.8|0.26|3|reviewed|nn|nn
2022-06-09T07:21:14.946Z|38.2003|-117.7696|5.8|1|ml|16|158.41|0.133|0.1258|nn|nn00840634|2022-06-09T17:58:00.206Z|earthquake||2.2|0.58|3|reviewed|nn|nn
2022-06-09T07:12:32.720Z|38.8088341|-122.7711639|1.63|0.35|md|6|219|0.01888|0.01|nc|nc73743196|2022-06-09T07:21:10.975Z|earthquake|1.02|1.77||1|automatic|nc|nc
2022-06-09T07:05:17.260Z|53.8533333333333|-166.643333333333|7.86|-0.27|ml|6|152||0.12|av|av91062323|2022-06-10T15:44:17.710Z|earthquake|0.43|0.87|0.314140919933196|6|reviewed|av|av
2022-06-09T07:04:56.770Z|17.9773333333333|-66.9771666666667|11.47|1.98|md|3|173||0.02|pr|pr71353138|2022-06-09T07:19:38.260Z|earthquake|2.15|0.81|0.0410900281161934|3|reviewed|pr|pr
2022-06-09T07:04:52.760Z|53.855|-166.6437|8.3|-0.3|ml||||0.09|ak|ak0227cq6j6k|2022-06-10T15:44:24.738Z|earthquake||0.7|||reviewed|ak|ak
2022-06-09T06:59:07.040Z|19.1938323974609|-155.428497314453|32.6800003051758|2.21|ml|41|148||0.109999999|hv|hv73038852|2022-06-09T07:04:37.080Z|earthquake|0.47|0.670000017|3.91|5|automatic|hv|hv
2022-06-09T06:58:39.540Z|38.791832|-122.7754974|-0.3|1.05|md|19|78|0.009799|0.05|nc|nc73743191|2022-06-09T07:30:15.028Z|earthquake|0.2|0.54|0.18|4|automatic|nc|nc
2022-06-09T06:56:20.211Z|43.1401|-126.6248|10|2.8|ml||286|1.906|0.58|us|us7000hg4d|2022-06-09T07:15:41.040Z|earthquake|5.5|2|0.038|90|reviewed|us|us
2022-06-09T06:56:11.121Z|62.9814|-148.0695|65.5|1.6|ml||||0.5|ak|ak0227cpw5lk|2022-06-09T06:58:15.077Z|earthquake||0.4|||automatic|ak|ak
2022-06-09T06:44:26.350Z|18.7336666666667|-66.4795|11.19|2.8|md|16|220||0.43|pr|pr71353133|2022-06-09T07:04:18.260Z|earthquake|1.32|1.51|0.0954297625507712|9|reviewed|pr|pr
2022-06-09T06:41:34.220Z|38.8243332|-122.8040009|2.7|1.13|md|22|39|0.004835|0.02|nc|nc73743181|2022-06-09T09:08:14.603Z|earthquake|0.22|0.57|0.04|4|automatic|nc|nc
2022-06-09T06:29:30.240Z|36.8468333|-121.3061667|8.79|1.02|md|15|159|0.05576|0.09|nc|nc73743171|2022-06-14T18:58:18.230Z|earthquake|0.41|1.03|0.106|13|reviewed|nc|nc
2022-06-09T06:23:44.310Z|33.618|-116.7808333|11.62|0.51|ml|15|119|0.02798|0.07|ci|ci40036903|2022-06-09T17:16:14.038Z|earthquake|0.23|0.37|0.262|6|reviewed|ci|ci
2022-06-09T06:19:55.770Z|36.0485|-117.8513333|2.5|0.39|ml|10|128|0.05155|0.08|ci|ci40036895|2022-06-09T15:08:54.267Z|earthquake|0.22|0.18|0.206|3|reviewed|ci|ci
2022-06-09T06:16:30.010Z|19.3901666666667|-155.237833333333|42.89|2.04|ml|38|59||0.13|hv|hv73038812|2022-06-12T14:33:32.766Z|earthquake|0.65|0.53|0.138883462027064|11|reviewed|hv|hv
2022-06-09T06:08:56.890Z|37.2628333|-121.6396667|5.88|1.54|md|36|63|0.02696|0.06|nc|nc73743166|2022-06-14T21:03:19.933Z|earthquake|0.14|0.29|0.231|35|reviewed|nc|nc
2022-06-09T05:50:42.000Z|38.8873333|-122.9623333|4.43|1.03|md|33|97|0.04409|0.04|nc|nc73743161|2022-06-11T18:20:11.305Z|earthquake|0.28|0.41|0.143|9|reviewed|nc|nc
2022-06-09T05:39:34.960Z|39.4216667|-110.2758333|-3.41|1.22|ml|6|206|0.03824|0.14|uu|uu60500962|2022-06-09T16:19:05.240Z|earthquake|2.02|3.9|0.183|3|reviewed|uu|uu
2022-06-09T05:32:33.680Z|53.8488333333333|-166.643666666667|8.48|-0.1|ml|5|157||0.07|av|av91062308|2022-06-10T14:54:01.840Z|earthquake|0.36|0.68|0.328846202452033|6|reviewed|av|av
2022-06-09T05:26:30.324Z|63.2184|-147.2981|4.6|1.5|ml||||0.76|ak|ak0227cp4bzs|2022-06-09T05:28:25.538Z|earthquake||0.3|||automatic|ak|ak
2022-06-09T05:24:32.380Z|33.6788333|-116.7196667|15.3|0.44|ml|17|90|0.03257|0.07|ci|ci40036879|2022-06-09T17:08:40.191Z|earthquake|0.22|0.36|0.092|3|reviewed|ci|ci
2022-06-09T05:20:18.792Z|59.6112|-153.3481|108.1|0.6|ml||||0.23|ak|ak0227cp30t3|2022-06-09T05:21:53.178Z|earthquake||0.8|||automatic|ak|ak
2022-06-09T05:13:07.343Z|52.1046|178.2538|21.3|1.4|ml||||0.15|ak|ak0227cp1hwu|2022-06-10T14:51:01.457Z|earthquake||756.7|||automatic|ak|ak
2022-06-09T05:03:38.360Z|38.1808|-117.7713|10.2|0.9|ml|14|153.58|0.115|0.1503|nn|nn00840633|2022-06-09T18:19:42.747Z|earthquake||2.5|0.29|3|reviewed|nn|nn
2022-06-09T04:59:08.110Z|19.1749992370605|-155.469833374023|35.939998626709|1.73000002|md|42|88||0.170000002|hv|hv73038782|2022-06-09T05:02:21.530Z|earthquake|0.61|1.00999999|1.23000002|12|automatic|hv|hv
2022-06-09T04:43:07.781Z|0.93|125.5876|35|4.3|mb||142|1.785|0.81|us|us7000hhbu|2022-06-15T22:10:06.040Z|earthquake|5.7|2|0.177|9|reviewed|us|us
2022-06-09T04:40:26.800Z|19.1989994049072|-155.441329956055|32.810001373291|1.79999995|md|37|152||0.119999997|hv|hv73038767|2022-06-09T04:43:47.400Z|earthquake|0.71|0.810000002|1.79999995|4|automatic|hv|hv
2022-06-09T04:39:10.449Z|53.7967|-166.3636|36.4|0.3|ml||||0.67|ak|ak0227coln5w|2022-06-10T14:27:44.576Z|earthquake||5.1|||automatic|ak|ak
2022-06-09T04:38:31.390Z|19.1113338470459|-155.492004394531|33.8600006103516|1.94000006|md|35|176||0.219999999|hv|hv73038762|2022-06-09T04:41:40.410Z|earthquake|1.28|1.35000002|1.05999994|11|automatic|hv|hv
2022-06-09T04:37:57.550Z|58.2875|-154.972|3.3|-0.24|ml|7|218||0.22|av|av91062278|2022-06-10T14:15:44.280Z|earthquake|1.12|1.04|0.195561389303109|7|reviewed|av|av
2022-06-09T04:35:54.300Z|19.1746673583984|-155.488830566406|30.75|1.83000004|md|37|95||0.119999997|hv|hv73038757|2022-06-09T04:39:01.350Z|earthquake|0.49|0.899999976|1.83000004|4|automatic|hv|hv
2022-06-09T04:31:42.400Z|19.1275005340576|-155.430999755859|32.4599990844727|2|md|36|176||0.129999995|hv|hv73038752|2022-06-09T04:35:05.380Z|earthquake|0.54|0.870000005|0.850000024|12|automatic|hv|hv
2022-06-09T04:21:43.300Z|38.8311653|-122.7798309|1.6|0.85|md|8|89|0.007777|0.02|nc|nc73743156|2022-06-09T04:37:18.052Z|earthquake|0.64|1.2||1|automatic|nc|nc
2022-06-09T04:17:29.450Z|-6.4962|130.3115|98.16|4.7|mb||78|1.772|0.61|us|us7000hg49|2022-06-15T21:34:19.040Z|earthquake|8.1|2.7|0.123|20|reviewed|us|us
2022-06-09T04:13:24.460Z|53.853|-166.6467|8.3|-0.3|ml||||0.09|ak|ak0227cog3mm|2022-06-10T14:22:42.335Z|earthquake||0.8|||reviewed|ak|ak
2022-06-09T04:02:37.950Z|36.2705|-118.0225|-0.23|1.25|ml|22|83|0.1753|0.14|ci|ci40036871|2022-06-09T15:02:03.700Z|earthquake|0.21|0.33|0.151|7|reviewed|ci|ci
2022-06-09T03:56:25.740Z|17.9206666666667|-66.9378333333333|9.49|2.21|md|6|251||0.09|pr|pr71353118|2022-06-09T04:21:02.210Z|earthquake|0.75|1.11|0.116541762366555|5|reviewed|pr|pr
2022-06-09T03:52:23.015Z|31.65105606|-104.2894752|7.776879883|2.2|ml|12|61|0.02936883377|0.2|tx|tx2022leuq|2022-06-09T22:44:29.245Z|earthquake|1.11381357|1.311428642|0.2|13|reviewed|tx|tx
2022-06-09T03:34:06.030Z|33.2955|-116.1183333|1.03|1.36|ml|43|32|0.112|0.21|ci|ci40036863|2022-06-09T19:13:08.110Z|earthquake|0.23|0.57|0.136|23|reviewed|ci|ci
2022-06-09T03:27:08.221Z|52.0672|172.199|10|3.9|mb||161|1.34|0.55|us|us7000hhby|2022-06-15T21:07:46.040Z|earthquake|9.5|2|0.125|17|reviewed|us|us
2022-06-09T03:24:32.995Z|53.8528|-166.6445|16.6|0.2|ml||||0.94|ak|ak0227cnx1k3|2022-06-10T14:04:30.824Z|earthquake||0.3|||automatic|ak|ak
2022-06-09T03:18:25.160Z|38.8363342|-122.7993317|2.15|0.85|md|8|102|0.007319|0|nc|nc73743146|2022-06-09T03:45:15.732Z|earthquake|0.54|1.18||1|automatic|nc|nc
2022-06-09T03:11:15.360Z|53.8531666666667|-166.646333333333|8.01|-0.07|ml|6|152||0.09|av|av91062273|2022-06-10T14:01:29.380Z|earthquake|0.35|0.72|0.296958019782653|6|reviewed|av|av
2022-06-09T03:10:28.630Z|17.9126666666667|-66.8548333333333|15.59|2.3|md|21|194||0.2|pr|pr71353103|2022-06-09T03:25:51.510Z|earthquake|0.5|0.42|0.0433130755960964|9|reviewed|pr|pr
2022-06-09T03:08:47.135Z|53.8253|-166.5619|1.4|0.4|ml||||0.16|ak|ak0227cntn6x|2022-06-11T11:26:26.579Z|earthquake||4.4|||automatic|ak|ak
2022-06-09T03:01:02.039Z|36.7281|105.3663|34.16|4.3|mb||68|1.553|0.45|us|us7000hhbt|2022-06-15T20:48:57.040Z|earthquake|8.6|5.2|0.142|14|reviewed|us|us
2022-06-09T02:57:08.670Z|43.4396667|-110.728|5.53|1.42|ml|12|160|0.028|0.26|mb|mb80548284|2022-06-09T15:49:21.870Z|earthquake|0.7|1.24|0.231|8|reviewed|mb|mb
2022-06-09T02:57:02.238Z|54.4031|-158.1936|17.81|3.1|ml||229|0.918|0.47|us|us7000hg3l|2022-06-09T21:05:33.040Z|earthquake|7.6|9.6|0.071|26|reviewed|us|us
2022-06-09T02:53:27.870Z|33.2413333|-116.6445|11.86|0.57|ml|26|85|0.04213|0.15|ci|ci40036839|2022-06-09T19:04:01.990Z|earthquake|0.24|0.58|0.074|12|reviewed|ci|ci
2022-06-09T02:49:31.996Z|37.598|141.8875|35|4.3|mb||126|3.125|0.88|us|us7000hhbs|2022-06-15T20:30:26.040Z|earthquake|4.2|2|0.188|8|reviewed|us|us
2022-06-09T02:47:33.310Z|36.217|-91.2206667|9.62|1.82|md|6|152|0.1563|0.14|nm|nm60152543|2022-06-09T12:19:03.520Z|earthquake|0.82|1.9|0.116|6|reviewed|nm|nm
2022-06-09T02:40:10.110Z|35.51|-118.3916667|4.96|2.33|ml|51|25|0.1666|0.14|ci|ci40036831|2022-06-09T18:59:56.570Z|earthquake|0.13|0.85|0.165|24|reviewed|ci|ci
2022-06-09T02:35:29.550Z|38.7973333|-122.7503333|1.44|1.66|md|60|48|0.008032|0.05|nc|nc73743131|2022-06-14T06:56:11.817Z|earthquake|0.12|0.21|0.302|29|reviewed|nc|nc
2022-06-09T02:25:51.070Z|38.8291667|-122.8025|1.75|0.24|md|13|45|0.008259|0.01|nc|nc73743126|2022-06-10T22:51:11.198Z|earthquake|0.28|0.87|0.289|2|reviewed|nc|nc
2022-06-09T02:21:39.760Z|36.1025|-117.845|2.44|1.69|ml|28|53|0.01704|0.14|ci|ci40036815|2022-06-09T18:34:43.711Z|earthquake|0.16|0.2|0.165|30|reviewed|ci|ci
2022-06-09T02:17:50.900Z|51.8685|-177.8203|8.1|-0.2|ml||||0.05|ak|ak0227cna5bm|2022-06-10T13:48:52.105Z|earthquake||0.8|||reviewed|ak|ak
2022-06-09T02:06:53.030Z|19.2085|-155.503|35.49|2.7|md|50|66||0.12|hv|hv73038662|2022-06-09T03:48:59.840Z|earthquake|0.43|0.52|0.114314742352768|21|reviewed|hv|hv
2022-06-09T02:04:33.850Z|19.2083339691162|-155.388000488281|31.7900009155273|1.88|md|37|162||0.119999997|hv|hv73038657|2022-06-09T02:07:28.290Z|earthquake|0.6|0.689999998|1.01999998|10|automatic|hv|hv
2022-06-09T02:01:13.660Z|59.9077|-153.1666|114.8|0.6|ml||||0.41|ak|ak0227cn6mzq|2022-06-09T02:04:05.961Z|earthquake||0.4|||automatic|ak|ak
2022-06-09T01:58:57.740Z|60.0421666666667|-153.039|1.49|-0.3|ml|5|197||0.16|av|av91593406|2022-06-11T00:43:44.290Z|earthquake|1.18|0.51|0.295595161865388|5|reviewed|av|av
2022-06-09T01:57:49.165Z|62.2177|-148.8472|25.3|1.6|ml||||0.69|ak|ak0227cmxa7y|2022-06-11T00:43:49.470Z|earthquake||0.2|||automatic|ak|ak
2022-06-09T01:56:04.070Z|17.8955|-66.9611666666667|11.07|2.51|md|16|224||0.14|pr|pr71353083|2022-06-09T02:18:33.890Z|earthquake|0.64|0.45|0.116680360024711|7|reviewed|pr|pr
2022-06-09T01:53:34.628Z|58.3172|-153.4451|74.8|1.7|ml||||0.18|ak|ak0227cmwe8m|2022-06-09T01:56:03.025Z|earthquake||1.4|||automatic|ak|ak
2022-06-09T01:48:07.360Z|36.10733333|-97.83766667|5.67|0.94|ml|56|49|0.112477928|0.36|ok|ok2022leqo|2022-06-10T13:46:03.690Z|earthquake||0.8|0.27|20|reviewed|ok|ok
2022-06-09T01:42:45.560Z|33.7015|-116.767|16.75|2.06|ml|94|16|0.04509|0.17|ci|ci40036799|2022-06-09T16:01:51.090Z|earthquake|0.12|0.24|0.197|91|reviewed|ci|ci
2022-06-09T01:42:06.130Z|38.7971649|-122.7481689|1.73|0.46|md|11|96|0.009659|0.03|nc|nc73743116|2022-06-09T02:31:15.330Z|earthquake|0.34|0.74|0.41|2|automatic|nc|nc
2022-06-09T01:41:30.116Z|38.3961|-118.3629|5.5|0|ml|8|140.38|0.045|0.0957|nn|nn00840661|2022-06-10T02:38:17.834Z|earthquake||2.6|0|1|reviewed|nn|nn
2022-06-09T01:37:30.860Z|39.43|-110.3031667|-1.46|1.42|ml|8|197|0.01798|0.15|uu|uu60500952|2022-06-09T15:54:25.150Z|earthquake|1.52|0.93|0.091|4|reviewed|uu|uu
2022-06-09T01:30:19.655Z|61.2692|-147.4702|21.6|1.5|ml||||0.52|ak|ak0227cmralj|2022-06-09T01:32:24.309Z|earthquake||1.3|||automatic|ak|ak
2022-06-09T01:29:16.990Z|38.7485008|-122.7418365|1.72|0.6|md|8|139|0.004714|0.02|nc|nc73743106|2022-06-09T02:07:17.176Z|earthquake|0.36|0.64|0.28|2|automatic|nc|nc
2022-06-09T01:26:19.280Z|35.8956667|-117.6803333|9.34|0.69|ml|14|82|0.0753|0.08|ci|ci40036791|2022-06-09T14:54:29.074Z|earthquake|0.16|0.39|0.1|2|reviewed|ci|ci
2022-06-09T01:24:28.290Z|61.3603|-150.4168|33.8|1.8|ml||||0.78|ak|ak0227cmq5zh|2022-06-09T01:27:19.650Z|earthquake||0.3|||automatic|ak|ak
2022-06-09T01:18:50.190Z|34.0186667|-116.7051667|10.61|0.54|ml|17|135|0.05148|0.11|ci|ci40036783|2022-06-09T15:33:39.609Z|earthquake|0.28|0.54|0.2|6|reviewed|ci|ci
2022-06-09T01:15:28.996Z|-6.6003|130.1324|102.6|4.2|mb||124|1.795|0.56|us|us7000hhbw|2022-06-15T04:07:52.040Z|earthquake|8.7|15.4|0.263|4|reviewed|us|us
