time|latitude|longitude|depth|mag|magType|nst|gap|dmin|rms|net|id|updated|type|horizontalError|depthError|magError|magNst|status|locationSource|magSource
2022-06-06T08:00:14.830Z|38.6561|-119.6183|7.9|0|ml|6|106.37|0.104|0.1229|nn|nn00840434|2022-06-07T02:38:01.478Z|earthquake||7.3|0.66|3|reviewed|nn|nn
2022-06-06T07:57:50.925Z|31.72381379|-104.5143786|5.540283203000001|2.2|ml|18|92|0.02923626524|0.6|tx|tx2022kzqg|2022-06-17T07:22:59.418Z|earthquake|2.808732344|1.563219759|0.2|14|reviewed|tx|tx
2022-06-06T07:44:09.770Z|35.7775|-117.5848333|7.55|0.99|ml|21|64|0.03953|0.15|ci|ci40034655|2022-06-06T22:07:40.135Z|earthquake|0.22|0.5|0.125|7|reviewed|ci|ci
2022-06-06T07:43:39.420Z|54.1383|-165.982|28.1|0.2|ml||||0.23|ak|ak02277rstli|2022-06-08T09:15:40.160Z|earthquake||1.1|||reviewed|ak|ak
2022-06-06T07:38:00.928Z|31.72241773|-104.5768434|6.054443359000001|2.4|ml|12|139|0.06135017818|0.2|tx|tx2022kzpp|2022-06-20T06:57:33.312Z|earthquake|2.001843619|1.1115397819999997|0.1|9|reviewed|tx|tx
2022-06-06T07:35:29.450Z|33.4936667|-116.7521667|6.17|0.2|ml|18|78|0.04437|0.12|ci|ci40034647|2022-06-06T21:43:35.638Z|earthquake|0.22|0.49|0.009|2|reviewed|ci|ci
2022-06-06T07:20:57.988Z|38.5558|-119.5395|5.2|0.2|ml|6|191.55|0.034|0.109|nn|nn00840433|2022-06-07T02:37:59.780Z|earthquake||2|0.16|2|reviewed|nn|nn
2022-06-06T07:18:44.494Z|37.0028|-116.2932|6.5|0.3|ml|12|165.04|0.094|0.1122|nn|nn00840432|2022-06-07T02:37:55.719Z|earthquake||2.1|1.09|9|reviewed|nn|nn
2022-06-06T07:14:06.540Z|44.8371667|-111.4605|10.82|0.2|md|11|115|0.023|0.17|mb|mb80548324|2022-06-09T17:24:22.950Z|earthquake|0.49|0.63|0.124|3|reviewed|mb|mb
2022-06-06T07:12:54.150Z|31.71926451|-104.538838|5.308911133|4.3|ml|47|123|0.03966987806|0.3|tx|tx2022kzot|2022-06-14T15:00:26.011Z|earthquake|1.634285011|0.7996043143|0.1|27|reviewed|tx|tx
2022-06-06T07:11:24.922Z|37.0028|-116.2922|6.4|-0.1|ml|13|124.72|0.094|0.1339|nn|nn00840430|2022-06-07T02:37:54.965Z|earthquake||2|1.19|6|reviewed|nn|nn
2022-06-06T07:09:10.140Z|36.1953333|-91.3141667|13.86|2.1|md|26|58|0.1802|0.19|nm|nm60398091|2022-06-06T13:38:00.222Z|earthquake|0.32|0.57|0.091|21|reviewed|nm|nm
2022-06-06T07:05:51.780Z|36.1943333|-91.311|12.95|1.69|md|6|123|0.1776|0.13|nm|nm60152343|2022-06-06T13:51:19.120Z|earthquake|0.59|1.14|0.117|4|reviewed|nm|nm
2022-06-06T07:04:35.560Z|36.2013333|-91.322|14.21|1.87|md|38|57|0.1889|0.26|nm|nm60398086|2022-06-06T13:14:30.610Z|earthquake|0.33|0.6|0.061|32|reviewed|nm|nm
2022-06-06T07:03:40.729Z|37.2433|-116.1724|1.5|-0.4|ml|7|327.52|0.047|0.1676|nn|nn00840425|2022-06-07T02:37:54.046Z|earthquake||8.2|0.17|4|reviewed|nn|nn
2022-06-06T07:02:04.290Z|36.181|-91.3226667|12.84|2.26|md|30|58|0.1758|0.13|nm|nm60398081|2022-06-06T12:41:54.219Z|earthquake|0.44|0.93|0.078|25|reviewed|nm|nm
2022-06-06T07:00:26.950Z|36.1946667|-91.32|15.43|2.37|md|51|58|0.1831|0.22|nm|nm60398076|2022-06-06T23:21:01.325Z|earthquake|0.3|0.46|0.047|44|reviewed|nm|nm
2022-06-06T06:48:42.130Z|54.1908|-165.8942|11.5|-0.5|ml||||0.29|ak|ak02277r8gs5|2022-06-07T17:01:34.343Z|earthquake||1.4|||reviewed|ak|ak
2022-06-06T06:46:53.190Z|58.3983333333333|-154.831166666667|5.4|-0.4|ml|6|98||0.17|av|av91061708|2022-06-07T17:13:45.100Z|earthquake|0.62|0.94|0.211204676742136|6|reviewed|av|av
2022-06-06T06:45:07.890Z|45.6643333|-113.5873333|12.98|0.67|md|13|158|0.759|0.2|mb|mb80548349|2022-06-09T18:51:55.710Z|earthquake|0.65|1.2|0.053|4|reviewed|mb|mb
2022-06-06T06:43:36.093Z|60.0801|-153.4892|157.6|-0.4|ml||||0.82|ak|ak02277r7drb|2022-06-07T17:13:49.822Z|earthquake||0.5|||automatic|ak|ak
2022-06-06T06:36:10.400Z|38.748|-122.745|2.79|1.19|md|7|90|0.03844|0.04|nc|nc73740931|2022-06-07T15:09:17.588Z|earthquake|0.35|1.18|0.173|9|reviewed|nc|nc
2022-06-06T06:34:59.140Z|51.7465|-178.8343|9|0.3|ml||||0.21|ak|ak02277r5i2i|2022-06-07T16:55:12.303Z|earthquake||1.5|||reviewed|ak|ak
2022-06-06T06:27:44.290Z|52.001|-176.3117|20.2|-0.1|ml||||0.22|ak|ak02277r3ywt|2022-06-07T17:04:00.366Z|earthquake||1.5|||reviewed|ak|ak
2022-06-06T06:27:42.230Z|19.2588329315186|-155.394836425781|31.7800006866455|2.25|ml|48|129||0.129999995|hv|hv73035467|2022-06-06T09:07:08.040Z|earthquake|0.5|0.639999986|3.49|17|automatic|hv|hv
2022-06-06T06:20:44.928Z|51.885|179.6093|29.1|2.2|ml||||0.56|ak|ak02277r2exb|2022-06-06T16:05:41.622Z|earthquake||4|||reviewed|ak|ak
2022-06-06T06:17:33.696Z|61.3337|-148.9219|21.4|2.2|ml||||0.7|ak|ak02277r1sxj|2022-06-06T06:27:33.492Z|earthquake||0.3|||automatic|ak|ak
2022-06-06T06:14:47.219Z|63.0786|-151.3627|0|1.3|ml||||0.92|ak|ak02277r16tt|2022-06-06T06:27:32.694Z|earthquake||0.4|||automatic|ak|ak
2022-06-06T06:11:40.820Z|37.9258333|-118.529|6.06|2.07|md|34|75|0.1734|0.1|nc|nc73740926|2022-06-06T19:12:16.406Z|earthquake|0.25|1.79|0.225|35|reviewed|nc|nc
2022-06-06T06:05:58.348Z|9.4172|-83.8496|10|3.9|ml||173|0.616|0.8|us|us7000hf9x|2022-06-06T20:53:33.641Z|earthquake|3.7|1.8|0.091|16|reviewed|us|us
2022-06-06T05:55:30.360Z|17.9401666666667|-66.9991666666667|12.38|1.75|md|3|230||0.06|pr|pr71352663|2022-06-06T07:43:54.100Z|earthquake|2.17|0.93|0.0816137321340651|3|reviewed|pr|pr
2022-06-06T05:50:57.134Z|36.8148|-115.975|7.1|-0.1|ml|7|185.42|0.087|0.1318|nn|nn00840417|2022-06-07T02:37:53.169Z|earthquake||3.3|0.39|2|reviewed|nn|nn
2022-06-06T05:48:55.960Z|36.0958333|-117.8458333|1.89|0.54|ml|8|190|0.09504|0.09|ci|ci40034639|2022-06-06T17:16:03.188Z|earthquake|0.25|0.33|0.096|4|reviewed|ci|ci
2022-06-06T05:47:19.370Z|19.2433338165283|-155.392837524414|29.8899993896484|1.72000003|md|26|137||0.159999996|hv|hv73035427|2022-06-06T05:50:24.520Z|earthquake|0.79|0.930000007|1.74000001|4|automatic|hv|hv
2022-06-06T05:44:14.390Z|32.9241667|-116.2765|10.95|0.85|ml|32|50|0.03784|0.18|ci|ci40034631|2022-06-06T21:37:22.706Z|earthquake|0.2|0.34|0.116|11|reviewed|ci|ci
2022-06-06T05:41:17.310Z|58.2531666666667|-155.134|4.91|0.63|ml|8|138||0.16|av|av91061673|2022-06-07T16:19:47.690Z|earthquake|0.33|0.77|0.338635992276633|8|reviewed|av|av
2022-06-06T05:40:13.589Z|52.27|-169.476|31.26|3.4|mb||205|0.61|0.54|us|us7000hfcw|2022-06-07T16:22:47.289Z|earthquake|5.3|8|0.116|18|reviewed|us|us
2022-06-06T05:30:47.600Z|32.9343333|-116.3258333|6.81|0.91|ml|27|55|0.02766|0.15|ci|ci40034623|2022-06-06T21:21:20.954Z|earthquake|0.19|0.34|0.133|10|reviewed|ci|ci
2022-06-06T05:27:50.370Z|33.276|-116.7745|13.76|0.66|ml|38|46|0.04203|0.15|ci|ci40034615|2022-06-06T21:09:40.810Z|earthquake|0.18|0.45|0.16|19|reviewed|ci|ci
2022-06-06T05:17:55.370Z|54.1438|-165.9682|2.7|-0.8|ml||||0.26|ak|ak02277qgf01|2022-06-07T16:50:45.804Z|earthquake||0.5|||reviewed|ak|ak
2022-06-06T05:07:31.330Z|36.9258333|-121.3898333|9.11|1.26|md|35|39|0.07535|0.12|nc|nc73740921|2022-06-07T02:02:15.832Z|earthquake|0.22|0.67|0.225|30|reviewed|nc|nc
2022-06-06T05:00:56.760Z|38.8371667|-122.8011667|2.55|0.04|md|15|65|0.008543|0.01|nc|nc73742841|2022-06-11T17:05:16.682Z|earthquake|0.29|0.61|0.019|3|reviewed|nc|nc
2022-06-06T04:57:15.520Z|60.0428|-153.0805|-2.3|-0.3|ml||||0.14|ak|ak02277q3gyo|2022-06-07T15:55:38.132Z|earthquake||2.8|||reviewed|ak|ak
2022-06-06T04:46:44.446Z|31.7162231|-104.3061428|7.159887695|2.1|ml|12|82|0.05686411315|0.1|tx|tx2022kzjy|2022-06-13T07:40:43.899Z|earthquake|0.9194624992|0.8536881727|0.2|8|reviewed|tx|tx
2022-06-06T04:43:25.850Z|53.3892|-168.2178|3.8|-0.2|ml||||0.31|ak|ak02277q0hqh|2022-06-07T15:59:08.348Z|earthquake||0.8|||reviewed|ak|ak
2022-06-06T04:39:15.100Z|18.046|-66.856|11.39|2.16|md|3|297||0.06|pr|pr71352658|2022-06-06T07:38:57.090Z|earthquake|2.96|2.71|0.00716443226310126|3|reviewed|pr|pr
2022-06-06T04:39:00.820Z|33.5133333|-116.7445|4.71|0.24|ml|12|161|0.04667|0.07|ci|ci40034607|2022-06-06T20:56:05.221Z|earthquake|0.28|0.25|0.103|5|reviewed|ci|ci
2022-06-06T04:31:25.930Z|34.1278333|-117.782|5.4|0.76|ml|20|67|0.03695|0.17|ci|ci40034599|2022-06-06T14:01:27.138Z|earthquake|0.29|0.56|0.091|4|reviewed|ci|ci
2022-06-06T04:30:28.500Z|54.1442|-165.9685|2.9|-0.8|ml||||0.28|ak|ak02277pxbdb|2022-06-07T16:10:28.454Z|earthquake||0.6|||reviewed|ak|ak
2022-06-06T04:28:51.820Z|54.1488333333333|-165.967833333333|3.11|-0.72|ml|10|60||0.33|av|av91061658|2022-06-07T16:06:47.430Z|earthquake|0.38|0.68|0.250100153932914|9|reviewed|av|av
2022-06-06T04:28:43.670Z|54.1445|-165.966333333333|2.98|-0.62|ml|9|68||0.27|av|av91061653|2022-06-07T16:02:50.950Z|earthquake|0.3|0.6|0.277148443360058|8|reviewed|av|av
