time|latitude|longitude|depth|mag|magType|nst|gap|dmin|rms|net|id|updated|type|horizontalError|depthError|magError|magNst|status|locationSource|magSource
2022-06-16T03:13:38.620Z|47.5391667|-113.8051667|16.52|0.98|ml|16|96|0.135|0.15|mb|mb80548884|2022-06-16T15:05:37.200Z|earthquake|0.35|0.54|0.266|5|reviewed|mb|mb
2022-06-16T03:08:19.767Z|38.1541|-117.8902|7.2|1|ml|14|155.04|0.057|0.1446|nn|nn00840992|2022-06-16T20:11:27.236Z|earthquake||1.3|0.28|6|reviewed|nn|nn
2022-06-16T02:58:24.420Z|35.1116667|-118.4035|5.06|1.94|ml|50|28|0.131|0.16|ci|ci40041015|2022-06-16T13:20:11.880Z|earthquake|0.2|1.08|0.176|27|reviewed|ci|ci
2022-06-16T02:55:08.470Z|33.7873333|-116.0315|2.02|0.92|ml|34|66|0.1363|0.16|ci|ci40041007|2022-06-16T14:19:20.261Z|earthquake|0.18|0.34|0.12|11|reviewed|ci|ci
2022-06-16T02:53:22.820Z|37.6428333|-118.8998333|-0.4|-0.41|md|6|118|0.002845|0.02|nc|nc73746021|2022-06-16T17:27:22.643Z|earthquake|0.44|0.42|0.507|5|reviewed|nc|nc
2022-06-16T02:43:54.884Z|-0.4854|-77.4292|10.75|4.4|mb||80|0.741|0.52|us|us7000hhps|2022-06-21T23:05:57.040Z|earthquake|4.4|7.4|0.268|6|reviewed|us|us
2022-06-16T02:36:29.326Z|61.9075|-150.5623|15.3|1.3|ml||||0.26|ak|ak0227o85lpw|2022-06-16T02:39:21.399Z|earthquake||0.3|||automatic|ak|ak
2022-06-16T02:32:09.271Z|63.2207|-151.3251|9.9|2|ml||||0.59|ak|ak0227o84pb3|2022-06-16T02:34:07.205Z|earthquake||0.3|||automatic|ak|ak
2022-06-16T02:30:20.750Z|37.6436667|-118.908|-1.05|0.37|md|6|177|0.008892|0.06|nc|nc73745996|2022-06-18T20:08:10.961Z|earthquake|1.25|0.84|0.444|6|reviewed|nc|nc
2022-06-16T02:30:01.640Z|37.6496667|-118.8853333|-2.22|-0.45|md|6|175|0.01054|0.17|nc|nc71128314|2022-06-18T17:50:07.441Z|earthquake|1.9|3.31|0.32|4|reviewed|nc|nc
2022-06-16T02:23:34.190Z|38.8371658|-122.7959976|2.07|0.71|md|11|72|0.004587|0.01|nc|nc73745986|2022-06-16T02:40:15.562Z|earthquake|0.35|0.58|0.15|2|automatic|nc|nc
2022-06-16T02:17:12.010Z|35.7375|-117.5325|6.81|0.56|ml|20|69|0.09429|0.18|ci|ci40040999|2022-06-16T14:12:22.039Z|earthquake|0.27|0.76|0.145|6|reviewed|ci|ci
2022-06-16T02:08:48.740Z|46.85216666666667|-121.7595|2.25|0.56|ml|12|99|0.02459|0.08|uw|uw61852101|2022-06-21T19:01:47.710Z|earthquake|0.26|0.7|0.15527734110367664|6|reviewed|uw|uw
2022-06-16T02:06:29.330Z|46.85216666666667|-121.75983333333333|1.71|1.05|ml|19|98|0.02476|0.11|uw|uw61852096|2022-06-21T18:59:47.100Z|earthquake|0.23|0.58|0.15385933429976828|7|reviewed|uw|uw
2022-06-16T02:04:33.584Z|43.9114|88.4948|29.49|4.4|mb||49|5.236|0.72|us|us7000hhpq|2022-06-21T22:58:59.040Z|earthquake|8.6|4.9|0.094|33|reviewed|us|us
2022-06-16T02:04:10.620Z|19.1679992675781|-155.459167480469|33.5499992370605|1.88|md|28|124||0.109999999|hv|hv73045342|2022-06-16T02:07:32.370Z|earthquake|0.74|1.00999999|0.939999998|8|automatic|hv|hv
2022-06-16T02:03:15.199Z|59.8832|-151.314|52.5|1.1|ml||||0.24|ak|ak0227o7yhzz|2022-06-16T02:04:51.835Z|earthquake||2.3|||automatic|ak|ak
2022-06-16T01:57:39.400Z|33.2885|-116.242|8.55|0.82|ml|45|40|0.0929|0.18|ci|ci40040983|2022-06-16T14:08:02.007Z|earthquake|0.21|0.58|0.085|10|reviewed|ci|ci
2022-06-16T01:56:19.647Z|-16.7269|-172.9218|10|4.4|mb||100|3.01|0.61|us|us7000hj0z|2022-06-21T22:52:25.040Z|earthquake|10.7|1.9|0.219|8|reviewed|us|us
2022-06-16T01:55:43.690Z|38.7876663|-122.768837|2.45|0.34|md|15|80|0.01477|0.03|nc|nc73745981|2022-06-16T02:29:20.492Z|earthquake|0.28|0.59|0.1|4|automatic|nc|nc
2022-06-16T01:55:36.480Z|38.7876663|-122.7685013|2.55|0.45|md|15|80|0.01465|0.03|nc|nc73745976|2022-06-16T02:19:15.423Z|earthquake|0.31|0.58|0.21|4|automatic|nc|nc
2022-06-16T01:46:35.380Z|35.7906667|-117.5716667|11.55|1.01|ml|11|156|0.03267|0.15|ci|ci40040975|2022-06-16T13:20:08.802Z|earthquake|0.54|0.67|0.16|9|reviewed|ci|ci
2022-06-16T01:41:13.360Z|47.43|-115.809|0.02|1.15|ml|9|182|0.545|0.18|mb|mb80548914|2022-06-16T17:04:31.320Z|earthquake|1.29|31.61|0.126|3|reviewed|mb|mb
2022-06-16T01:34:48.270Z|36.0903333|-117.8588333|1.6|1.54|ml|16|94|0.02738|0.15|ci|ci40040967|2022-06-16T13:21:16.140Z|earthquake|0.28|0.3|0.168|17|reviewed|ci|ci
2022-06-16T01:34:35.088Z|67.4909|-158.2552|0|2.8|ml||||0.99|ak|ak0227o7jr3v|2022-06-16T01:58:50.040Z|earthquake||0.4|||automatic|ak|ak
2022-06-16T01:22:50.120Z|45.702333333333335|-119.19033333333333|8.88|1.07|ml|17|133|0.3809|0.22|uw|uw61852086|2022-06-18T05:16:48.580Z|earthquake|0.69|2.02|0.08599579247248545|6|reviewed|uw|uw
2022-06-16T01:20:33.359Z|39.0669|-118.1708|9|0.9|ml|10|104.59|0.057|0.1136|nn|nn00841052|2022-06-17T02:40:04.983Z|earthquake||3.9|0.64|4|reviewed|nn|nn
2022-06-16T01:18:58.580Z|39.4355|-110.3145|-1.49|1.94|ml|19|114|0.01404|0.2|uu|uu60501987|2022-06-16T13:12:18.910Z|earthquake|0.72|0.5|0.11|8|reviewed|uu|uu
2022-06-16T01:17:45.010Z|19.171667098999|-155.462661743164|33.5699996948242|2.05999994|md|34|108||0.0900000036|hv|hv73045312|2022-06-16T01:30:41.174Z|earthquake|0.68|1.00999999|1.04999995|19|automatic|hv|hv
2022-06-16T01:16:58.630Z|36.0876667|-117.6835|-0.46|1.17|ml|17|111|0.1053|0.14|ci|ci37423324|2022-06-16T18:09:48.653Z|earthquake|0.22|0.41|0.138|6|reviewed|ci|ci
2022-06-16T01:16:51.370Z|36.0886667|-117.689|0.37|0.94|ml|13|129|0.1049|0.09|ci|ci40040959|2022-06-16T18:11:35.620Z|earthquake|0.18|0.36|0.134|4|reviewed|ci|ci
2022-06-16T01:13:00.059Z|60.0764|-140.2445|0|2|ml||||1.26|ak|ak0227o7f6dx|2022-06-16T01:15:17.135Z|earthquake||0.5|||automatic|ak|ak
2022-06-16T01:05:55.150Z|39.353|-123.2621667|8.1|1.52|md|16|58|0.06955|0.08|nc|nc73745966|2022-06-22T10:25:10.283Z|earthquake|0.24|0.63|0.212|17|reviewed|nc|nc
2022-06-16T01:02:30.543Z|38.1885|-117.7628|10.3|1.4|ml|16|118.59|0.12|0.1238|nn|nn00840984|2022-06-16T17:03:01.868Z|earthquake||1.6|1.44|6|reviewed|nn|nn
2022-06-16T00:58:35.840Z|17.9801666666667|-66.9831666666667|7.01|1.84|md|3|169||0.02|pr|pr71354323|2022-06-16T01:06:55.180Z|earthquake|1.56|0.93|0.13544450124885|3|reviewed|pr|pr
2022-06-16T00:58:06.273Z|61.0057|-146.9351|22|1.3|ml||||0.46|ak|ak0227o73ehf|2022-06-16T00:59:44.652Z|earthquake||0.3|||automatic|ak|ak
2022-06-16T00:50:05.980Z|17.9588333333333|-66.8791666666667|17.57|2.09|md|5|207||0.06|pr|pr71354318|2022-06-16T01:10:46.110Z|earthquake|0.93|0.45|0.0763973418027484|3|reviewed|pr|pr
2022-06-16T00:48:13.298Z|-24.7927|-13.4199|10|4.8|mb||67|29.241|0.48|us|us7000hhpa|2022-06-24T03:01:22.040Z|earthquake|12.9|1.9|0.077|53|reviewed|us|us
2022-06-16T00:46:12.680Z|18.1073333333333|-66.8291666666667|7.99|1.68|md|6|145||0.15|pr|pr71354313|2022-06-16T01:01:53.280Z|earthquake|0.68|12.35|0.0812598017894446|4|reviewed|pr|pr
2022-06-16T00:43:41.070Z|18.0001666666667|-66.8681666666667|17.39|1.61|md|3|291||0.05|pr|pr71354308|2022-06-16T00:57:42.270Z|earthquake|3.58|0.88|0.120003912879308|3|reviewed|pr|pr
2022-06-16T00:42:53.090Z|35.9156667|-117.7018333|10.47|0.46|ml|12|63|0.0837|0.04|ci|ci40040951|2022-06-16T01:12:18.529Z|earthquake|0.14|0.33|0.113|4|reviewed|ci|ci
2022-06-16T00:40:48.001Z|26.671|54.353|10|4.6|mb||74|2.395|0.45|us|us7000hhp7|2022-06-24T02:53:39.040Z|earthquake|7.3|1.8|0.055|98|reviewed|us|us
2022-06-16T00:38:13.860Z|17.9748333333333|-66.8753333333333|16.94|1.95|md|5|194||0.05|pr|pr71354303|2022-06-16T00:46:04.650Z|earthquake|2.23|0.59|0.0647458601603111|4|reviewed|pr|pr
2022-06-16T00:35:04.080Z|58.6351666666667|-153.985666666667|29.27|1.22|ml|10|328||0.3|av|av91600291|2022-06-16T15:46:35.010Z|earthquake|2.41|1.7|0.211825701086567|10|reviewed|av|av
2022-06-16T00:34:37.590Z|37.4013333|-118.565|6.73|1.14|md|16|103|0.04811|0.04|nc|nc73745956|2022-06-16T12:02:16.881Z|earthquake|0.49|1.05|0.138|13|reviewed|nc|nc
2022-06-16T00:31:15.036Z|1.1013|121.3255|38.99|4|mb||111|0.543|0.46|us|us7000hj0r|2022-06-24T02:40:36.040Z|earthquake|7.1|11.7|0.26|4|reviewed|us|us
2022-06-16T00:28:45.097Z|64.5979|-146.9681|16.1|0.5|ml||||0.7|ak|ak0227o6x0r6|2022-06-16T16:13:18.805Z|earthquake||0.4|||reviewed|ak|ak
2022-06-16T00:26:06.627Z|47.4244|155.9164|10|4.6|mb||192|5.804|0.7|us|us7000hj0q|2022-06-24T02:32:01.040Z|earthquake|11.6|1.9|0.132|17|reviewed|us|us
2022-06-16T00:26:01.384Z|26.7059|54.2298|10|4|mb||116|2.498|0.65|us|us7000hj0x|2022-06-23T02:28:35.040Z|earthquake|9.4|1.9|0.122|18|reviewed|us|us
2022-06-16T00:24:54.420Z|34.1525|-117.4328333|4.78|1.49|ml|58|37|0.04025|0.17|ci|ci40040943|2022-06-16T01:10:58.540Z|earthquake|0.16|0.31|0.15|19|reviewed|ci|ci
2022-06-16T00:23:02.819Z|26.6148|54.2823|10|4.4|mb||76|2.401|0.38|us|us7000hhp4|2022-06-23T02:21:25.040Z|earthquake|8.2|1.9|0.068|61|reviewed|us|us
2022-06-16T00:22:23.679Z|60.5122|-151.9419|78.3|1.3|ml||||0.59|ak|ak0227o6vq1r|2022-06-16T00:25:13.577Z|earthquake||0.4|||automatic|ak|ak
2022-06-16T00:20:58.370Z|38.786335|-122.7675018|2.53|0.21|md|10|101|0.01551|0.02|nc|nc73745941|2022-06-16T00:45:14.899Z|earthquake|0.43|0.88|0.15|2|automatic|nc|nc
2022-06-16T00:13:30.940Z|17.9605|-66.8795|17.31|1.86|md|7|206||0.06|pr|pr71354298|2022-06-16T00:20:13.690Z|earthquake|0.42|0.46|0.174272298903276|6|reviewed|pr|pr
2022-06-16T00:08:15.690Z|38.8209991|-122.8115005|1.63|0.89|md|21|40|0.002639|0.03|nc|nc73745936|2022-06-16T00:34:14.823Z|earthquake|0.18|0.38|0.15|4|automatic|nc|nc
2022-06-16T00:07:08.300Z|38.8243332|-122.8423309|1.76|0.37|md|7|140|0.005831|0.01|nc|nc73745931|2022-06-16T00:24:16.760Z|earthquake|0.52|1.2||1|automatic|nc|nc
2022-06-16T00:05:29.923Z|61.4912|-146.4419|19.4|2.1|ml||||0.67|ak|ak0227o6s3cw|2022-06-16T00:07:44.710Z|earthquake||0.5|||automatic|ak|ak
2022-06-15T23:53:02.860Z|33.5156667|-116.4591667|7.76|0.26|ml|12|133|0.029|0.07|ci|ci40040935|2022-06-16T00:29:28.154Z|earthquake|0.22|0.49|0.131|6|reviewed|ci|ci
2022-06-15T23:52:06.819Z|26.6164|54.259|10|4|mb||118|2.417|0.74|us|us7000hhnx|2022-06-23T02:09:41.040Z|earthquake|5.5|1.9|0.139|14|reviewed|us|us
2022-06-15T23:47:17.504Z|63.1396|-150.5745|100|1.4|ml||||0.34|ak|ak0227mx6ow6|2022-06-15T23:49:31.489Z|earthquake||0.9|||automatic|ak|ak
2022-06-15T23:32:22.708Z|61.7145|-149.4568|36.4|1.4|ml||||0.82|ak|ak0227mx3hjy|2022-06-15T23:34:25.540Z|earthquake||0.5|||automatic|ak|ak
2022-06-15T23:20:49.000Z|45.845666666666666|-122.54233333333333|-0.88|1.55|ml|16|163|0.1222|0.24|uw|uw61852061|2022-06-21T18:55:15.900Z|explosion|0.98|31.61|0.27826047608892335|10|reviewed|uw|uw
2022-06-15T23:19:48.988Z|36.4575|-115.7806|0|0.4|ml|5|337.16|0.317|0.091|nn|nn00841044|2022-06-16T22:58:58.784Z|earthquake||0|0.05|3|reviewed|nn|nn
2022-06-15T23:14:52.670Z|17.9681666666667|-66.8706666666667|16.26|2.14|md|9|198||0.1|pr|pr71354288|2022-06-16T01:50:27.741Z|earthquake|0.39|0.65|0.0695311713103366|5|reviewed|pr|pr
2022-06-15T23:14:42.030Z|36.03933333|-97.901|5.54|1.42|ml|48|62|0.1106782811|0.2|ok|ok2022lrga|2022-06-16T15:14:49.684Z|earthquake||0.5|0.22|4|reviewed|ok|ok
2022-06-15T23:12:47.923Z|27.9987|131.1599|10|4.2|mb||143|2.171|0.71|us|us7000hise|2022-06-23T02:02:57.040Z|earthquake|4.3|1.9|0.186|8|reviewed|us|us
2022-06-15T23:11:57.214Z|36.5028|-115.7252|0|0.4|ml|7|207.56|0.308|0.2228|nn|nn00841043|2022-06-16T22:46:37.021Z|earthquake||0|0|2|reviewed|nn|nn
2022-06-15T23:11:16.674Z|59.7992|-151.9158|56.7|1.3|ml||||0.36|ak|ak0227mwyulg|2022-06-15T23:27:01.794Z|earthquake||0.8|||reviewed|ak|ak
2022-06-15T23:09:13.310Z|37.5308333|-121.8921667|6.71|1.93|md|53|39|0.01009|0.08|nc|nc73745891|2022-06-17T05:35:22.075Z|earthquake|0.16|0.27|0.213|44|reviewed|nc|nc
2022-06-15T23:06:23.460Z|37.6496667|-118.8911667|-2.31|0.56|md|8|169|0.006925|0.18|nc|nc73745886|2022-06-16T09:07:11.856Z|earthquake|0.92|1.95|0.364|7|reviewed|nc|nc
2022-06-15T23:01:48.296Z|36.6863|-116.1709|2.1|0.1|ml|7|203.41|0.006|0.0525|nn|nn00841042|2022-06-16T22:37:20.409Z|earthquake||1.6|0.57|4|reviewed|nn|nn
2022-06-15T23:00:47.780Z|46.20933333333333|-122.17883333333333|2.18|0|md|7|168|0.006469|0.06|uw|uw61852051|2022-06-21T18:45:58.610Z|earthquake|0.57|0.81|0.022525427234218243|4|reviewed|uw|uw
2022-06-15T23:00:24.530Z|33.4893333|-116.4423333|8.19|0.09|ml|11|116|0.03671|0.11|ci|ci37423196|2022-06-16T00:13:32.176Z|earthquake|0.29|0.81|0.071|5|reviewed|ci|ci
2022-06-15T23:00:05.910Z|33.4935|-116.4471667|8.1|0.22|ml|12|108|0.0348|0.11|ci|ci40040919|2022-06-16T00:01:57.098Z|earthquake|0.32|0.82|0.093|2|reviewed|ci|ci
2022-06-15T22:58:32.040Z|49.31783333333333|-120.49483333333333|-0.62|2.0100000000000002|ml|10|209|0.5689|0.4|uw|uw61852046|2022-06-21T18:43:08.780Z|explosion|2.51|31.61|0.22545737760877205|3|reviewed|uw|uw
2022-06-15T22:43:45.155Z|-15.9449|-13.1481|10|4.7|mb||89|7.12|0.62|us|us7000hisf|2022-06-23T01:50:21.040Z|earthquake|13.6|1.9|0.1|30|reviewed|us|us
2022-06-15T22:41:28.880Z|51.8531666666667|-178.0015|3.65|0.7|ml|4|135||0.17|av|av91063128|2022-06-16T07:39:46.790Z|earthquake|0.47|1.23|0.513073774957422|4|reviewed|av|av
2022-06-15T22:38:19.469Z|62.2244|-151.9152|98.4|1.5|ml||||0.4|ak|ak0227mwjbzu|2022-06-15T22:41:43.372Z|earthquake||0.9|||automatic|ak|ak
2022-06-15T22:31:27.160Z|19.4943333333333|-155.658833333333|-1.6|2.32|ml|39|63||0.14|hv|hv73045102|2022-06-15T23:04:55.640Z|earthquake|0.22|0.43|0.164789890079871|15|reviewed|hv|hv
2022-06-15T22:27:43.820Z|36.003|-117.9253333|2.97|0.61|ml|11|157|0.02872|0.08|ci|ci40040911|2022-06-16T00:15:24.246Z|earthquake|0.23|0.39|0.237|6|reviewed|ci|ci
2022-06-15T22:23:44.884Z|23.9204|143.2306|10|5|mb||83|9.652|0.61|us|us7000hhng|2022-06-23T00:31:34.040Z|earthquake|9.9|1.9|0.049|132|reviewed|us|us
2022-06-15T22:20:38.320Z|47.7658333|-114.7238333|0.66|-0.56|md|4|119|0.096|0.09|mb|mb80548909|2022-06-16T16:04:48.430Z|earthquake|0.37|1.89||1|reviewed|mb|mb
2022-06-15T22:17:29.928Z|-22.8471|-179.1896|527.87|4.4|mb||131|5.697|0.6|us|us7000hhn7|2022-06-22T23:51:59.040Z|earthquake|15.5|10.6|0.117|21|reviewed|us|us
2022-06-15T21:57:23.850Z|43.261833333333335|-123.57316666666667|-0.47|1.57|ml|7|112|0.1576|0.05|uw|uw61852036|2022-06-16T23:02:32.650Z|explosion|0.38|31.61|0.04248409418730692|2|reviewed|uw|uw
2022-06-15T21:56:21.069Z|36.4849|-115.7273|0|0.6|ml|8|212.11|0.32|0.1978|nn|nn00841041|2022-06-16T22:31:08.715Z|earthquake||0|0.14|3|reviewed|nn|nn
2022-06-15T21:54:33.450Z|18.6046|-65.0581|31|3.53|md|14|252|0.2689|0.18|pr|pr2022166001|2022-06-22T23:45:08.040Z|earthquake|0.95|1.33|0.05|12|reviewed|pr|pr
2022-06-15T21:54:07.580Z|37.6581667|-119.398|7.97|1.61|md|7|167|0.2543|0.13|nc|nc73745881|2022-06-16T06:29:22.051Z|earthquake|0.94|6.45|0.218|16|reviewed|nc|nc
2022-06-15T21:52:59.870Z|37.6448333|-118.891|-2.31|0.39|md|5|147|0.004652|0.02|nc|nc73745876|2022-06-16T09:23:28.949Z|earthquake|0.48|1.03|0.147|5|reviewed|nc|nc
2022-06-15T21:51:52.139Z|64.2522|-150.1715|0.1|1.6|ml||||0.72|ak|ak0227mw0r7x|2022-06-15T21:53:46.411Z|earthquake||0.3|||automatic|ak|ak
2022-06-15T21:51:09.180Z|46.19166666666667|-122.20833333333333|3.75|0.12|md|10|141|0.01457|0.06|uw|uw61852031|2022-06-16T20:47:36.970Z|earthquake|0.37|0.45|0.049266310699191296|8|reviewed|uw|uw
2022-06-15T21:46:07.000Z|48.42483333333333|-123.54066666666667|-0.25|0.5|ml|9|111|0.1441|0.39|uw|uw61852026|2022-06-16T22:41:11.700Z|explosion|0.94|31.61|0.04155700841867882|3|reviewed|uw|uw
2022-06-15T21:45:20.610Z|33.0613333|-115.0075|-0.2|1.5|ml|14|63|0.09224|0.24|ci|ci40040887|2022-06-15T22:18:04.905Z|quarry blast|0.53|31.61|0.012|4|reviewed|ci|ci
2022-06-15T21:41:22.270Z|44.41016666666667|-121.05183333333333|-1.5|2.02|ml|7|172|0.07358|0.09|uw|uw61852021|2022-06-16T21:40:32.710Z|explosion|0.84|31.61|0.10068645765019568|6|reviewed|uw|uw
2022-06-15T21:41:00.090Z|33.3585|-116.3135|10.45|0.93|ml|26|115|0.005055|0.12|ci|ci40040879|2022-06-15T22:23:51.857Z|earthquake|0.25|0.38|0.12|13|reviewed|ci|ci
2022-06-15T21:38:50.565Z|58.0757|-154.9665|102.1|0.8|ml||||0.25|ak|ak0227mvxysg|2022-06-15T21:40:24.874Z|earthquake||0.7|||automatic|ak|ak
2022-06-15T21:35:40.190Z|37.6431667|-118.8903333|-2.31|0.43|md|7|142|0.005304|0.06|nc|nc73745871|2022-06-16T09:13:16.891Z|earthquake|0.32|0.6|0.129|6|reviewed|nc|nc
2022-06-15T21:33:23.190Z|38.8334999|-122.8178329|1.91|0.85|md|11|59|0.01177|0.01|nc|nc73745861|2022-06-15T22:12:25.974Z|earthquake|0.26|1.41||1|automatic|nc|nc
2022-06-15T21:33:13.100Z|38.8345|-122.8178333|1.63|0.57|md|9|61|0.01264|0.01|nc|nc73745856|2022-06-17T03:23:11.317Z|earthquake|0.38|1.33||1|reviewed|nc|nc
2022-06-15T21:29:18.110Z|36.7278333|-121.3833333|6.16|0.86|md|9|170|0.0359|0.06|nc|nc73745851|2022-06-17T00:34:15.334Z|earthquake|0.9|0.75|0.106|7|reviewed|nc|nc
2022-06-15T21:21:08.480Z|37.6495|-118.8976667|-2.33|1.91|md|11|119|0.00514|0.08|nc|nc73745846|2022-06-16T18:57:16.363Z|earthquake|0.24|0.56|0.24|7|reviewed|nc|nc
2022-06-15T21:14:05.200Z|19.4746666666667|-155.445666666667|6.98|2.26|ml|42|61||0.13|hv|hv73045022|2022-06-15T23:25:05.610Z|earthquake|0.3|0.69|0.182829449021609|17|reviewed|hv|hv
2022-06-15T21:13:40.110Z|37.2871667|-122.1913333|4.32|0.62|md|11|120|0.01463|0.15|nc|nc73745841|2022-06-16T08:49:17.755Z|earthquake|0.41|0.58|0.182|10|reviewed|nc|nc
2022-06-15T21:12:03.770Z|38.3578333|-121.0495|9.68|2.19|md|8|206|0.08643|0.14|nc|nc73745836|2022-06-16T10:28:17.329Z|earthquake|1.15|1.34|0.288|23|reviewed|nc|nc
2022-06-15T21:08:53.189Z|35.10933333|-95.5405|6.97|1.48|ml|43|139|0.1097784577|0.32|ok|ok2022lrbw|2022-06-16T14:06:20.704Z|earthquake||1|0.15|3|reviewed|ok|ok
2022-06-15T21:02:45.460Z|37.6536667|-118.8886667|-2.25|-0.18|md|7|183|0.0113|0.22|nc|nc73745831|2022-06-16T08:18:40.548Z|earthquake|1.31|6.03|0.264|4|reviewed|nc|nc
2022-06-15T21:02:37.830Z|36.0915|-117.6938333|0.41|2.16|ml|34|52|0.1029|0.12|ci|ci40040863|2022-06-15T22:16:55.150Z|earthquake|0.11|0.21|0.133|16|reviewed|ci|ci
2022-06-15T20:58:43.147Z|58.2813|-155.0172|0.1|0.4|ml||||0.45|ak|ak0227mvgsxb|2022-06-16T07:29:38.270Z|earthquake||0.4|||automatic|ak|ak
2022-06-15T20:58:12.809Z|26.6284|54.2253|10|4.2|mb||76|2.447|1.33|us|us7000hhma|2022-06-21T15:22:52.040Z|earthquake|6|1.9|0.11|23|reviewed|us|us
