time|latitude|longitude|depth|mag|magType|nst|gap|dmin|rms|net|id|updated|type|horizontalError|depthError|magError|magNst|status|locationSource|magSource
2022-06-22T04:57:00.730Z|19.1521666666667|-155.4865|34.11|2.72|ml|49|141||0.12|hv|hv73051472|2022-06-23T01:39:41.510Z|earthquake|0.4|0.59|0.148207340534017|19|reviewed|hv|hv
2022-06-22T04:50:21.749Z|0.6793|-77.9203|3.96|4.8|mb||78|0.138|0.54|us|us7000hj70|2022-06-22T23:50:31.183Z|earthquake|3.7|4.3|0.033|284|reviewed|us|us
2022-06-22T04:42:44.769Z|64.5692|-149.4047|21|0.7|ml||||0.28|ak|ak0227y6lvdp|2022-06-22T04:47:05.166Z|earthquake||0.6|||automatic|ak|ak
2022-06-22T04:37:19.900Z|19.2196674346924|-155.411834716797|33.060001373291|2.25|ml|48|141||0.119999997|hv|hv73051467|2022-06-22T23:22:07.040Z|earthquake|0.51|0.589999974|3.02|9|automatic|hv|hv
2022-06-22T04:35:25.070Z|37.639|-118.8865|-0.43|0.55|md|9|145|0.009813|0.05|nc|nc73749386|2022-06-25T21:42:15.712Z|earthquake|0.35|0.31|0.312|9|reviewed|nc|nc
2022-06-22T04:29:40.600Z|38.8238333|-122.7978333|1.73|1.59|md|46|37|0.009572|0.04|nc|nc73749381|2022-06-24T20:22:17.319Z|earthquake|0.13|0.21|0.073|14|reviewed|nc|nc
2022-06-22T04:25:53.572Z|-9.2416|-109.7224|10|4.7|mb||181|29.902|0.7|us|us7000hj73|2022-06-22T22:45:41.040Z|earthquake|14.6|1.9|0.042|176|reviewed|us|us
2022-06-22T04:24:59.938Z|41.8462|140.2227|171.18|4.3|mb||73|1.231|0.76|us|us7000hj6u|2022-06-22T22:41:54.040Z|earthquake|5.9|6.6|0.142|14|reviewed|us|us
2022-06-22T04:09:48.340Z|33.6523333|-116.7546667|12.84|0.46|ml|30|56|0.05902|0.14|ci|ci40288832|2022-06-22T14:16:36.765Z|earthquake|0.21|0.38|0.063|10|reviewed|ci|ci
2022-06-22T04:08:42.200Z|37.6241667|-118.8673333|0.07|0.38|md|12|120|0.006228|0.05|nc|nc71128399|2022-06-25T22:14:14.871Z|earthquake|0.26|0.32|0.28|11|reviewed|nc|nc
2022-06-22T04:08:11.150Z|37.6383333|-118.8856667|-0.23|0.22|md|12|124|0.01073|0.06|nc|nc73749376|2022-06-25T22:03:15.814Z|earthquake|0.28|0.2|0.358|10|reviewed|nc|nc
2022-06-22T04:00:51.440Z|37.4635|-118.7355|10.2|0.79|md|13|258|0.1466|0.04|nc|nc73749371|2022-06-22T06:01:13.672Z|earthquake|2.28|3.5|0.183|11|reviewed|nc|nc
2022-06-22T03:59:29.110Z|38.828167|-122.7958298|2.51|0.35|md|8|74|0.0121|0.01|nc|nc73749366|2022-06-22T06:01:14.672Z|earthquake|0.51|0.99||1|automatic|nc|nc
2022-06-22T03:48:56.227Z|38.542|-119.4912|9.4|1.2|ml|17|66.2|0.049|0.1315|nn|nn00841440|2022-06-22T17:22:26.351Z|earthquake||1|0.28|6|reviewed|nn|nn
2022-06-22T03:40:23.100Z|38.7718333|-122.7098333|1.69|0.19|md|12|128|0.009021|0.03|nc|nc73749361|2022-06-22T09:58:18.129Z|earthquake|0.6|0.25|0.028|3|reviewed|nc|nc
2022-06-22T03:40:08.422Z|37.4103|-117.0937|7.3|0.2|ml|7|238.46|0.173|0.1764|nn|nn00841479|2022-06-22T22:31:44.113Z|earthquake||5|1.12|6|reviewed|nn|nn
2022-06-22T03:25:52.710Z|33.298|-116.1636667|9.72|0.75|ml|31|86|0.1295|0.18|ci|ci40288816|2022-06-22T16:31:00.358Z|earthquake|0.24|0.79|0.108|9|reviewed|ci|ci
2022-06-22T03:23:38.020Z|38.840168|-122.8768311|2.54|0.37|md|11|87|0.005524|0.02|nc|nc73749351|2022-06-22T03:50:13.838Z|earthquake|0.4|0.57|0.02|2|automatic|nc|nc
2022-06-22T03:23:36.034Z|-5.8383|153.5284|10|4.6|mb||131|2.127|0.55|us|us7000hj6j|2022-06-22T04:22:56.040Z|earthquake|6.2|1.9|0.082|44|reviewed|us|us
2022-06-22T03:18:58.840Z|18.1118333333333|-66.3655|14.33|2.57|md|20|65||0.22|pr|pr71355458|2022-06-23T01:22:14.612Z|earthquake|0.46|0.74|0.149291603472431|14|reviewed|pr|pr
2022-06-22T03:07:58.490Z|54.5623333333333|-163.305333333333|9.97|1.26|ml|8|218||0.2|av|av91063713|2022-06-23T01:09:57.940Z|earthquake|0.77|1.67|0.189163605602716|8|reviewed|av|av
2022-06-22T03:07:27.610Z|17.986|-66.8356666666667|16.14|2.39|md|17|148||0.17|pr|pr71355443|2022-06-22T03:25:34.450Z|earthquake|0.41|0.49|0.044512029632211|7|reviewed|pr|pr
2022-06-22T03:06:10.310Z|33.6936667|-118.0636667|15.9|2.03|ml|72|79|0.0431|0.21|ci|ci40288808|2022-06-22T16:19:42.680Z|earthquake|0.17|0.21|0.3|22|reviewed|ci|ci
2022-06-22T03:01:40.200Z|19.2546672821045|-155.390335083008|31.6800003051758|1.89999998|md|34|133||0.109999999|hv|hv73051367|2022-06-22T03:04:58.740Z|earthquake|0.66|0.689999998|0.200000003|13|automatic|hv|hv
2022-06-22T03:01:17.110Z|17.9971666666667|-66.9923333333333|8.95|2.07|md|5|154||0.06|pr|pr71355433|2022-06-22T03:38:16.410Z|earthquake|0.56|0.82|0.0130740818623334|3|reviewed|pr|pr
2022-06-22T02:57:41.320Z|64.786|-149.0913|28|1|ml||||1.28|ak|ak0227y5i7n8|2022-06-22T02:59:49.783Z|earthquake||0.3|||automatic|ak|ak
2022-06-22T02:51:27.050Z|39.433|-110.3136667|-1.15|1.56|ml|9|192|0.01255|0.1|uu|uu60503032|2022-06-22T11:39:33.990Z|earthquake|1.11|0.6|0.083|5|reviewed|uu|uu
2022-06-22T02:50:12.720Z|17.978|-66.9228333333333|13.9|2.06|md|5|173||0.08|pr|pr71355428|2022-06-22T03:32:14.690Z|earthquake|2.71|0.86|0.115776987840361|3|reviewed|pr|pr
2022-06-22T02:48:34.000Z|17.9688333333333|-66.8076666666667|12.14|2.13|md|5|207||0.11|pr|pr71355423|2022-06-22T03:40:21.520Z|earthquake|0.86|0.61|0.216169848507|3|reviewed|pr|pr
2022-06-22T02:40:40.030Z|37.62|-118.8681667|-0.01|1.54|md|17|92|0.004261|0.07|nc|nc73749346|2022-06-23T18:50:10.985Z|earthquake|0.3|0.35|0.116|10|reviewed|nc|nc
2022-06-22T02:38:53.514Z|26.7028|54.2566|10|4.3|mb||74|2.478|0.65|us|us7000hj61|2022-06-22T22:02:37.800Z|earthquake|3.9|1.9|0.11|23|reviewed|us|us
2022-06-22T02:38:26.690Z|19.1889991760254|-155.474334716797|32.9099998474121|1.73000002|md|28|104||0.140000001|hv|hv73051362|2022-06-22T02:41:38.160Z|earthquake|0.75|1.00999999|1.14999998|3|automatic|hv|hv
2022-06-22T02:21:13.515Z|63.4929|-148.4263|8.3|0.5|ml||||0.92|ak|ak0227y5aaak|2022-06-22T17:48:16.728Z|earthquake||1.5|||reviewed|ak|ak
2022-06-22T02:18:30.090Z|61.7655|-149.723|60.7|0.9|ml||||0.81|ak|ak0227y59tup|2022-06-22T02:20:50.827Z|earthquake||1.2|||automatic|ak|ak
2022-06-22T02:07:09.010Z|51.8588333333333|-177.9|6.37|0.8|ml|5|182||0.07|av|av91063718|2022-06-23T01:12:55.790Z|earthquake|0.51|0.9|0.259510952567438|5|reviewed|av|av
2022-06-22T02:06:47.160Z|19.2439994812012|-155.417831420898|35.6399993896484|1.88|md|25|192||0.129999995|hv|hv73051342|2022-06-22T02:10:08.990Z|earthquake|0.71|0.920000017|1.88|4|automatic|hv|hv
2022-06-22T01:57:58.340Z|33.0091667|-116.2971667|9.74|0.56|ml|15|55|0.05467|0.19|ci|ci40288792|2022-06-22T13:56:09.428Z|earthquake|0.34|0.77|0.112|3|reviewed|ci|ci
